#property,prefCode,regionCode,prefName,cityName,surveyDate,regionName,totalPopulation,male,woman,man1,woman1,man2,woman2,man3,woman3,man4,woman4,man5,woman5,man6,woman6,man7,woman7,man8,woman8,man9,woman9,man10,woman10,man11,woman11,man12,woman12,man13,woman13,man14,woman14,man15,woman15,man16,woman16,man17,woman17,man18,woman18,numberOfHouseholds,note,location
18,37201,,香川県,高松市,7/1/2021,片原町,287,130,157,1,2,9,3,1,7,3,1,4,4,3,3,5,5,4,5,7,11,12,8,4,15,15,9,13,14,13,10,10,19,11,9,6,10,9,22,163,,"34.345681,134.053043"
19,37201,,香川県,高松市,7/1/2021,鶴屋町,280,131,149,1,4,1,6,0,3,2,5,2,4,6,6,7,5,12,5,12,7,3,9,9,9,14,8,12,12,12,13,16,12,9,11,6,9,7,21,182,,"34.346738,134.055123"
20,37201,,香川県,高松市,7/1/2021,本町,456,234,222,5,2,2,0,2,2,4,3,30,37,19,21,20,12,8,8,8,7,18,10,14,12,22,11,17,16,19,12,14,22,10,13,12,17,10,17,335,,"34.348509,134.054779"
21,37201,,香川県,高松市,7/1/2021,北浜町,385,184,201,2,3,5,2,4,10,7,4,6,4,7,4,15,9,10,11,10,13,16,13,18,16,18,14,19,15,12,23,14,16,8,9,10,12,3,23,237,,"34.350584,134.055577"
22,37201,,香川県,高松市,7/1/2021,朝日町１丁目,17,11,6,1,0,0,0,0,0,0,0,2,1,5,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,15,,"34.349551,134.062394"
23,37201,,香川県,高松市,7/1/2021,朝日町２丁目,315,166,149,2,4,2,2,4,7,8,4,30,4,18,3,11,4,11,6,11,7,9,6,4,10,8,10,5,6,10,9,12,10,6,22,8,14,7,21,198,,"34.349476,134.065023"
24,37201,,香川県,高松市,7/1/2021,朝日町３丁目,12,9,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,1,0,8,,"34.349433,134.067854"
25,37201,,香川県,高松市,7/1/2021,朝日町４丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,"34.355141,134.063999"
26,37201,,香川県,高松市,7/1/2021,朝日町５丁目,27,27,0,0,0,0,0,0,0,0,0,2,0,9,0,14,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,,"34.350713,134.074847"
27,37201,,香川県,高松市,7/1/2021,朝日町６丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,"34.358639,134.077278"
28,37201,,香川県,高松市,7/1/2021,東浜町１丁目,76,36,40,1,1,1,0,0,1,0,2,3,6,3,3,1,1,1,0,0,2,4,1,2,0,4,6,1,0,1,2,2,3,3,4,5,3,4,5,49,,"34.345672,134.057062"
29,37201,,香川県,高松市,7/1/2021,城東町１丁目,165,78,87,0,1,1,2,0,2,1,2,7,4,5,6,7,2,5,3,3,5,9,4,5,6,1,4,6,6,3,9,9,10,6,5,5,4,5,12,117,,"34.34741472,134.05595611"
30,37201,,香川県,高松市,7/1/2021,城東町２丁目,118,63,55,0,0,0,2,1,2,1,2,4,3,2,1,1,0,5,1,2,1,4,8,8,5,6,1,2,1,8,4,6,2,3,4,2,7,8,11,75,,"34.349670,134.058749"
31,37201,,香川県,高松市,7/1/2021,朝日新町,7,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,,"34.360121,134.067116"
32,37201,,香川県,高松市,7/1/2021,通町,69,24,45,0,0,0,1,1,2,0,0,1,1,4,0,0,0,0,2,0,5,3,1,3,1,0,3,3,3,0,2,4,4,1,4,3,4,1,12,37,,"34.345184,134.055567"
33,37201,,香川県,高松市,7/1/2021,井口町,196,100,96,2,0,4,3,2,2,2,2,13,1,7,4,5,6,7,5,6,8,8,6,16,10,5,2,5,4,6,9,2,6,5,9,2,8,3,11,136,,"34.345031,134.057334"
34,37201,,香川県,高松市,7/1/2021,末広町,392,184,208,5,2,8,9,10,6,6,4,7,7,7,9,7,6,13,16,15,18,17,20,10,16,13,12,16,13,8,12,16,19,11,10,4,10,11,19,223,,"34.344064,134.057235"
35,37201,,香川県,高松市,7/1/2021,福岡町１丁目,390,199,191,4,5,8,7,8,8,3,11,7,8,9,6,9,7,12,8,16,15,16,15,19,19,9,8,13,14,18,16,27,18,9,10,7,8,5,8,221,,"34.346039,134.061190"
36,37201,,香川県,高松市,7/1/2021,福岡町２丁目,1068,510,558,7,10,21,17,25,31,18,13,31,38,35,20,32,22,22,25,30,29,35,37,48,40,38,39,38,41,33,36,34,45,27,33,16,27,20,55,617,,"34.345368,134.066160"
37,37201,,香川県,高松市,7/1/2021,福岡町３丁目,917,451,466,11,16,11,12,11,17,15,21,23,11,30,20,21,17,25,23,26,28,26,32,45,28,34,33,21,28,37,39,43,42,28,31,23,23,21,45,528,,"34.344806,134.072319"
38,37201,,香川県,高松市,7/1/2021,福岡町４丁目,976,456,520,10,7,23,15,17,18,16,27,28,39,34,18,12,12,27,19,34,27,46,35,18,35,33,27,20,33,40,26,31,54,24,31,19,25,24,72,586,,"34.341421,134.070862"
39,37201,,香川県,高松市,7/1/2021,松福町１丁目,1026,503,523,41,29,22,17,16,18,16,18,20,20,15,17,37,34,36,47,44,33,28,33,36,36,33,29,23,27,25,30,40,31,27,34,14,25,30,45,549,,"34.343128,134.060694"
40,37201,,香川県,高松市,7/1/2021,松福町２丁目,828,447,381,11,11,12,16,19,11,18,17,31,19,27,15,23,15,23,21,35,23,42,35,35,36,36,22,18,19,29,21,37,26,12,23,17,20,22,31,496,,"34.34023306,134.06504944"
41,37201,,香川県,高松市,7/1/2021,松島町,146,61,85,1,2,3,0,2,3,2,1,0,2,3,2,0,3,6,2,0,2,10,4,3,4,3,6,3,3,7,12,6,9,6,8,5,7,1,15,85,,"34.333470,134.068614"
42,37201,,香川県,高松市,7/1/2021,松島町１丁目,593,295,298,16,12,12,19,16,6,9,12,10,8,19,18,21,19,18,19,21,24,26,19,12,15,20,23,24,25,15,12,22,21,10,15,12,11,12,20,314,,"34.339806,134.060189"
43,37201,,香川県,高松市,7/1/2021,松島町２丁目,936,435,501,14,15,19,14,26,19,23,20,28,31,18,36,26,22,28,25,34,31,37,43,28,35,25,35,28,24,24,30,25,39,21,26,15,17,16,39,514,,"34.338820,134.064936"
44,37201,,香川県,高松市,7/1/2021,松島町３丁目,1362,648,714,25,23,32,31,29,30,20,14,16,23,36,37,41,37,48,44,48,39,58,44,42,41,46,55,40,47,43,39,50,43,18,45,23,51,33,71,685,,"34.069518,134.069518"
45,37201,,香川県,高松市,7/1/2021,多賀町１丁目,232,104,128,1,4,0,2,2,1,2,3,3,1,5,6,3,8,9,8,5,5,4,3,5,6,6,12,10,8,13,11,15,11,4,10,9,7,8,22,127,,"34.336773,134.057996"
46,37201,,香川県,高松市,7/1/2021,多賀町２丁目,667,339,328,17,12,13,8,19,11,15,11,9,12,27,13,29,29,22,23,17,24,20,32,27,29,28,19,24,12,11,18,32,21,11,13,9,15,9,26,345,,"34.336662,134.060073"
47,37201,,香川県,高松市,7/1/2021,多賀町３丁目,762,358,404,5,6,16,9,12,15,19,19,15,17,16,15,15,14,22,26,17,23,32,20,24,29,30,27,21,31,32,28,30,30,20,28,17,21,15,46,414,,"34.336576,134.063243"
48,37201,,香川県,高松市,7/1/2021,花園町１丁目,617,293,324,8,16,9,8,10,6,12,14,15,10,11,5,19,17,15,18,16,12,23,22,20,16,29,20,25,17,17,24,22,28,14,23,12,13,16,55,361,,"34.334696,134.057838"
49,37201,,香川県,高松市,7/1/2021,花園町２丁目,326,155,171,4,3,2,8,7,8,14,13,9,4,8,3,5,0,12,5,12,11,9,11,12,15,8,3,9,8,10,17,13,15,11,19,7,9,3,19,178,,"34.333573,134.057331"
50,37201,,香川県,高松市,7/1/2021,花園町３丁目,532,236,296,4,8,9,16,15,13,17,18,13,9,12,6,15,7,14,17,16,22,24,25,21,15,10,19,19,19,10,18,11,17,6,22,10,17,10,28,274,,"34.332627,134.056915"
51,37201,,香川県,高松市,7/1/2021,観光通１丁目,212,106,106,3,5,3,6,2,0,0,0,6,6,1,7,11,6,11,5,10,9,9,13,8,7,10,6,7,8,6,6,8,7,5,2,1,2,5,11,132,,"34.336699,134.051633"
52,37201,,香川県,高松市,7/1/2021,観光通２丁目,117,65,52,1,0,2,2,3,1,0,2,2,3,3,8,7,3,1,2,7,1,7,5,4,1,9,5,4,5,1,2,4,3,6,3,1,4,3,2,80,,"34.33607972,134.05686194"
53,37201,,香川県,高松市,7/1/2021,田町,328,163,165,1,1,0,3,1,2,4,4,15,7,7,2,8,3,9,6,11,10,9,9,9,12,15,13,11,9,20,14,16,23,8,11,8,10,11,26,221,,"34.337159,134.048833"
54,37201,,香川県,高松市,7/1/2021,東田町,186,85,101,1,2,0,0,0,0,4,1,5,6,5,4,8,4,6,4,3,2,5,3,2,3,4,11,7,9,11,5,8,12,5,9,2,3,9,23,128,,"34.335767,134.049814"
55,37201,,香川県,高松市,7/1/2021,藤塚町,27,9,18,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,0,1,1,2,1,0,1,3,3,2,0,0,0,4,16,,"34.335085,134.050291"
56,37201,,香川県,高松市,7/1/2021,藤塚町１丁目,851,389,462,12,10,11,11,16,8,21,11,7,25,18,23,17,22,22,21,24,32,37,29,37,29,28,41,21,24,29,43,46,37,19,34,10,19,14,43,521,,"34.333899,134.048021"
57,37201,,香川県,高松市,7/1/2021,藤塚町２丁目,978,446,532,14,12,21,19,22,29,19,16,21,29,19,16,14,19,17,26,31,36,46,43,31,33,24,25,44,33,33,24,32,57,24,48,25,28,9,39,584,,"34.333809,134.050570"
58,37201,,香川県,高松市,7/1/2021,藤塚町３丁目,512,255,257,6,4,6,6,9,6,4,5,18,13,22,13,12,11,11,7,19,11,18,19,13,18,20,19,18,10,16,21,23,24,12,17,8,18,20,35,305,,"34.334006,134.053063"
59,37201,,香川県,高松市,7/1/2021,栗林町１丁目,1138,532,606,12,18,18,17,24,25,44,32,41,40,23,18,24,19,20,26,31,38,40,61,60,71,44,37,46,38,30,25,36,52,19,23,8,27,12,39,578,,"34.329256,134.046228"
60,37201,,香川県,高松市,7/1/2021,栗林町２丁目,1299,599,700,22,14,31,38,40,25,28,39,27,33,21,28,15,20,43,50,48,43,46,62,51,57,37,48,44,41,45,39,41,54,22,24,19,34,19,51,670,,"34.330885,134.049506"
61,37201,,香川県,高松市,7/1/2021,栗林町３丁目,634,293,341,7,7,10,14,16,14,20,13,12,12,21,10,9,9,17,19,19,23,21,24,23,18,18,31,20,29,20,20,22,32,15,16,12,22,11,28,319,,"34.32881028,134.04804333"
62,37201,,香川県,高松市,7/1/2021,桜町１丁目,2123,994,1129,46,52,73,71,63,72,67,73,42,49,33,36,26,34,56,64,80,86,101,116,96,102,61,72,64,68,52,52,69,64,27,45,16,35,22,38,902,,"34.330565,134.052794"
63,37201,,香川県,高松市,7/1/2021,桜町２丁目,1474,685,789,26,31,50,56,50,55,53,60,36,30,23,28,29,25,42,57,61,65,63,83,55,68,48,68,50,45,42,26,23,37,10,15,11,17,13,23,579,,"34.326819,134.053219"
64,37201,,香川県,高松市,7/1/2021,楠上町１丁目,1233,590,643,31,37,48,47,43,21,17,26,25,25,19,29,34,36,42,46,49,49,45,49,42,45,40,34,38,54,41,33,27,32,15,22,12,25,22,33,534,,"34.331241,134.057056"
65,37201,,香川県,高松市,7/1/2021,楠上町２丁目,1099,538,561,28,17,35,39,53,58,37,47,31,22,14,22,31,14,25,34,52,68,69,76,61,52,37,26,27,27,18,16,7,16,7,8,2,7,4,12,435,,"34.329389,134.056040"
66,37201,,香川県,高松市,7/1/2021,花ノ宮町１丁目,657,314,343,7,8,12,13,22,10,16,23,12,17,6,11,25,22,19,11,23,22,35,35,29,25,27,28,24,26,14,16,13,23,13,14,3,16,14,23,336,,"34.326569,134.048473"
67,37201,,香川県,高松市,7/1/2021,花ノ宮町２丁目,841,416,425,10,16,24,20,22,17,17,22,32,22,23,22,23,27,32,21,26,29,36,37,36,30,26,18,23,27,23,22,28,33,12,23,12,14,11,25,421,,"34.324017,134.048590"
68,37201,,香川県,高松市,7/1/2021,花ノ宮町３丁目,418,188,230,9,9,5,10,10,13,10,9,5,19,7,7,6,9,15,17,14,14,17,19,11,19,19,11,14,12,16,16,12,9,8,11,3,9,7,17,203,,"34.324465,134.046077"
69,37201,,香川県,高松市,7/1/2021,上之町１丁目,723,328,395,10,13,15,13,18,14,16,14,13,24,14,17,8,15,14,18,24,29,30,39,39,40,29,34,27,30,26,19,21,21,8,10,7,16,9,29,340,,"34.321010,134.045014"
70,37201,,香川県,高松市,7/1/2021,上之町２丁目,877,418,459,12,16,21,16,17,27,21,19,24,16,24,20,24,27,33,20,24,35,31,34,26,28,27,21,18,29,27,28,34,39,29,31,12,19,14,34,460,,"34.320445,134.048077"
71,37201,,香川県,高松市,7/1/2021,上之町３丁目,871,439,432,9,13,22,25,28,26,29,21,17,18,26,21,20,20,27,24,41,34,44,51,38,39,36,29,21,24,19,24,27,19,7,10,13,14,15,20,418,,"34.322929,134.051347"
72,37201,,香川県,高松市,7/1/2021,旅篭町,32,19,13,1,0,0,0,0,0,0,0,2,2,2,1,3,1,2,1,1,1,2,0,1,1,2,1,1,0,0,1,1,3,0,1,1,0,0,0,23,,"34.335559,134.047528"
73,37201,,香川県,高松市,7/1/2021,中新町,367,178,189,5,1,6,2,11,11,6,8,10,9,12,8,10,8,7,12,10,5,14,16,8,17,14,19,22,14,12,10,13,19,1,6,6,8,11,16,210,,"34.337041,134.047660"
74,37201,,香川県,高松市,7/1/2021,天神前,587,268,319,8,8,21,22,15,13,5,10,13,13,12,7,11,6,19,20,16,19,30,46,22,23,19,23,23,16,13,11,17,29,8,12,9,12,7,29,298,,"34.338991,134.045795"
75,37201,,香川県,高松市,7/1/2021,中央町,1237,606,631,14,13,24,20,30,28,38,25,52,54,48,42,25,23,27,27,42,39,57,53,48,48,44,45,37,41,22,35,39,39,26,27,13,32,20,40,695,,"34.336395,134.045082"
76,37201,,香川県,高松市,7/1/2021,中野町,1267,611,656,22,9,30,21,34,14,20,26,41,39,35,27,15,14,35,38,31,46,45,62,49,37,37,38,35,49,50,39,54,49,23,30,25,37,30,81,727,,"34.333850,134.044116"
77,37201,,香川県,高松市,7/1/2021,亀岡町,504,246,258,8,4,13,4,9,9,10,10,16,8,18,14,13,9,18,10,12,14,17,17,12,13,19,21,17,14,9,15,13,25,13,12,9,33,20,26,288,,"34.337080,134.041227"
78,37201,,香川県,高松市,7/1/2021,番町１丁目,243,111,132,6,4,6,5,5,5,2,4,5,2,6,5,4,7,7,4,4,8,10,10,6,9,3,6,10,9,10,12,6,14,7,12,6,6,8,10,117,,"34.343092,134.046553"
79,37201,,香川県,高松市,7/1/2021,番町２丁目,352,171,181,2,5,5,5,7,3,5,7,10,7,12,7,7,5,9,4,9,10,12,10,11,13,15,18,19,12,11,12,11,14,9,8,5,12,12,29,199,,"34.34355083,134.04488778"
80,37201,,香川県,高松市,7/1/2021,番町３丁目,613,292,321,10,9,13,17,19,17,18,21,16,14,11,9,8,9,8,11,17,24,33,28,15,18,31,23,18,20,18,13,21,26,18,18,9,11,9,33,284,,"34.342400,134.041726"
81,37201,,香川県,高松市,7/1/2021,番町４丁目,518,259,259,6,8,15,14,15,8,7,17,18,13,20,7,13,9,16,11,20,25,19,18,22,19,15,18,14,10,17,23,17,20,8,9,7,9,10,21,264,,"34.340780,134.041285"
82,37201,,香川県,高松市,7/1/2021,番町５丁目,503,235,268,4,8,12,11,21,13,14,18,13,18,6,9,7,7,12,9,11,18,29,26,21,35,18,15,15,14,14,15,16,20,11,13,8,11,3,8,234,,"34.339285,134.040978"
83,37201,,香川県,高松市,7/1/2021,紫雲町,215,111,104,6,4,5,5,3,5,9,5,10,6,5,3,8,6,4,8,7,13,10,7,3,4,7,6,7,4,8,5,7,8,2,4,5,3,5,8,129,,"34.341121,134.033606"
84,37201,,香川県,高松市,7/1/2021,新北町,1433,722,711,13,23,25,16,31,22,35,34,35,45,41,35,30,32,47,37,60,43,55,53,67,49,54,43,44,34,46,49,63,65,30,50,26,34,20,47,814,,"34.352815,134.025363"
85,37201,,香川県,高松市,7/1/2021,宮脇町１丁目,1810,838,972,25,28,43,28,39,24,55,37,60,55,34,41,32,54,37,51,52,60,57,67,60,68,66,64,55,52,53,57,59,82,45,58,29,45,37,101,935,,"34.33958444,134.03529167"
86,37201,,香川県,高松市,7/1/2021,宮脇町２丁目,2060,989,1071,26,17,36,24,38,40,54,54,75,51,52,35,41,30,44,41,66,57,65,66,54,75,75,62,68,65,55,64,92,114,61,72,27,66,60,138,1187,,"34.333101,134.035803"
87,37201,,香川県,高松市,7/1/2021,西宝町１丁目,1177,540,637,15,19,12,17,24,23,31,37,37,28,28,26,23,28,31,25,29,43,50,48,43,40,40,48,38,48,40,35,42,45,19,37,24,44,14,46,654,,"34.343417,134.028386"
88,37201,,香川県,高松市,7/1/2021,西宝町２丁目,928,466,462,10,10,15,11,23,19,23,27,33,19,17,10,28,17,24,26,40,22,38,29,38,34,49,37,36,37,23,30,34,36,16,29,8,21,11,48,529,,"34.338427,134.026970"
89,37201,,香川県,高松市,7/1/2021,西宝町３丁目,382,189,193,4,7,5,8,10,3,8,15,11,9,10,3,12,9,9,7,11,11,14,16,12,18,12,9,15,15,17,18,16,8,5,15,8,8,10,14,193,,"34.344151,134.023055"
90,37201,,香川県,高松市,7/1/2021,茜町,1607,800,807,33,18,34,20,37,34,42,30,61,38,35,40,48,45,40,47,46,54,46,59,57,73,70,68,60,60,53,69,60,61,37,35,21,26,20,30,821,,"34.349525,134.025150"
91,37201,,香川県,高松市,7/1/2021,西町,1006,480,526,12,18,20,23,23,22,24,25,34,46,23,19,28,16,30,34,28,37,56,53,37,40,31,31,24,22,27,36,40,43,23,29,9,14,11,18,507,,"34.346330,134.024326"
92,37201,,香川県,高松市,7/1/2021,瀬戸内町,963,491,472,8,5,9,9,17,11,12,21,26,9,21,18,21,14,22,12,33,21,33,25,30,30,34,21,41,37,49,48,55,63,36,51,23,22,21,55,580,,"34.34758361,134.03246917"
93,37201,,香川県,高松市,7/1/2021,扇町１丁目,1309,636,673,7,11,18,19,25,21,18,23,38,36,24,17,19,15,30,29,44,35,46,35,35,50,36,22,46,41,63,61,81,81,43,44,36,61,27,72,741,,"34.346558,134.036476"
94,37201,,香川県,高松市,7/1/2021,扇町２丁目,484,225,259,2,4,3,5,13,8,10,12,20,29,19,20,16,14,9,9,8,10,19,14,10,10,18,16,14,18,14,20,21,20,14,6,4,17,11,27,296,,"34.34451944,134.03656833"
95,37201,,香川県,高松市,7/1/2021,扇町３丁目,462,224,238,0,2,1,2,1,7,5,5,19,12,10,8,14,7,6,6,12,8,16,12,14,20,16,16,18,17,19,18,29,35,14,16,13,20,17,27,304,,"34.345819,134.031498"
96,37201,,香川県,高松市,7/1/2021,昭和町１丁目,1114,517,597,20,27,41,39,34,43,21,39,29,37,29,18,21,22,42,42,34,43,43,47,45,58,47,46,44,32,19,22,21,17,6,18,9,16,12,31,511,,"34.343234,134.033872"
97,37201,,香川県,高松市,7/1/2021,昭和町２丁目,628,287,341,24,29,19,23,15,18,11,5,12,10,10,9,18,26,31,35,32,34,23,28,18,17,17,15,13,17,10,18,16,17,7,13,6,7,5,20,290,,"34.343324,134.031092"
98,37201,,香川県,高松市,7/1/2021,サンポート,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,"34.353730,134.046918"
99,37201,,香川県,高松市,7/1/2021,幸町,16,0,16,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,,"34.341525,134.036836"
100,37201,,香川県,高松市,7/1/2021,錦町１丁目,1761,856,905,23,29,38,48,53,59,43,38,39,24,50,32,34,37,60,55,75,85,90,103,82,79,67,70,50,52,40,50,47,43,31,33,17,26,17,42,882,,"34.347405,134.044821"
101,37201,,香川県,高松市,7/1/2021,錦町２丁目,1190,585,605,16,15,24,24,29,23,30,19,26,29,37,29,41,23,19,28,34,37,51,47,55,52,40,40,35,31,34,48,48,56,22,31,20,30,24,43,619,,"34.347162,134.041733"
102,37201,,香川県,高松市,7/1/2021,浜ノ町,4284,2040,2244,67,61,94,81,73,70,87,69,64,56,70,63,96,88,111,122,102,117,170,159,139,192,152,165,169,164,174,159,187,230,113,143,94,132,78,173,2215,,"34.351222,134.040597"
103,37201,,香川県,高松市,7/1/2021,玉藻町,22,7,15,1,0,0,0,0,1,0,1,0,1,0,2,2,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,2,0,0,0,1,0,1,15,,"34.350113,134.052514"
104,37201,,香川県,高松市,7/1/2021,丸の内,565,262,303,12,10,6,5,5,4,6,8,15,7,23,3,8,16,16,11,13,18,20,18,22,28,23,28,20,21,18,28,19,28,11,14,10,21,15,35,324,,"34.347668,134.051565"
105,37201,,香川県,高松市,7/1/2021,内町,123,66,57,1,1,2,0,0,2,1,0,0,1,3,1,2,3,4,3,7,2,8,3,6,2,4,3,4,4,8,8,11,11,0,2,3,5,2,6,85,,"34.346491,134.051892"
106,37201,,香川県,高松市,7/1/2021,寿町１丁目,93,47,46,5,2,2,4,3,0,1,1,1,3,1,2,1,2,7,4,5,7,7,6,2,2,4,3,3,2,3,3,1,2,1,1,0,0,0,2,46,,"34.349920,134.048873"
107,37201,,香川県,高松市,7/1/2021,寿町２丁目,11,8,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,10,,"34.347616,134.048446"
108,37201,,香川県,高松市,7/1/2021,西の丸町,145,85,60,2,0,0,0,3,3,2,4,16,4,1,1,2,2,2,2,1,2,12,5,7,1,4,6,5,3,5,2,8,2,5,8,1,7,9,8,101,,"34.349388,134.047371"
109,37201,,香川県,高松市,7/1/2021,西内町,254,116,138,1,1,4,2,3,2,1,2,10,3,19,8,5,8,4,5,3,11,8,4,4,3,5,13,9,7,7,12,10,18,11,9,5,13,7,17,157,,"34.347715,134.047040"
110,37201,,香川県,高松市,7/1/2021,兵庫町,242,112,130,3,2,6,2,1,5,3,2,5,2,2,1,6,9,4,7,5,8,10,8,11,13,6,7,8,6,10,12,11,14,9,11,5,6,7,15,138,,"34.346390,134.048060"
111,37201,,香川県,高松市,7/1/2021,古新町,272,124,148,8,6,3,7,2,5,9,4,9,6,10,6,9,7,11,8,12,9,7,6,8,12,7,17,7,12,5,5,9,9,4,4,1,7,3,18,157,,"34.345778,134.047879"
112,37201,,香川県,高松市,7/1/2021,磨屋町,118,62,56,1,0,3,0,1,3,3,4,4,3,5,2,5,1,7,4,4,2,8,8,5,3,2,4,0,2,3,1,6,7,2,3,0,3,3,6,65,,"34.345221,134.047695"
