#LINK,,,,
#lang,ja,,,
#attribution_name,高松市,,,
#license,http://creativecommons.org/licenses/by/3.0/deed.ja,,,
#file_name,0084,,,
#download_from,https://opendata.smartcity-takamatsu.jp/ckan/dataset/menu_Information,,,
#property,lunchDay,menuName,foodName,quantity
#object_type_xsd,string,string,string,string
#property_context,Assertion,Assertion,Assertion,Assertion
125,7/8/2021,ジャンバラヤ（麦入り）,精白米（自校）,55
126,7/8/2021,ジャンバラヤ（麦入り）,米粒麦　自校,5
127,7/8/2021,ジャンバラヤ（麦入り）,（冷）むきえび,8
128,7/8/2021,ジャンバラヤ（麦入り）,白ぶどう酒,0.8
129,7/8/2021,ジャンバラヤ（麦入り）,粗挽きウインナー（1㎝）,10
130,7/8/2021,ジャンバラヤ（麦入り）,玉葱,15
131,7/8/2021,ジャンバラヤ（麦入り）,トマト水煮,9
132,7/8/2021,ジャンバラヤ（麦入り）,人参,5
133,7/8/2021,ジャンバラヤ（麦入り）,セロリー,4
134,7/8/2021,ジャンバラヤ（麦入り）,（冷）グリンピース,4
135,7/8/2021,ジャンバラヤ（麦入り）,バター,0.8
136,7/8/2021,ジャンバラヤ（麦入り）,サラダ油,0.8
137,7/8/2021,ジャンバラヤ（麦入り）,白ぶどう酒,0.8
138,7/8/2021,ジャンバラヤ（麦入り）,チキンコンソメ,0.5
139,7/8/2021,ジャンバラヤ（麦入り）,食塩,0.6
140,7/8/2021,ジャンバラヤ（麦入り）,こしょう,0.02
141,7/8/2021,ジャンバラヤ（麦入り）,一味,0.01
142,7/8/2021,牛乳,牛乳,206
143,7/8/2021,ビーンズサラダ,キャベツ,30
144,7/8/2021,ビーンズサラダ,きゅうり,20
145,7/8/2021,ビーンズサラダ,（レト）ミックスビーンズ,10
146,7/8/2021,ビーンズサラダ,（袋）コールスロードレッシング,10
147,7/8/2021,うずら卵のスープ ,ベーコン（短冊）,8
148,7/8/2021,うずら卵のスープ ,（レト）うずら卵,25
149,7/8/2021,うずら卵のスープ ,玉葱,20
150,7/8/2021,うずら卵のスープ ,人参,10
151,7/8/2021,うずら卵のスープ ,中ねぎ,5
152,7/8/2021,うずら卵のスープ ,（レト）がらスープ,4
153,7/8/2021,うずら卵のスープ ,チキンコンソメ,0.5
154,7/8/2021,うずら卵のスープ ,濃口醤油,0.5
155,7/8/2021,うずら卵のスープ ,食塩,0.4
156,7/8/2021,うずら卵のスープ ,こしょう,0.03
157,7/8/2021,うずら卵のスープ ,湯,120
158,7/8/2021,ガトーショコラ（中のみ）,（個）ガトーショコラ,30
159,7/9/2021,コッペパン（袋入り）,（個）コッペパン,60
160,7/9/2021,牛乳,牛乳,206
161,7/9/2021,香川県産さわらのレモン,（冷）さわら,70
162,7/9/2021,香川県産さわらのレモン,清酒,2
163,7/9/2021,香川県産さわらのレモン,でんぷん,5
164,7/9/2021,香川県産さわらのレモン,なたね油,4
165,7/9/2021,香川県産さわらのレモン,上白糖,4
166,7/9/2021,香川県産さわらのレモン,（冷）レモン果汁,5
167,7/9/2021,香川県産さわらのレモン,濃口醤油,3
168,7/9/2021,香川県産さわらのレモン,みりん,1
169,7/9/2021,香川県産さわらのレモン,でんぷん,0.3
170,7/9/2021,カラフルサラダ,アスパラガス,15
171,7/9/2021,カラフルサラダ,きゅうり,15
172,7/9/2021,カラフルサラダ,キャベツ,25
173,7/9/2021,カラフルサラダ,赤パプリカ,3
174,7/9/2021,カラフルサラダ,黄パプリカ,3
175,7/9/2021,カラフルサラダ,（袋）イタリアンドレッシング,10
176,7/9/2021,コーンスープ,ベーコン（短冊）,7
177,7/9/2021,コーンスープ,（缶）クリームコーン,40
178,7/9/2021,コーンスープ,玉葱,30
179,7/9/2021,コーンスープ,パセリ,0.5
180,7/9/2021,コーンスープ,サラダ油,0.5
181,7/9/2021,コーンスープ,（レト）がらスープ,4
182,7/9/2021,コーンスープ,食塩,0.5
183,7/9/2021,コーンスープ,こしょう,0.03
184,7/9/2021,コーンスープ,チキンコンソメ,0.4
185,7/9/2021,コーンスープ,水,110
186,7/12/2021,ビビンバ（麦ごはん）,精白米（委託）,70
187,7/12/2021,ビビンバ（麦ごはん）,米粒麦　委託　,7
188,7/12/2021,ビビンバ（麦ごはん）,牛肉（3×2㎝スライス）,40
189,7/12/2021,ビビンバ（麦ごはん）,濃口醤油,3.5
190,7/12/2021,ビビンバ（麦ごはん）,三温糖,1.5
191,7/12/2021,ビビンバ（麦ごはん）,清酒,1
192,7/12/2021,ビビンバ（麦ごはん）,にんにく　,1.5
193,7/12/2021,ビビンバ（麦ごはん）,中ねぎ,1
194,7/12/2021,ビビンバ（麦ごはん）,ごま油,1
195,7/12/2021,ビビンバ（麦ごはん）,炒り白ごま,2
196,7/12/2021,ビビンバ（麦ごはん）,一味,0.01
197,7/12/2021,ビビンバ（麦ごはん）,（冷）ほうれん草,25
198,7/12/2021,ビビンバ（麦ごはん）,もやし,40
199,7/12/2021,ビビンバ（麦ごはん）,人参,10
200,7/12/2021,ビビンバ（麦ごはん）,（袋）棒々鶏ドレッシング,10
201,7/12/2021,牛乳,牛乳,206
202,7/12/2021,トック入りわかめスープ,ボンレスハム（短冊）卵抜き,5
203,7/12/2021,トック入りわかめスープ,トック　国産米使用,20
204,7/12/2021,トック入りわかめスープ,玉葱,20
205,7/12/2021,トック入りわかめスープ,中ねぎ,3
206,7/12/2021,トック入りわかめスープ,干しわかめ（カット）,0.8
207,7/12/2021,トック入りわかめスープ,サラダ油,0.5
208,7/12/2021,トック入りわかめスープ,（レト）がらスープ,4
209,7/12/2021,トック入りわかめスープ,濃口醤油,0.8
210,7/12/2021,トック入りわかめスープ,食塩,0.5
211,7/12/2021,トック入りわかめスープ,こしょう,0.03
212,7/12/2021,トック入りわかめスープ,チキンコンソメ,0.5
213,7/12/2021,トック入りわかめスープ,ごま油,0.2
214,7/12/2021,トック入りわかめスープ,湯,140
215,7/13/2021,セルフハンバーガー,コッペパン（丸型）,50
216,7/13/2021,セルフハンバーガー,(冷)ハンバーグ鉄・減塩（ボイル）,60
217,7/13/2021,セルフハンバーガー,キャベツ,35
218,7/13/2021,セルフハンバーガー,人参,10
219,7/13/2021,セルフハンバーガー,ゆで塩,0.4
220,7/13/2021,セルフハンバーガー,（袋）中濃ソース,8
221,7/13/2021,牛乳,牛乳,206
222,7/13/2021,ミネストローネ,ベーコン（短冊）,5
223,7/13/2021,ミネストローネ,（冷）白いんげん豆,18
224,7/13/2021,ミネストローネ,玉葱,40
225,7/13/2021,ミネストローネ,人参,10
226,7/13/2021,ミネストローネ,マカロニ（シエル）,7
227,7/13/2021,ミネストローネ,セロリー,2
228,7/13/2021,ミネストローネ,パセリ,0.5
229,7/13/2021,ミネストローネ,サラダ油,0.5
230,7/13/2021,ミネストローネ,トマト水煮,8
231,7/13/2021,ミネストローネ,（レト）がらスープ,4
232,7/13/2021,ミネストローネ,赤ぶどう酒,1
233,7/13/2021,ミネストローネ,食塩,0.6
234,7/13/2021,ミネストローネ,こしょう,0.03
235,7/13/2021,ミネストローネ,チキンコンソメ,0.5
236,7/13/2021,ミネストローネ,ローリエ,0.1
237,7/13/2021,ミネストローネ,湯,120
238,7/13/2021,チーズ,（個）チーズ（鉄強化）,15
239,7/14/2021,スタミナごはん,精白米（自校）,60
240,7/14/2021,スタミナごはん,牛肉（2×2㎝スライス）,18
241,7/14/2021,スタミナごはん,清酒,0.8
242,7/14/2021,スタミナごはん,油揚げ,4
243,7/14/2021,スタミナごはん,人参,8
244,7/14/2021,スタミナごはん,洗いごぼう,6
245,7/14/2021,スタミナごはん,（冷）むき枝豆,4
246,7/14/2021,スタミナごはん,にんにく　,0.4
247,7/14/2021,スタミナごはん,干ししいたけ（スライス）,0.2
248,7/14/2021,スタミナごはん,サラダ油,0.4
249,7/14/2021,スタミナごはん,濃口醤油,2
250,7/14/2021,スタミナごはん,上白糖,0.8
251,7/14/2021,スタミナごはん,清酒,0.8
252,7/14/2021,スタミナごはん,チキンコンソメ,0.3
253,7/14/2021,スタミナごはん,食塩,0.5
254,7/14/2021,牛乳,牛乳,206
255,7/14/2021,きゅうりのあえもの,きゅうり,30
256,7/14/2021,きゅうりのあえもの,もやし,30
257,7/14/2021,きゅうりのあえもの,（缶）ホールコーン,5
258,7/14/2021,きゅうりのあえもの,（袋）青じそドレッシング,10
259,7/14/2021,つみれ汁,（冷）白身魚つみれ,25
260,7/14/2021,つみれ汁,玉葱,25
261,7/14/2021,つみれ汁,小松菜,10
262,7/14/2021,つみれ汁,人参,5
263,7/14/2021,つみれ汁,油揚げ,5
264,7/14/2021,つみれ汁,食塩,0.2
265,7/14/2021,つみれ汁,濃口醤油,2.5
266,7/14/2021,つみれ汁,清酒,1
267,7/14/2021,つみれ汁,みりん,0.5
268,7/14/2021,つみれ汁,削り節　だし用,4
269,7/14/2021,つみれ汁,出し昆布,1
270,7/14/2021,つみれ汁,水,115
271,7/14/2021,ブルーベリータルト,（個）ブルーベリータルト,25
272,7/15/2021,豚キムチ丼（麦ごはん）,精白米（委託）,70
273,7/15/2021,豚キムチ丼（麦ごはん）,米粒麦　委託　,7
274,7/15/2021,豚キムチ丼（麦ごはん）,豚肉並（3×3㎝スライス）,35
275,7/15/2021,豚キムチ丼（麦ごはん）,清酒,1
276,7/15/2021,豚キムチ丼（麦ごはん）,生姜,1
277,7/15/2021,豚キムチ丼（麦ごはん）,濃口醤油,0.4
278,7/15/2021,豚キムチ丼（麦ごはん）,白菜キムチ,20
279,7/15/2021,豚キムチ丼（麦ごはん）,玉葱,30
280,7/15/2021,豚キムチ丼（麦ごはん）,キャベツ,30
281,7/15/2021,豚キムチ丼（麦ごはん）,中ねぎ,7
282,7/15/2021,豚キムチ丼（麦ごはん）,にんにく　,0.5
283,7/15/2021,豚キムチ丼（麦ごはん）,ごま油,1
284,7/15/2021,豚キムチ丼（麦ごはん）,濃口醤油,2.4
285,7/15/2021,豚キムチ丼（麦ごはん）,上白糖,0.8
286,7/15/2021,牛乳,牛乳,206
287,7/15/2021,切干大根のサラダ,きゅうり,10
288,7/15/2021,切干大根のサラダ,切干し大根,5
289,7/15/2021,切干大根のサラダ,（缶）ホールコーン,7
290,7/15/2021,切干大根のサラダ,人参,7
291,7/15/2021,切干大根のサラダ,（乾）刻み昆布,0.5
292,7/15/2021,切干大根のサラダ,（袋）棒々鶏ドレッシング,10
293,7/15/2021,ミニトマト,ミニトマト,30
294,7/15/2021,みかんジュース,（個）みかんジュース,125
295,7/16/2021,コッペパン（袋入り）,（個）コッペパン,60
296,7/16/2021,牛乳,牛乳,206
297,7/16/2021,チリコンカーン,豚肉赤身ミンチ,20
298,7/16/2021,チリコンカーン,（冷）白いんげん豆,20
299,7/16/2021,チリコンカーン,（冷）金時豆,15
300,7/16/2021,チリコンカーン,じゃがいも,55
301,7/16/2021,チリコンカーン,玉葱,40
302,7/16/2021,チリコンカーン,トマト水煮,8
303,7/16/2021,チリコンカーン,にんにく　,1
304,7/16/2021,チリコンカーン,パセリ,0.8
305,7/16/2021,チリコンカーン,サラダ油,1
306,7/16/2021,チリコンカーン,トマトケチャップ　１kg,6
307,7/16/2021,チリコンカーン,中双糖,1.5
308,7/16/2021,チリコンカーン,ウスターソース,1
309,7/16/2021,チリコンカーン,赤ぶどう酒,1
310,7/16/2021,チリコンカーン,チキンコンソメ,0.5
311,7/16/2021,チリコンカーン,食塩,0.3
312,7/16/2021,チリコンカーン,チリパウダー,0.05
313,7/16/2021,チリコンカーン,湯,30
314,7/16/2021,野菜としめじのソテー,（レト）まぐろ油漬,10
315,7/16/2021,野菜としめじのソテー,キャベツ,35
316,7/16/2021,野菜としめじのソテー,しめじ,15
317,7/16/2021,野菜としめじのソテー,人参,10
318,7/16/2021,野菜としめじのソテー,ズッキーニ,8
319,7/16/2021,野菜としめじのソテー,サラダ油,1
320,7/16/2021,野菜としめじのソテー,濃口醤油,0.2
321,7/16/2021,野菜としめじのソテー,チキンコンソメ,0.2
322,7/16/2021,野菜としめじのソテー,食塩,0.2
323,7/16/2021,野菜としめじのソテー,こしょう,0.03
324,7/19/2021,ごはん,精白米（自校）,75
325,7/19/2021,牛乳,牛乳,206
326,7/19/2021,厚揚げとひじきのうま煮,鶏肉　胸・皮なし（2×2㎝）,12
327,7/19/2021,厚揚げとひじきのうま煮,鶏肉　もも・皮なし（2×2㎝）,8
328,7/19/2021,厚揚げとひじきのうま煮,（冷）厚揚げ（カット）,50
329,7/19/2021,厚揚げとひじきのうま煮,つきこんにゃく,20
330,7/19/2021,厚揚げとひじきのうま煮,人参,10
331,7/19/2021,厚揚げとひじきのうま煮,（冷）さやいんげん,5
332,7/19/2021,厚揚げとひじきのうま煮,（乾）ひじき,3
333,7/19/2021,厚揚げとひじきのうま煮,サラダ油,1
334,7/19/2021,厚揚げとひじきのうま煮,濃口醤油,4.5
335,7/19/2021,厚揚げとひじきのうま煮,三温糖,3
336,7/19/2021,厚揚げとひじきのうま煮,みりん,0.5
337,7/19/2021,厚揚げとひじきのうま煮,削り節　だし用,1
338,7/19/2021,厚揚げとひじきのうま煮,水,20
339,7/19/2021,おひたし,キャベツ,35
340,7/19/2021,おひたし,小松菜,20
341,7/19/2021,おひたし,人参,5
342,7/19/2021,おひたし,（乾）刻み昆布,0.5
343,7/19/2021,おひたし,（袋）和風ドレッシング,10
344,7/19/2021,ふりかけ,（袋）わかめふりかけ　ソフト,2.5
345,7/19/2021,冷凍みかん,（個）冷凍みかん,80
346,7/20/2021,麦ごはん,精白米（委託）,70
347,7/20/2021,麦ごはん,米粒麦　委託　,7
348,7/20/2021,牛乳,牛乳,206
349,7/20/2021,ホイコーロー,豚肉並（３×３㎝スライス）,40
350,7/20/2021,ホイコーロー,濃口醤油,1
351,7/20/2021,ホイコーロー,清酒,1
352,7/20/2021,ホイコーロー,生姜,1
353,7/20/2021,ホイコーロー,キャベツ,40
354,7/20/2021,ホイコーロー,玉葱,20
355,7/20/2021,ホイコーロー,たけのこ水煮（ホール）,15
356,7/20/2021,ホイコーロー,人参,10
357,7/20/2021,ホイコーロー,中ねぎ,6
358,7/20/2021,ホイコーロー,ピーマン,8
359,7/20/2021,ホイコーロー,にんにく　,0.5
360,7/20/2021,ホイコーロー,サラダ油,1
361,7/20/2021,ホイコーロー,濃口醤油,2
362,7/20/2021,ホイコーロー,赤みそ,2
363,7/20/2021,ホイコーロー,清酒,1
364,7/20/2021,ホイコーロー,上白糖,0.7
365,7/20/2021,ホイコーロー,オイスターソース,0.7
366,7/20/2021,ホイコーロー,豆板醤,0.05
367,7/20/2021,ホイコーロー,ごま油,0.5
368,7/20/2021,中華サラダ,もやし,35
369,7/20/2021,中華サラダ,きゅうり,15
370,7/20/2021,中華サラダ,人参,10
371,7/20/2021,中華サラダ,きくらげ（せん切り）,0.5
372,7/20/2021,中華サラダ,中華ドレッシング,8.5
373,7/20/2021,（袋）小魚入りアーモンド,（袋）小魚入りアーモンド,8
