#LINK,,,,
#lang,ja,,,
#attribution_name,高松市,,,
#license,http://creativecommons.org/licenses/by/3.0/deed.ja,,,
#file_name,0084,,,
#download_from,https://opendata.smartcity-takamatsu.jp/ckan/dataset/menu_Information,,,
#property,lunchDay,menuName,foodName,quantity
#object_type_xsd,string,string,string,string
#property_context,Assertion,Assertion,Assertion,Assertion
76,5/10/2022,麦ごはん,米粒麦　委託　,7
77,5/10/2022,牛乳,牛乳,206
78,5/10/2022,焼き豆腐のみそそぼろ煮,焼き豆腐,85
79,5/10/2022,焼き豆腐のみそそぼろ煮,豚肉並ミンチ,20
80,5/10/2022,焼き豆腐のみそそぼろ煮,玉葱,20
81,5/10/2022,焼き豆腐のみそそぼろ煮,（冷）さやいんげん　,10
82,5/10/2022,焼き豆腐のみそそぼろ煮,人参,7
83,5/10/2022,焼き豆腐のみそそぼろ煮,干ししいたけ（スライス）,1
84,5/10/2022,焼き豆腐のみそそぼろ煮,中ねぎ,5
85,5/10/2022,焼き豆腐のみそそぼろ煮,生姜,0.5
86,5/10/2022,焼き豆腐のみそそぼろ煮,にんにく　,0.1
87,5/10/2022,焼き豆腐のみそそぼろ煮,ごま油,1
88,5/10/2022,焼き豆腐のみそそぼろ煮,赤みそ,6.5
89,5/10/2022,焼き豆腐のみそそぼろ煮,三温糖,2.7
90,5/10/2022,焼き豆腐のみそそぼろ煮,清酒,2.7
91,5/10/2022,焼き豆腐のみそそぼろ煮,しょうゆ,1.8
92,5/10/2022,焼き豆腐のみそそぼろ煮,一味,0.02
93,5/10/2022,焼き豆腐のみそそぼろ煮,でんぷん,1
94,5/10/2022,焼き豆腐のみそそぼろ煮,水,18
95,5/10/2022,チンゲンサイのあえもの,キャベツ,35
96,5/10/2022,チンゲンサイのあえもの,チンゲンサイ,25
97,5/10/2022,チンゲンサイのあえもの,人参,5
98,5/10/2022,チンゲンサイのあえもの,食酢,3
99,5/10/2022,チンゲンサイのあえもの,しょうゆ,3
100,5/10/2022,チンゲンサイのあえもの,上白糖,1
101,5/10/2022,小煮干し,小煮干し,4
102,5/11/2022,米粉パン,米粉パン,50
103,5/11/2022,牛乳,牛乳,206
104,5/11/2022,お茶雑炊,鶏肉　胸・皮なし（１×１㎝）,6
105,5/11/2022,お茶雑炊,鶏肉　もも・皮なし（１×１㎝）,4
106,5/11/2022,お茶雑炊,米粒麦　自校,25
107,5/11/2022,お茶雑炊,なると（３㎜）,5
108,5/11/2022,お茶雑炊,春大根,25
109,5/11/2022,お茶雑炊,人参,7
110,5/11/2022,お茶雑炊,中ねぎ,7
111,5/11/2022,お茶雑炊,えのきたけ,5
112,5/11/2022,お茶雑炊,うすくちしょうゆ,3
113,5/11/2022,お茶雑炊,みりん,1
114,5/11/2022,お茶雑炊,食塩,0.3
115,5/11/2022,お茶雑炊,削り節　だし用,4
116,5/11/2022,お茶雑炊,出し昆布,1
117,5/11/2022,お茶雑炊,番茶（１０ｇだし袋入り）香川県産,0.1
118,5/11/2022,お茶雑炊,水,110
119,5/11/2022,ししゃものから揚げ　,（冷）ししゃも,20
120,5/11/2022,ししゃものから揚げ　,でんぷん,4
121,5/11/2022,ししゃものから揚げ　,食用油,4
122,5/11/2022,ポン酢和え,小松菜,25
123,5/11/2022,ポン酢和え,キャベツ,20
124,5/11/2022,ポン酢和え,もやし,20
125,5/11/2022,ポン酢和え,炒り白ごま,1
126,5/11/2022,ポン酢和え,しょうゆ,2
127,5/11/2022,ポン酢和え,ポン酢,0.6
128,5/12/2022,親子どんぶり(麦ごはん),精白米（委託）,70
129,5/12/2022,親子どんぶり(麦ごはん),米粒麦　委託　,7
130,5/12/2022,牛乳,牛乳,206
131,5/12/2022,お茶ビーンズ,（冷）大豆水煮,20
132,5/12/2022,お茶ビーンズ,でんぷん,1
133,5/12/2022,お茶ビーンズ,食用油,2
134,5/12/2022,お茶ビーンズ,青大豆きな粉,2
135,5/12/2022,お茶ビーンズ,煎茶（粉末）50g,0.1
136,5/12/2022,お茶ビーンズ,三温糖,2
137,5/12/2022,お茶ビーンズ,食塩,0.01
138,5/12/2022,野菜のあえもの,きゅうり,20
139,5/12/2022,野菜のあえもの,小松菜,20
140,5/12/2022,野菜のあえもの,（缶）ホールコーン,5
141,5/12/2022,野菜のあえもの,人参,5
142,5/12/2022,野菜のあえもの,（乾）刻み昆布,0.5
143,5/12/2022,野菜のあえもの,和風ドレッシング,7.5
144,5/13/2022,中華風たきこみおこわ,精白米（自校）,50
145,5/13/2022,中華風たきこみおこわ,もち米,10
146,5/13/2022,中華風たきこみおこわ,鉄強化米,0.3
147,5/13/2022,中華風たきこみおこわ,焼き豚（１㎝角切り）,20
148,5/13/2022,中華風たきこみおこわ,たけのこ水煮（ホール）,10
149,5/13/2022,中華風たきこみおこわ,人参,5
150,5/13/2022,中華風たきこみおこわ,（冷）むき枝豆　１㎏,5
151,5/13/2022,中華風たきこみおこわ,中ねぎ,5
152,5/13/2022,中華風たきこみおこわ,サラダ油,1
153,5/13/2022,中華風たきこみおこわ,ごま油,1
154,5/13/2022,中華風たきこみおこわ,しょうゆ,3
155,5/13/2022,中華風たきこみおこわ,清酒,4
156,5/13/2022,中華風たきこみおこわ,上白糖,0.8
157,5/13/2022,中華風たきこみおこわ,食塩,0.3
158,5/13/2022,牛乳,牛乳,206
159,5/13/2022,スナップえんどうのサラダ,キャベツ,35
160,5/13/2022,スナップえんどうのサラダ,スナップえんどう,20
161,5/13/2022,スナップえんどうのサラダ,（缶）ホールコーン,5
162,5/13/2022,スナップえんどうのサラダ,中華ドレッシング,7.5
163,5/13/2022,中華スープ,ボンレスハム（短冊）卵抜き,7
164,5/13/2022,中華スープ,（レト）うずら卵,25
165,5/13/2022,中華スープ,玉葱,30
166,5/13/2022,中華スープ,チンゲンサイ,7
167,5/13/2022,中華スープ,春雨（８～１０㎝）,5
168,5/13/2022,中華スープ,きくらげ（せん切り）,1
169,5/13/2022,中華スープ,サラダ油,0.5
170,5/13/2022,中華スープ,（袋）がらスープ,4
171,5/13/2022,中華スープ,食塩,0.4
172,5/13/2022,中華スープ,しょうゆ,0.5
173,5/13/2022,中華スープ,チキンコンソメ,0.3
174,5/13/2022,中華スープ,こしょう,0.03
175,5/13/2022,中華スープ,ごま油,0.1
176,5/13/2022,中華スープ,湯,120
177,5/16/2022,ハヤシライス（麦ごはん）,精白米（委託）,70
178,5/16/2022,ハヤシライス（麦ごはん）,米粒麦　委託　,7
179,5/16/2022,ハヤシライス（麦ごはん）,牛肉（３×３㎝スライス）,20
180,5/16/2022,ハヤシライス（麦ごはん）,玉葱,45
181,5/16/2022,ハヤシライス（麦ごはん）,じゃがいも,45
182,5/16/2022,ハヤシライス（麦ごはん）,人参,10
183,5/16/2022,ハヤシライス（麦ごはん）,エリンギ（１×３×０．３㎝）県産,6
184,5/16/2022,ハヤシライス（麦ごはん）,（冷）グリンピース,6
185,5/16/2022,ハヤシライス（麦ごはん）,にんにく　,0.3
186,5/16/2022,ハヤシライス（麦ごはん）,サラダ油,1
187,5/16/2022,ハヤシライス（麦ごはん）,小麦粉,5
188,5/16/2022,ハヤシライス（麦ごはん）,バター,3
189,5/16/2022,ハヤシライス（麦ごはん）,サラダ油,2
190,5/16/2022,ハヤシライス（麦ごはん）,（袋）トマトピューレ　,15
191,5/16/2022,ハヤシライス（麦ごはん）,（袋）トマト水煮,10
192,5/16/2022,ハヤシライス（麦ごはん）,（袋）がらスープ,3
193,5/16/2022,ハヤシライス（麦ごはん）,赤ぶどう酒,2
194,5/16/2022,ハヤシライス（麦ごはん）,ウスターソース,2
195,5/16/2022,ハヤシライス（麦ごはん）,食塩,0.8
196,5/16/2022,ハヤシライス（麦ごはん）,こしょう,0.07
197,5/16/2022,ハヤシライス（麦ごはん）,チキンコンソメ,0.5
198,5/16/2022,ハヤシライス（麦ごはん）,上白糖,0.5
199,5/16/2022,ハヤシライス（麦ごはん）,からし粉,0.15
200,5/16/2022,ハヤシライス（麦ごはん）,ローリエ,0.1
201,5/16/2022,ハヤシライス（麦ごはん）,ピザ用チーズ,3
202,5/16/2022,ハヤシライス（麦ごはん）,湯,80
203,5/16/2022,牛乳,牛乳,206
204,5/16/2022,切り干し大根のサラダ,きゅうり,10
205,5/16/2022,切り干し大根のサラダ,切干し大根,5
206,5/16/2022,切り干し大根のサラダ,人参,5
207,5/16/2022,切り干し大根のサラダ,（缶）ホールコーン,5
208,5/16/2022,切り干し大根のサラダ,（乾）刻み昆布,0.5
209,5/16/2022,切り干し大根のサラダ,棒々鶏ドレッシング,7.5
210,5/17/2022,みそラーメン,（袋）中華そば,200
211,5/17/2022,みそラーメン,豚肉並（３×３㎝スライス）,25
212,5/17/2022,みそラーメン,清酒,1
213,5/17/2022,みそラーメン,しょうゆ,0.8
214,5/17/2022,みそラーメン,キャベツ,30
215,5/17/2022,みそラーメン,もやし,15
216,5/17/2022,みそラーメン,人参,10
217,5/17/2022,みそラーメン,たけのこ水煮（ホール）,10
218,5/17/2022,みそラーメン,中ねぎ,5
219,5/17/2022,みそラーメン,にんにく　,0.7
220,5/17/2022,みそラーメン,ごま油,1
221,5/17/2022,みそラーメン,（袋）がらスープ,4
222,5/17/2022,みそラーメン,赤みそ,6.5
223,5/17/2022,みそラーメン,清酒,1.5
224,5/17/2022,みそラーメン,上白糖,1.5
225,5/17/2022,みそラーメン,チキンコンソメ,0.5
226,5/17/2022,みそラーメン,食塩,0.3
227,5/17/2022,みそラーメン,こしょう,0.03
228,5/17/2022,みそラーメン,豆板醤,0.1
229,5/17/2022,みそラーメン,でんぷん,0.8
230,5/17/2022,みそラーメン,湯,125
231,5/17/2022,牛乳,牛乳,206
232,5/17/2022,さつまいものはちみつあえ,さつまいも（２㎝角）,50
233,5/17/2022,さつまいものはちみつあえ,食用油,4
234,5/17/2022,さつまいものはちみつあえ,はちみつ,3
235,5/17/2022,さつまいものはちみつあえ,三温糖,1
236,5/17/2022,さつまいものはちみつあえ,食酢,0.6
237,5/17/2022,さつまいものはちみつあえ,しょうゆ,0.5
238,5/17/2022,さつまいものはちみつあえ,水,1
239,5/17/2022,ミニトマト,ミニトマト,30
240,5/18/2022,コッペパン,コッペパン（丸型）,50
241,5/18/2022,牛乳,牛乳,206
242,5/18/2022,さごしのレモンソースかけ,（冷）さごし,50
243,5/18/2022,さごしのレモンソースかけ,清酒,2
244,5/18/2022,さごしのレモンソースかけ,でんぷん,5
245,5/18/2022,さごしのレモンソースかけ,食用油,4
246,5/18/2022,さごしのレモンソースかけ,上白糖,3
247,5/18/2022,さごしのレモンソースかけ,（冷）レモン果汁　県産,4
248,5/18/2022,さごしのレモンソースかけ,しょうゆ,2.2
249,5/18/2022,さごしのレモンソースかけ,水,1.5
250,5/18/2022,海藻サラダ,（乾）海藻ミックス,1
251,5/18/2022,海藻サラダ,キャベツ,25
252,5/18/2022,海藻サラダ,きゅうり,15
253,5/18/2022,海藻サラダ,人参,5
254,5/18/2022,海藻サラダ,炒り白ごま,1
255,5/18/2022,海藻サラダ,青じそドレッシング,7.5
256,5/18/2022,コンソメスープ,ベーコン（短冊）,5
257,5/18/2022,コンソメスープ,玉葱,20
258,5/18/2022,コンソメスープ,じゃがいも,30
259,5/18/2022,コンソメスープ,人参,7
260,5/18/2022,コンソメスープ,セロリー,5
261,5/18/2022,コンソメスープ,パセリ,0.5
262,5/18/2022,コンソメスープ,サラダ油,0.5
263,5/18/2022,コンソメスープ,（袋）がらスープ,4
264,5/18/2022,コンソメスープ,チキンコンソメ,0.3
265,5/18/2022,コンソメスープ,食塩,0.5
266,5/18/2022,コンソメスープ,こしょう,0.03
267,5/18/2022,コンソメスープ,しょうゆ,0.2
268,5/18/2022,コンソメスープ,湯,120
269,5/19/2022,麦ごはん,精白米（委託）,70
270,5/19/2022,麦ごはん,米粒麦　委託　,7
271,5/19/2022,牛乳,牛乳,206
272,5/19/2022,肉じゃが,牛肉（２×２㎝スライス）,25
273,5/19/2022,肉じゃが,清酒,1
274,5/19/2022,肉じゃが,じゃがいも,80
275,5/19/2022,肉じゃが,玉葱,40
276,5/19/2022,肉じゃが,つきこんにゃく,15
277,5/19/2022,肉じゃが,人参,10
278,5/19/2022,肉じゃが,（冷）さやいんげん　,8
279,5/19/2022,肉じゃが,サラダ油,2
280,5/19/2022,肉じゃが,しょうゆ,3.5
281,5/19/2022,肉じゃが,中双糖,2.5
282,5/19/2022,肉じゃが,清酒,1
283,5/19/2022,肉じゃが,湯,5
284,5/19/2022,春大根のあえもの,春大根,40
285,5/19/2022,春大根のあえもの,きゅうり,15
286,5/19/2022,春大根のあえもの,人参,5
287,5/19/2022,春大根のあえもの,（乾）茎わかめ（カット）国産,0.5
288,5/19/2022,春大根のあえもの,和風ドレッシング,7.5
289,5/19/2022,小魚の甘酢煮,上乾ちりめん,4
290,5/19/2022,小魚の甘酢煮,食酢,1
291,5/19/2022,小魚の甘酢煮,ポン酢,1
292,5/19/2022,小魚の甘酢煮,三温糖,1.2
293,5/19/2022,小魚の甘酢煮,炒り白ごま,0.4
294,5/20/2022,ごはん,精白米（自校）,75
295,5/20/2022,牛乳,牛乳,206
296,5/20/2022,豚肉とごぼうの煮物　,豚肉赤身（３×３㎝スライス）,30
297,5/20/2022,豚肉とごぼうの煮物　,板こんにゃく,35
298,5/20/2022,豚肉とごぼうの煮物　,洗いごぼう,35
299,5/20/2022,豚肉とごぼうの煮物　,人参,15
300,5/20/2022,豚肉とごぼうの煮物　,（冷）さやいんげん　,7
301,5/20/2022,豚肉とごぼうの煮物　,サラダ油,1
302,5/20/2022,豚肉とごぼうの煮物　,しょうゆ,4
303,5/20/2022,豚肉とごぼうの煮物　,みりん,2
304,5/20/2022,豚肉とごぼうの煮物　,中双糖,1.5
305,5/20/2022,豚肉とごぼうの煮物　,清酒,1.5
306,5/20/2022,豚肉とごぼうの煮物　,でんぷん,0.5
307,5/20/2022,豚肉とごぼうの煮物　,削り節　だし用,1
308,5/20/2022,豚肉とごぼうの煮物　,水,8
309,5/20/2022,小松菜ともやしのあえもの,人参,10
310,5/20/2022,小松菜ともやしのあえもの,小松菜,20
311,5/20/2022,小松菜ともやしのあえもの,もやし,40
312,5/20/2022,小松菜ともやしのあえもの,ゆずかつおドレッシング,7.5
313,5/20/2022,ひじきのり,（袋）ひじきのり,10
314,5/20/2022,みかんジュース,みかんジュース,125
315,5/23/2022,食パン（袋入り）,食パン（冷凍パン）,57
316,5/23/2022,牛乳,牛乳,206
317,5/23/2022,スパゲティナポリタン,スパゲティ（ハーフ）,35
318,5/23/2022,スパゲティナポリタン,ゆで塩,1.3
319,5/23/2022,スパゲティナポリタン,ベーコン（短冊）,7
320,5/23/2022,スパゲティナポリタン,粗挽きウインナー（１㎝）,15
321,5/23/2022,スパゲティナポリタン,玉葱,40
322,5/23/2022,スパゲティナポリタン,人参,10
323,5/23/2022,スパゲティナポリタン,エリンギ,10
324,5/23/2022,スパゲティナポリタン,にんにく　,0.3
325,5/23/2022,スパゲティナポリタン,サラダ油,2
326,5/23/2022,スパゲティナポリタン,（袋）トマトピューレ　,13
327,5/23/2022,スパゲティナポリタン,（袋）トマトケチャップ　,7
328,5/23/2022,スパゲティナポリタン,赤ぶどう酒,4
329,5/23/2022,スパゲティナポリタン,粉チーズ,3
330,5/23/2022,スパゲティナポリタン,ウスターソース,1.5
331,5/23/2022,スパゲティナポリタン,チキンコンソメ,0.3
332,5/23/2022,スパゲティナポリタン,食塩,0.2
333,5/23/2022,スパゲティナポリタン,こしょう,0.05
334,5/23/2022,スパゲティナポリタン,一味,0.01
335,5/23/2022,かんぴょうのサラダ,きゅうり,15
336,5/23/2022,かんぴょうのサラダ,人参,5
337,5/23/2022,かんぴょうのサラダ,（乾）かんぴょう（２㎝）,5
338,5/23/2022,かんぴょうのサラダ,（乾）刻み昆布,0.5
339,5/23/2022,かんぴょうのサラダ,棒々鶏ドレッシング,7.5
340,5/23/2022,キウイフルーツ,キウイフルーツ,50
341,5/24/2022,麦ごはん,精白米（自校）,68
342,5/24/2022,麦ごはん,米粒麦　自校,7
343,5/24/2022,牛乳,牛乳,206
344,5/24/2022,厚揚げとチンゲンサイのみそ炒め　,豚肉並ミンチ,15
345,5/24/2022,厚揚げとチンゲンサイのみそ炒め　,清酒,2
346,5/24/2022,厚揚げとチンゲンサイのみそ炒め　,生姜,0.6
347,5/24/2022,厚揚げとチンゲンサイのみそ炒め　,にんにく　,0.2
348,5/24/2022,厚揚げとチンゲンサイのみそ炒め　,（冷）厚揚げ（カット）,50
349,5/24/2022,厚揚げとチンゲンサイのみそ炒め　,玉葱,40
350,5/24/2022,厚揚げとチンゲンサイのみそ炒め　,人参,10
351,5/24/2022,厚揚げとチンゲンサイのみそ炒め　,たけのこ水煮（ホール）,8
352,5/24/2022,厚揚げとチンゲンサイのみそ炒め　,生しいたけ（スライス）県産,2
353,5/24/2022,厚揚げとチンゲンサイのみそ炒め　,チンゲンサイ,20
354,5/24/2022,厚揚げとチンゲンサイのみそ炒め　,ごま油,0.8
355,5/24/2022,厚揚げとチンゲンサイのみそ炒め　,中双糖,2
356,5/24/2022,厚揚げとチンゲンサイのみそ炒め　,チキンコンソメ,0.6
357,5/24/2022,厚揚げとチンゲンサイのみそ炒め　,しょうゆ,2.2
358,5/24/2022,厚揚げとチンゲンサイのみそ炒め　,赤みそ,3
359,5/24/2022,厚揚げとチンゲンサイのみそ炒め　,豆板醤,0.03
360,5/24/2022,厚揚げとチンゲンサイのみそ炒め　,でんぷん,1
361,5/24/2022,厚揚げとチンゲンサイのみそ炒め　,湯,20
362,5/24/2022,ごまあえ,小松菜,15
363,5/24/2022,ごまあえ,キャベツ,35
364,5/24/2022,ごまあえ,人参,10
365,5/24/2022,ごまあえ,もやし,10
366,5/24/2022,ごまあえ,炒り白ごま,1
367,5/24/2022,ごまあえ,青じそドレッシング,7.5
368,5/24/2022,ヨーグルト,ヨーグルト　鉄分強化,70
369,5/25/2022,コッペパン,コッペパン,50
370,5/25/2022,牛乳,牛乳,206
371,5/25/2022,春だいこんのポトフ,豚肉赤身（２㎝角）,20
372,5/25/2022,春だいこんのポトフ,豚肉並（２㎝角）,10
373,5/25/2022,春だいこんのポトフ,サラダ油,0.5
374,5/25/2022,春だいこんのポトフ,ベーコン（短冊）,7
375,5/25/2022,春だいこんのポトフ,春大根,40
376,5/25/2022,春だいこんのポトフ,玉葱,40
377,5/25/2022,春だいこんのポトフ,キャベツ,25
378,5/25/2022,春だいこんのポトフ,じゃがいも,15
379,5/25/2022,春だいこんのポトフ,人参,5
380,5/25/2022,春だいこんのポトフ,セロリー,2
381,5/25/2022,春だいこんのポトフ,サラダ油,0.5
382,5/25/2022,春だいこんのポトフ,（袋）がらスープ,4
383,5/25/2022,春だいこんのポトフ,白ぶどう酒,1
384,5/25/2022,春だいこんのポトフ,食塩,0.4
385,5/25/2022,春だいこんのポトフ,こしょう,0.03
386,5/25/2022,春だいこんのポトフ,チキンコンソメ,0.3
387,5/25/2022,春だいこんのポトフ,ローリエ,0.1
388,5/25/2022,春だいこんのポトフ,湯,75
389,5/25/2022,ビーンズサラダ,（レト）ミックスビーンズ,15
390,5/25/2022,ビーンズサラダ,（冷）ブロッコリー　国産　,20
391,5/25/2022,ビーンズサラダ,きゅうり,15
392,5/25/2022,ビーンズサラダ,（缶）ホールコーン,10
393,5/25/2022,ビーンズサラダ,焙煎ごまドレッシング,7.5
394,5/26/2022,麦ごはん,精白米（委託）,70
395,5/26/2022,麦ごはん,米粒麦　委託,7
396,5/26/2022,牛乳,牛乳,206
397,5/26/2022,魚のごまみそソースかけ,（冷）赤魚　３㎝角切・皮付き骨なし,50
398,5/26/2022,魚のごまみそソースかけ,生姜,0.4
399,5/26/2022,魚のごまみそソースかけ,清酒,1
400,5/26/2022,魚のごまみそソースかけ,でんぷん,8
401,5/26/2022,魚のごまみそソースかけ,食用油,5
402,5/26/2022,魚のごまみそソースかけ,炒り白ごま,1
403,5/26/2022,魚のごまみそソースかけ,すりごま,0.5
404,5/26/2022,魚のごまみそソースかけ,中みそ,3.5
405,5/26/2022,魚のごまみそソースかけ,赤みそ,1.5
406,5/26/2022,魚のごまみそソースかけ,上白糖,1.8
407,5/26/2022,魚のごまみそソースかけ,清酒,1.5
408,5/26/2022,魚のごまみそソースかけ,湯,10
409,5/26/2022,香りあえ,小松菜,30
410,5/26/2022,香りあえ,キャベツ,30
411,5/26/2022,香りあえ,人参,5
412,5/26/2022,香りあえ,炒り白ごま,1
413,5/26/2022,香りあえ,ゆずかつおドレッシング,7.5
414,5/26/2022,豆腐のすまし汁,豆腐,30
415,5/26/2022,豆腐のすまし汁,玉葱,20
416,5/26/2022,豆腐のすまし汁,人参,7
417,5/26/2022,豆腐のすまし汁,中ねぎ,5
418,5/26/2022,豆腐のすまし汁,干ししいたけ（スライス）,0.5
419,5/26/2022,豆腐のすまし汁,食塩,0.7
420,5/26/2022,豆腐のすまし汁,しょうゆ,0.5
421,5/26/2022,豆腐のすまし汁,削り節　だし用,4
422,5/26/2022,豆腐のすまし汁,湯,120
423,5/27/2022,ごはん,精白米（自校）,75
424,5/27/2022,ごはん,鉄強化米,0.3
425,5/27/2022,牛乳,牛乳,206
426,5/27/2022,豚キムチ,豚肉並（３×３×０．５㎝）,30
427,5/27/2022,豚キムチ,生姜,1
428,5/27/2022,豚キムチ,しょうゆ,0.4
429,5/27/2022,豚キムチ,清酒,1
430,5/27/2022,豚キムチ,玉葱,30
431,5/27/2022,豚キムチ,キャベツ,30
432,5/27/2022,豚キムチ,白菜キムチ　,20
433,5/27/2022,豚キムチ,人参,5
434,5/27/2022,豚キムチ,中ねぎ,7
435,5/27/2022,豚キムチ,にんにく　,0.5
436,5/27/2022,豚キムチ,ごま油,1
437,5/27/2022,豚キムチ,しょうゆ,2
438,5/27/2022,豚キムチ,上白糖,0.8
439,5/27/2022,ナムル,もやし,40
440,5/27/2022,ナムル,きゅうり,15
441,5/27/2022,ナムル,小松菜,10
442,5/27/2022,ナムル,人参,5
443,5/27/2022,ナムル,きくらげ（せん切り）,0.3
444,5/27/2022,ナムル,炒り白ごま,1
445,5/27/2022,ナムル,棒々鶏ドレッシング,7.5
446,5/27/2022,豆乳プリン,（冷）豆乳プリン,40
447,5/30/2022,麦ごはん,精白米（委託）,70
448,5/30/2022,麦ごはん,米粒麦　委託　,7
449,5/30/2022,しじみの佃煮,（レト）しじみ佃煮,10
450,5/30/2022,牛乳,牛乳,206
451,5/30/2022,さばの梅煮,（冷）さば梅煮,50
452,5/30/2022,きゅうりのあえもの,きゅうり,30
453,5/30/2022,きゅうりのあえもの,キャベツ,30
454,5/30/2022,きゅうりのあえもの,人参,5
455,5/30/2022,きゅうりのあえもの,炒り白ごま,1
456,5/30/2022,きゅうりのあえもの,和風ドレッシング,7.5
457,5/30/2022,春大根のみそ汁,豆腐,15
458,5/30/2022,春大根のみそ汁,油揚げ,5
459,5/30/2022,春大根のみそ汁,春大根,30
460,5/30/2022,春大根のみそ汁,玉葱,15
461,5/30/2022,春大根のみそ汁,人参,5
462,5/30/2022,春大根のみそ汁,中ねぎ,5
463,5/30/2022,春大根のみそ汁,中みそ,6
