#LINK,,,,
#lang,ja,,,
#attribution_name,高松市,,,
#license,http://creativecommons.org/licenses/by/3.0/deed.ja,,,
#file_name,0084,,,
#download_from,https://opendata.smartcity-takamatsu.jp/ckan/dataset/menu_Information,,,
#property,lunchDay,menuName,foodName,quantity
#object_type_xsd,string,string,string,string
#property_context,Assertion,Assertion,Assertion,Assertion
183,2/8/2023,冬野菜カレーライス（麦ごはん）,じゃがいも,25
184,2/8/2023,冬野菜カレーライス（麦ごはん）,大根,25
185,2/8/2023,冬野菜カレーライス（麦ごはん）,れんこん（いちょう5㎜）,8
186,2/8/2023,冬野菜カレーライス（麦ごはん）,人参,7
187,2/8/2023,冬野菜カレーライス（麦ごはん）,セロリ,3
188,2/8/2023,冬野菜カレーライス（麦ごはん）,にんにく　,0.5
189,2/8/2023,冬野菜カレーライス（麦ごはん）,生姜,0.5
190,2/8/2023,冬野菜カレーライス（麦ごはん）,サラダ油,1
191,2/8/2023,冬野菜カレーライス（麦ごはん）,小麦粉,6
192,2/8/2023,冬野菜カレーライス（麦ごはん）,カレー粉,1
193,2/8/2023,冬野菜カレーライス（麦ごはん）,サラダ油,4
194,2/8/2023,冬野菜カレーライス（麦ごはん）,（レト）がらスープ,4
195,2/8/2023,冬野菜カレーライス（麦ごはん）,トマトケチャップ,2
196,2/8/2023,冬野菜カレーライス（麦ごはん）,ウスターソース,1.3
197,2/8/2023,冬野菜カレーライス（麦ごはん）,とんかつソース,1
198,2/8/2023,冬野菜カレーライス（麦ごはん）,濃口しょうゆ,1
199,2/8/2023,冬野菜カレーライス（麦ごはん）,チャツネ,1
200,2/8/2023,冬野菜カレーライス（麦ごはん）,赤ぶどう酒,1
201,2/8/2023,冬野菜カレーライス（麦ごはん）,食塩,0.5
202,2/8/2023,冬野菜カレーライス（麦ごはん）,こしょう,0.04
203,2/8/2023,冬野菜カレーライス（麦ごはん）,チキンコンソメ,0.5
204,2/8/2023,冬野菜カレーライス（麦ごはん）,水,80
205,2/8/2023,牛乳,牛乳,206
206,2/8/2023,海そうサラダ,（乾）海藻ミックス,1
207,2/8/2023,海そうサラダ,キャベツ,30
208,2/8/2023,海そうサラダ,きゅうり,10
209,2/8/2023,海そうサラダ,炒り白ごま,1
210,2/8/2023,海そうサラダ,食酢,2.5
211,2/8/2023,海そうサラダ,濃口しょうゆ,2.5
212,2/8/2023,海そうサラダ,上白糖,1.5
213,2/8/2023,海そうサラダ,ごま油,0.5
214,2/8/2023,海そうサラダ,サラダ油,0.5
215,2/8/2023,小にぼし,小煮干し,4
216,2/9/2023,きなこあげパン,コッペパン,60
217,2/9/2023,きなこあげパン,なたね油,6
218,2/9/2023,きなこあげパン,きな粉,4.5
219,2/9/2023,きなこあげパン,三温糖,3
220,2/9/2023,きなこあげパン,紙ナフキン,1
221,2/9/2023,牛乳,牛乳,206
222,2/9/2023,はくさいと肉だんごのスープ,（冷）肉だんご,30
223,2/9/2023,はくさいと肉だんごのスープ,白菜,40
224,2/9/2023,はくさいと肉だんごのスープ,玉葱,20
225,2/9/2023,はくさいと肉だんごのスープ,たけのこ水煮（ホール）,10
226,2/9/2023,はくさいと肉だんごのスープ,人参,10
227,2/9/2023,はくさいと肉だんごのスープ,干ししいたけ（スライス）,1
228,2/9/2023,はくさいと肉だんごのスープ,中ねぎ,5
229,2/9/2023,はくさいと肉だんごのスープ,春雨（8～10㎝）,3
230,2/9/2023,はくさいと肉だんごのスープ,生姜,0.5
231,2/9/2023,はくさいと肉だんごのスープ,（レト）がらスープ,3
232,2/9/2023,はくさいと肉だんごのスープ,濃口しょうゆ,2
233,2/9/2023,はくさいと肉だんごのスープ,食塩,0.5
234,2/9/2023,はくさいと肉だんごのスープ,こしょう,0.03
235,2/9/2023,はくさいと肉だんごのスープ,チキンコンソメ,0.3
236,2/9/2023,はくさいと肉だんごのスープ,水,120
237,2/9/2023,かみかみあえ,ほうれん草,20
238,2/9/2023,かみかみあえ,切干し大根,4
239,2/9/2023,かみかみあえ,（缶）ホールコーン,5
240,2/9/2023,かみかみあえ,するめ（カット）,2
241,2/9/2023,かみかみあえ,（乾）刻み昆布,0.7
242,2/9/2023,かみかみあえ,三温糖,1.7
243,2/9/2023,かみかみあえ,濃口しょうゆ,3
244,2/9/2023,かみかみあえ,食酢,1.2
245,2/9/2023,かみかみあえ,ごま油,0.3
246,2/10/2023,キムチごはん（麦入り）,精白米（自校）,59
247,2/10/2023,キムチごはん（麦入り）,米粒麦　自校,6
248,2/10/2023,キムチごはん（麦入り）,鉄強化米,0.3
249,2/10/2023,キムチごはん（麦入り）,豚肉赤身（2×2㎝スライス）,20
250,2/10/2023,キムチごはん（麦入り）,清酒,2
251,2/10/2023,キムチごはん（麦入り）,生姜,0.8
252,2/10/2023,キムチごはん（麦入り）,白菜キムチ（ごはん用）,18
253,2/10/2023,キムチごはん（麦入り）,（冷）むき枝豆,5
254,2/10/2023,キムチごはん（麦入り）,ごま油,2
255,2/10/2023,キムチごはん（麦入り）,上白糖,1.2
256,2/10/2023,キムチごはん（麦入り）,濃口しょうゆ,1.2
257,2/10/2023,キムチごはん（麦入り）,チキンコンソメ,0.5
258,2/10/2023,キムチごはん（麦入り）,食塩,0.1
259,2/10/2023,牛乳,牛乳,206
260,2/10/2023,ナムル,もやし,30
261,2/10/2023,ナムル,ほうれん草,20
262,2/10/2023,ナムル,人参,10
263,2/10/2023,ナムル,炒り白ごま,1.5
264,2/10/2023,ナムル,にんにく　,0.1
265,2/10/2023,ナムル,食酢,2
266,2/10/2023,ナムル,濃口しょうゆ,2
267,2/10/2023,ナムル,上白糖,1.3
268,2/10/2023,ナムル,ごま油,1
269,2/10/2023,ナムル,一味,0.01
270,2/10/2023,トック入りわかめスープ,ボンレスハム（短冊）卵抜き,5
271,2/10/2023,トック入りわかめスープ,トック,20
272,2/10/2023,トック入りわかめスープ,玉葱,30
273,2/10/2023,トック入りわかめスープ,えのきたけ,5
274,2/10/2023,トック入りわかめスープ,中ねぎ,5
275,2/10/2023,トック入りわかめスープ,干しわかめ（カット）,0.8
276,2/10/2023,トック入りわかめスープ,サラダ油,0.5
277,2/10/2023,トック入りわかめスープ,（レト）がらスープ,4
278,2/10/2023,トック入りわかめスープ,濃口しょうゆ,0.8
279,2/10/2023,トック入りわかめスープ,食塩,0.5
280,2/10/2023,トック入りわかめスープ,こしょう,0.03
281,2/10/2023,トック入りわかめスープ,チキンコンソメ,0.3
282,2/10/2023,トック入りわかめスープ,ごま油,0.4
283,2/10/2023,トック入りわかめスープ,水,130
284,2/13/2023,コッペパン（袋入り）,（個）常温コッペパン,70
285,2/13/2023,牛乳,牛乳,206
286,2/13/2023,ボルシチ,牛赤肉（2㎝角）,35
287,2/13/2023,ボルシチ,サラダ油,1
288,2/13/2023,ボルシチ,玉葱,40
289,2/13/2023,ボルシチ,大根,25
290,2/13/2023,ボルシチ,キャベツ,20
291,2/13/2023,ボルシチ,人参,15
292,2/13/2023,ボルシチ,ビーツ,10
293,2/13/2023,ボルシチ,セロリ,3
294,2/13/2023,ボルシチ,パセリ,0.3
295,2/13/2023,ボルシチ,サラダ油,1
296,2/13/2023,ボルシチ,バター,1
297,2/13/2023,ボルシチ,トマトケチャップ,4
298,2/13/2023,ボルシチ,（レト）トマトピューレ,4
299,2/13/2023,ボルシチ,赤ぶどう酒,2
300,2/13/2023,ボルシチ,食塩,0.5
301,2/13/2023,ボルシチ,こしょう,0.03
302,2/13/2023,ボルシチ,チキンコンソメ,0.4
303,2/13/2023,ボルシチ,ローリエ,0.1
304,2/13/2023,ボルシチ,生クリーム,3
305,2/13/2023,ボルシチ,水,80
306,2/13/2023,花野菜サラダ,ブロッコリー（カット）,30
307,2/13/2023,花野菜サラダ,カリフラワー（カット）,15
308,2/13/2023,花野菜サラダ,（缶）ホールコーン,5
309,2/13/2023,花野菜サラダ,食酢,3.5
310,2/13/2023,花野菜サラダ,上白糖,2
311,2/13/2023,花野菜サラダ,サラダ油,1.5
312,2/13/2023,花野菜サラダ,食塩,0.3
313,2/13/2023,花野菜サラダ,こしょう,0.02
314,2/13/2023,ネーブルオレンジ,ネーブルオレンジ,50
315,2/14/2023,中華あんかけラーメン,（個）中華めん袋入り,250
316,2/14/2023,中華あんかけラーメン,豚肉赤身（2×2㎝スライス）,20
317,2/14/2023,中華あんかけラーメン,清酒,1
318,2/14/2023,中華あんかけラーメン,生姜,0.5
319,2/14/2023,中華あんかけラーメン,食塩,0.15
320,2/14/2023,中華あんかけラーメン,こしょう,0.02
321,2/14/2023,中華あんかけラーメン,なると（3㎜）,7
322,2/14/2023,中華あんかけラーメン,（冷）短冊いか（1×4㎝）,10
323,2/14/2023,中華あんかけラーメン,玉葱,30
324,2/14/2023,中華あんかけラーメン,もやし,20
325,2/14/2023,中華あんかけラーメン,たけのこ水煮（ホール）,12
326,2/14/2023,中華あんかけラーメン,人参,7
327,2/14/2023,中華あんかけラーメン,干ししいたけ（スライス）,1
328,2/14/2023,中華あんかけラーメン,中ねぎ,5
329,2/14/2023,中華あんかけラーメン,濃口しょうゆ,5
330,2/14/2023,中華あんかけラーメン,（レト）がらスープ,4
331,2/14/2023,中華あんかけラーメン,チキンコンソメ,0.5
332,2/14/2023,中華あんかけラーメン,上白糖,0.5
333,2/14/2023,中華あんかけラーメン,ごま油,0.5
334,2/14/2023,中華あんかけラーメン,食塩,0.3
335,2/14/2023,中華あんかけラーメン,でんぷん,2
336,2/14/2023,中華あんかけラーメン,水,120
337,2/14/2023,牛乳,牛乳,206
338,2/14/2023,さつまいものからあげ,さつまいも（2㎝角）,50
339,2/14/2023,さつまいものからあげ,なたね油,4
340,2/14/2023,ブロッコリーのサラダ,ブロッコリー（カット）,35
341,2/14/2023,ブロッコリーのサラダ,赤パプリカ,5
342,2/14/2023,ブロッコリーのサラダ,食酢,2
343,2/14/2023,ブロッコリーのサラダ,サラダ油,1.3
344,2/14/2023,ブロッコリーのサラダ,上白糖,0.5
345,2/14/2023,ブロッコリーのサラダ,食塩,0.2
346,2/14/2023,ブロッコリーのサラダ,こしょう,0.02
347,2/15/2023,麦ごはん,精白米（委託）,70
348,2/15/2023,麦ごはん,米粒麦　委託　,7
349,2/15/2023,牛乳,牛乳,206
350,2/15/2023,さばのみぞれ煮,（冷）さばのみぞれ煮,70
351,2/15/2023,小松菜のあえもの,白菜,45
352,2/15/2023,小松菜のあえもの,小松菜,25
353,2/15/2023,小松菜のあえもの,人参,5
354,2/15/2023,小松菜のあえもの,ポン酢,1
355,2/15/2023,小松菜のあえもの,濃口しょうゆ,2.5
356,2/15/2023,小松菜のあえもの,花かつお,0.8
357,2/15/2023,けんちん汁,鶏肉胸・皮なし（1×1㎝）,6
358,2/15/2023,けんちん汁,鶏肉もも・皮なし（1×1㎝）,4
359,2/15/2023,けんちん汁,豆腐,25
360,2/15/2023,けんちん汁,油揚げ,7
361,2/15/2023,けんちん汁,つきこんにゃく,10
362,2/15/2023,けんちん汁,洗いごぼう,10
363,2/15/2023,けんちん汁,人参,7
364,2/15/2023,けんちん汁,中ねぎ,5
365,2/15/2023,けんちん汁,濃口しょうゆ,2
366,2/15/2023,けんちん汁,食塩,0.5
367,2/15/2023,けんちん汁,削り節　だし用,4
368,2/15/2023,けんちん汁,出し昆布,1
369,2/15/2023,けんちん汁,ごま油,0.1
370,2/15/2023,けんちん汁,でんぷん,0.5
371,2/15/2023,けんちん汁,水,130
372,2/16/2023,わかめごはん（麦入り）,精白米（自校）,73
373,2/16/2023,わかめごはん（麦入り）,米粒麦　自校,7
374,2/16/2023,わかめごはん（麦入り）,鉄強化米,0.3
375,2/16/2023,わかめごはん（麦入り）,炊き込みわかめ,1.8
376,2/16/2023,牛乳,牛乳,206
377,2/16/2023,ちくぜん煮,鶏肉胸・皮なし（2×2㎝）,12
378,2/16/2023,ちくぜん煮,鶏肉もも・皮なし（2×2㎝）,8
379,2/16/2023,ちくぜん煮,清酒,1
380,2/16/2023,ちくぜん煮,ちくわ,15
381,2/16/2023,ちくぜん煮,板こんにゃく,30
382,2/16/2023,ちくぜん煮,洗いごぼう,20
383,2/16/2023,ちくぜん煮,れんこん（いちょう8㎜）,20
384,2/16/2023,ちくぜん煮,人参,15
385,2/16/2023,ちくぜん煮,（冷）さやいんげん,8
386,2/16/2023,ちくぜん煮,ごま油,1.5
387,2/16/2023,ちくぜん煮,濃口しょうゆ,4
388,2/16/2023,ちくぜん煮,中双糖,2.8
389,2/16/2023,ちくぜん煮,でんぷん,0.7
390,2/16/2023,ちくぜん煮,だし汁,6
391,2/16/2023,じゃがいものみそ汁,油揚げ,5
392,2/16/2023,じゃがいものみそ汁,玉葱,25
393,2/16/2023,じゃがいものみそ汁,じゃがいも,25
394,2/16/2023,じゃがいものみそ汁,しめじ,7
395,2/16/2023,じゃがいものみそ汁,中ねぎ,5
396,2/16/2023,じゃがいものみそ汁,中みそ,5
397,2/16/2023,じゃがいものみそ汁,白みそ,5
398,2/16/2023,じゃがいものみそ汁,煮干し　だし用,4
399,2/16/2023,じゃがいものみそ汁,水,110
400,2/17/2023,大根のたまごとじどんぶり（麦ごはん）,精白米（委託）,70
401,2/17/2023,大根のたまごとじどんぶり（麦ごはん）,米粒麦　委託　,7
402,2/17/2023,大根のたまごとじどんぶり（麦ごはん）,ベーコン（短冊）,7
403,2/17/2023,大根のたまごとじどんぶり（麦ごはん）,鶏卵,30
404,2/17/2023,大根のたまごとじどんぶり（麦ごはん）,大根,60
405,2/17/2023,大根のたまごとじどんぶり（麦ごはん）,人参,10
406,2/17/2023,大根のたまごとじどんぶり（麦ごはん）,干ししいたけ（スライス）,1
407,2/17/2023,大根のたまごとじどんぶり（麦ごはん）,中ねぎ,5
408,2/17/2023,大根のたまごとじどんぶり（麦ごはん）,サラダ油,1
409,2/17/2023,大根のたまごとじどんぶり（麦ごはん）,濃口しょうゆ,3.5
410,2/17/2023,大根のたまごとじどんぶり（麦ごはん）,みりん,2
411,2/17/2023,大根のたまごとじどんぶり（麦ごはん）,三温糖,1
412,2/17/2023,大根のたまごとじどんぶり（麦ごはん）,食塩,0.25
413,2/17/2023,大根のたまごとじどんぶり（麦ごはん）,こしょう,0.03
414,2/17/2023,大根のたまごとじどんぶり（麦ごはん）,チキンコンソメ,0.6
415,2/17/2023,大根のたまごとじどんぶり（麦ごはん）,でんぷん,1
416,2/17/2023,大根のたまごとじどんぶり（麦ごはん）,水,50
417,2/17/2023,牛乳,牛乳,206
418,2/17/2023,大豆と小にぼしのあげ煮,小煮干し,4
419,2/17/2023,大豆と小にぼしのあげ煮,（冷）大豆水煮,25
420,2/17/2023,大豆と小にぼしのあげ煮,でんぷん,3
421,2/17/2023,大豆と小にぼしのあげ煮,なたね油,5
422,2/17/2023,大豆と小にぼしのあげ煮,上白糖,2.5
423,2/17/2023,大豆と小にぼしのあげ煮,濃口しょうゆ,0.7
424,2/17/2023,大豆と小にぼしのあげ煮,湯,1.5
425,2/17/2023,大豆と小にぼしのあげ煮,炒り白ごま,1
426,2/17/2023,食べて菜のおかかあえ,食べて菜,20
427,2/17/2023,食べて菜のおかかあえ,もやし,20
428,2/17/2023,食べて菜のおかかあえ,キャベツ,20
429,2/17/2023,食べて菜のおかかあえ,花かつお,0.8
430,2/17/2023,食べて菜のおかかあえ,濃口しょうゆ,2
431,2/17/2023,食べて菜のおかかあえ,ポン酢,0.8
432,2/20/2023,セルフカレーパン,コッペパン（丸型）,60
433,2/20/2023,セルフカレーパン,豚肉赤身ミンチ,20
434,2/20/2023,セルフカレーパン,牛肉ミンチ,10
435,2/20/2023,セルフカレーパン,（レト）ひきわり大豆,15
436,2/20/2023,セルフカレーパン,玉葱,30
437,2/20/2023,セルフカレーパン,人参,10
438,2/20/2023,セルフカレーパン,ピーマン,4
439,2/20/2023,セルフカレーパン,レーズン,1
440,2/20/2023,セルフカレーパン,にんにく　,0.3
441,2/20/2023,セルフカレーパン,生姜,0.2
442,2/20/2023,セルフカレーパン,サラダ油,0.5
443,2/20/2023,セルフカレーパン,小麦粉,1
444,2/20/2023,セルフカレーパン,トマトケチャップ,8
445,2/20/2023,セルフカレーパン,ウスターソース,2
446,2/20/2023,セルフカレーパン,カレー粉,0.8
447,2/20/2023,セルフカレーパン,赤ぶどう酒,1
448,2/20/2023,セルフカレーパン,チキンコンソメ,0.5
449,2/20/2023,セルフカレーパン,食塩,0.2
450,2/20/2023,セルフカレーパン,こしょう,0.02
451,2/20/2023,牛乳,牛乳,206
452,2/20/2023,ゆでブロッコリー,ブロッコリー（カット）,30
453,2/20/2023,コーンスープ,ベーコン（短冊）,5
454,2/20/2023,コーンスープ,（缶）クリームコーン,35
455,2/20/2023,コーンスープ,玉葱,30
456,2/20/2023,コーンスープ,（缶）ホールコーン,5
457,2/20/2023,コーンスープ,パセリ,0.5
458,2/20/2023,コーンスープ,バター,1
459,2/20/2023,コーンスープ,調理用牛乳,30
