#LINK,,,,
#lang,ja,,,
#attribution_name,高松市,,,
#license,http://creativecommons.org/licenses/by/3.0/deed.ja,,,
#file_name,0084,,,
#download_from,https://opendata.smartcity-takamatsu.jp/ckan/dataset/menu_Information,,,
#property,lunchDay,menuName,foodName,quantity
#object_type_xsd,string,string,string,string
#property_context,Assertion,Assertion,Assertion,Assertion
159,10/11/2022,きのこスパゲティ,サラダ油,2
160,10/11/2022,きのこスパゲティ,バター,1
161,10/11/2022,きのこスパゲティ,白ぶどう酒,1
162,10/11/2022,きのこスパゲティ,濃口しょうゆ,1
163,10/11/2022,きのこスパゲティ,チキンコンソメ,0.6
164,10/11/2022,きのこスパゲティ,食塩,0.4
165,10/11/2022,きのこスパゲティ,こしょう,0.04
166,10/11/2022,きのこスパゲティ,（個）刻みのり,0.3
167,10/11/2022,海そうサラダ,（乾）海藻ミックス,1
168,10/11/2022,海そうサラダ,（乾）ひじき,0.5
169,10/11/2022,海そうサラダ,キャベツ,30
170,10/11/2022,海そうサラダ,きゅうり,15
171,10/11/2022,海そうサラダ,（缶）ホールコーン,5
172,10/11/2022,海そうサラダ,（個）青じそドレッシング,8
173,10/11/2022,りんご,りんご,50
174,10/12/2022,麦ごはん,精白米（委託）,70
175,10/12/2022,麦ごはん,米粒麦　委託　,7
176,10/12/2022,牛乳,牛乳,206
177,10/12/2022,とうふのチリソース煮,豚肉赤身（2×2㎝スライス）,20
178,10/12/2022,とうふのチリソース煮,清酒,1
179,10/12/2022,とうふのチリソース煮,豆腐,80
180,10/12/2022,とうふのチリソース煮,玉葱,35
181,10/12/2022,とうふのチリソース煮,たけのこ水煮（ホール）,10
182,10/12/2022,とうふのチリソース煮,人参,10
183,10/12/2022,とうふのチリソース煮,チンゲンサイ,10
184,10/12/2022,とうふのチリソース煮,太ねぎ,3
185,10/12/2022,とうふのチリソース煮,干ししいたけ（スライス）,1
186,10/12/2022,とうふのチリソース煮,生姜,1
187,10/12/2022,とうふのチリソース煮,にんにく　,0.8
188,10/12/2022,とうふのチリソース煮,ごま油,1
189,10/12/2022,とうふのチリソース煮,トマトケチャップ,13
190,10/12/2022,とうふのチリソース煮,（レト）がらスープ,3
191,10/12/2022,とうふのチリソース煮,濃口しょうゆ,2.5
192,10/12/2022,とうふのチリソース煮,上白糖,1.5
193,10/12/2022,とうふのチリソース煮,チキンコンソメ,0.5
194,10/12/2022,とうふのチリソース煮,豆板醤,0.12
195,10/12/2022,とうふのチリソース煮,食塩,0.05
196,10/12/2022,とうふのチリソース煮,でんぷん,1
197,10/12/2022,とうふのチリソース煮,湯,20
198,10/12/2022,中華サラダ,もやし,30
199,10/12/2022,中華サラダ,きゅうり,25
200,10/12/2022,中華サラダ,人参,5
201,10/12/2022,中華サラダ,きくらげ（せん切り）,1
202,10/12/2022,中華サラダ,炒り白ごま,1
203,10/12/2022,中華サラダ,（個）中華ドレッシング,8
204,10/12/2022,お米のムース,（個）お米のムース,50
205,10/13/2022,さつまいもごはん,精白米（自校）,70
206,10/13/2022,さつまいもごはん,さつまいも（2㎝角）,30
207,10/13/2022,さつまいもごはん,清酒,1.6
208,10/13/2022,さつまいもごはん,出し昆布,1
209,10/13/2022,さつまいもごはん,食塩,0.8
210,10/13/2022,さつまいもごはん,炒り黒ごま,0.7
211,10/13/2022,牛乳,牛乳,206
212,10/13/2022,秋野菜の煮物,鶏肉　胸・皮なし（2×2㎝）,12
213,10/13/2022,秋野菜の煮物,鶏肉　もも・皮なし（2×2㎝）,8
214,10/13/2022,秋野菜の煮物,（冷）里いも,20
215,10/13/2022,秋野菜の煮物,洗いごぼう,20
216,10/13/2022,秋野菜の煮物,れんこん（いちょう切り）,15
217,10/13/2022,秋野菜の煮物,人参,15
218,10/13/2022,秋野菜の煮物,しめじ,10
219,10/13/2022,秋野菜の煮物,（冷）さやいんげん,5
220,10/13/2022,秋野菜の煮物,ごま油,0.5
221,10/13/2022,秋野菜の煮物,濃口しょうゆ,3.6
222,10/13/2022,秋野菜の煮物,中双糖,2.5
223,10/13/2022,秋野菜の煮物,みりん,1
224,10/13/2022,秋野菜の煮物,清酒,1
225,10/13/2022,秋野菜の煮物,でんぷん,0.4
226,10/13/2022,秋野菜の煮物,だし汁,25
227,10/13/2022,むらくも汁,鶏卵,20
228,10/13/2022,むらくも汁,でんぷん,0.3
229,10/13/2022,むらくも汁,玉葱,25
230,10/13/2022,むらくも汁,中ねぎ,6
231,10/13/2022,むらくも汁,干ししいたけ（スライス）,0.5
232,10/13/2022,むらくも汁,濃口しょうゆ,1
233,10/13/2022,むらくも汁,食塩,0.55
234,10/13/2022,むらくも汁,でんぷん,0.5
235,10/13/2022,むらくも汁,削り節　だし用,4
236,10/13/2022,むらくも汁,出し昆布,1
237,10/13/2022,むらくも汁,水,130
238,10/13/2022,ミックスナッツ,（個）ミックスナッツ,15
239,10/14/2022,麦ごはん,精白米（委託）,70
240,10/14/2022,麦ごはん,米粒麦　委託　,7
241,10/14/2022,牛乳,牛乳,206
242,10/14/2022,鮭の竜田揚げ,（冷）鮭　骨皮なし　2㎝角,50
243,10/14/2022,鮭の竜田揚げ,生姜,1
244,10/14/2022,鮭の竜田揚げ,清酒,2
245,10/14/2022,鮭の竜田揚げ,濃口しょうゆ,1
246,10/14/2022,鮭の竜田揚げ,食塩,0.1
247,10/14/2022,鮭の竜田揚げ,米粉,4
248,10/14/2022,鮭の竜田揚げ,でんぷん,3
249,10/14/2022,鮭の竜田揚げ,なたね油,5
250,10/14/2022,食べて菜のあえもの,キャベツ,30
251,10/14/2022,食べて菜のあえもの,食べて菜,20
252,10/14/2022,食べて菜のあえもの,もやし,20
253,10/14/2022,食べて菜のあえもの,（個）ゆずかつおドレッシング,10
254,10/14/2022,きのこのみそ汁,豆腐,25
255,10/14/2022,きのこのみそ汁,油揚げ,5
256,10/14/2022,きのこのみそ汁,しめじ,10
257,10/14/2022,きのこのみそ汁,えのきたけ,10
258,10/14/2022,きのこのみそ汁,生しいたけ（スライス）,5
259,10/14/2022,きのこのみそ汁,中ねぎ,5
260,10/14/2022,きのこのみそ汁,中みそ,6
261,10/14/2022,きのこのみそ汁,白みそ,5
262,10/14/2022,きのこのみそ汁,煮干し　だし用,4
263,10/14/2022,きのこのみそ汁,水,110
264,10/17/2022,セルフスラッピージョー（全粒粉パン）,全粒粉パン,60
265,10/17/2022,セルフスラッピージョー（全粒粉パン）,豚肉赤身ミンチ,20
266,10/17/2022,セルフスラッピージョー（全粒粉パン）,牛赤肉ミンチ,10
267,10/17/2022,セルフスラッピージョー（全粒粉パン）,（冷）豚レバーチップ,3
268,10/17/2022,セルフスラッピージョー（全粒粉パン）,玉葱,25
269,10/17/2022,セルフスラッピージョー（全粒粉パン）,ピーマン,4
270,10/17/2022,セルフスラッピージョー（全粒粉パン）,にんにく　,0.3
271,10/17/2022,セルフスラッピージョー（全粒粉パン）,トマト水煮,5
272,10/17/2022,セルフスラッピージョー（全粒粉パン）,トマトケチャップ,8
273,10/17/2022,セルフスラッピージョー（全粒粉パン）,ウスターソース,2
274,10/17/2022,セルフスラッピージョー（全粒粉パン）,赤ぶどう酒,0.5
275,10/17/2022,セルフスラッピージョー（全粒粉パン）,食塩,0.1
276,10/17/2022,セルフスラッピージョー（全粒粉パン）,小麦粉,1
277,10/17/2022,セルフスラッピージョー（全粒粉パン）,サラダ油,0.5
278,10/17/2022,牛乳,牛乳,206
279,10/17/2022,コーンチャウダー,ベーコン（短冊）,8
280,10/17/2022,コーンチャウダー,じゃがいも,30
281,10/17/2022,コーンチャウダー,玉葱,30
282,10/17/2022,コーンチャウダー,（缶）ホールコーン,20
283,10/17/2022,コーンチャウダー,（冷）白いんげん豆ペースト,15
284,10/17/2022,コーンチャウダー,人参,7
285,10/17/2022,コーンチャウダー,パセリ,0.5
286,10/17/2022,コーンチャウダー,バター,0.5
287,10/17/2022,コーンチャウダー,（レト）がらスープ,4
288,10/17/2022,コーンチャウダー,チキンコンソメ,0.6
289,10/17/2022,コーンチャウダー,食塩,0.45
290,10/17/2022,コーンチャウダー,こしょう,0.05
291,10/17/2022,コーンチャウダー,コーンスターチ,1
292,10/17/2022,コーンチャウダー,調理用牛乳,30
293,10/17/2022,コーンチャウダー,湯,50
294,10/17/2022,ぶどうゼリー,（個）ぶどうゼリー,40
295,10/18/2022,しっぽくうどん,（個）ゆでうどん袋入り,280
296,10/18/2022,しっぽくうどん,鶏肉　胸・皮なし（2×1㎝）,12
297,10/18/2022,しっぽくうどん,鶏肉　もも・皮なし（2×1㎝）,8
298,10/18/2022,しっぽくうどん,清酒,1
299,10/18/2022,しっぽくうどん,てんぷら,10
300,10/18/2022,しっぽくうどん,油揚げ,10
301,10/18/2022,しっぽくうどん,大根,30
302,10/18/2022,しっぽくうどん,里いも（1.5㎝）,15
303,10/18/2022,しっぽくうどん,人参,10
304,10/18/2022,しっぽくうどん,中ねぎ,5
305,10/18/2022,しっぽくうどん,濃口しょうゆ,5
306,10/18/2022,しっぽくうどん,みりん,1
307,10/18/2022,しっぽくうどん,清酒,1
308,10/18/2022,しっぽくうどん,食塩,0.4
309,10/18/2022,しっぽくうどん,煮干し　だし用,5
310,10/18/2022,しっぽくうどん,水,150
311,10/18/2022,牛乳,牛乳,206
312,10/18/2022,かまあげいりこのからあげ,（冷）釜揚げいりこ米粉付,35
313,10/18/2022,かまあげいりこのからあげ,なたね油,4
314,10/18/2022,きゅうりのポン酢あえ,きゅうり,30
315,10/18/2022,きゅうりのポン酢あえ,もやし,25
316,10/18/2022,きゅうりのポン酢あえ,人参,5
317,10/18/2022,きゅうりのポン酢あえ,濃口しょうゆ,2.5
318,10/18/2022,きゅうりのポン酢あえ,ポン酢,1.5
319,10/18/2022,きゅうりのポン酢あえ,炒り白ごま,1
320,10/18/2022,げんこつ飴,（個）げんこつ飴,7
321,10/19/2022,シーフードカレーピラフ（麦入り）,精白米（自校）,59
322,10/19/2022,シーフードカレーピラフ（麦入り）,米粒麦　自校,6
323,10/19/2022,シーフードカレーピラフ（麦入り）,鉄強化米,0.3
324,10/19/2022,シーフードカレーピラフ（麦入り）,（冷）あさりむき身,10
325,10/19/2022,シーフードカレーピラフ（麦入り）,（冷）むきえび,8
326,10/19/2022,シーフードカレーピラフ（麦入り）,（冷）短冊いか（1×2㎝）,8
327,10/19/2022,シーフードカレーピラフ（麦入り）,白ぶどう酒,2
328,10/19/2022,シーフードカレーピラフ（麦入り）,玉葱,15
329,10/19/2022,シーフードカレーピラフ（麦入り）,人参,7
330,10/19/2022,シーフードカレーピラフ（麦入り）,（冷）むき枝豆,5
331,10/19/2022,シーフードカレーピラフ（麦入り）,サラダ油,0.8
332,10/19/2022,シーフードカレーピラフ（麦入り）,ウスターソース,1
333,10/19/2022,シーフードカレーピラフ（麦入り）,カレー粉,0.8
334,10/19/2022,シーフードカレーピラフ（麦入り）,チキンコンソメ,0.5
335,10/19/2022,シーフードカレーピラフ（麦入り）,食塩,0.55
336,10/19/2022,シーフードカレーピラフ（麦入り）,こしょう,0.03
337,10/19/2022,牛乳,牛乳,206
338,10/19/2022,ひじきとチーズのサラダ,（レト）まぐろ油漬,10
339,10/19/2022,ひじきとチーズのサラダ,ダイスチーズ生食用,5
340,10/19/2022,ひじきとチーズのサラダ,（乾）ひじき,1.2
341,10/19/2022,ひじきとチーズのサラダ,キャベツ,20
342,10/19/2022,ひじきとチーズのサラダ,（冷）ブロッコリー　,20
343,10/19/2022,ひじきとチーズのサラダ,食酢,2.8
344,10/19/2022,ひじきとチーズのサラダ,サラダ油,1
345,10/19/2022,ひじきとチーズのサラダ,濃口しょうゆ,1.5
346,10/19/2022,ひじきとチーズのサラダ,上白糖,0.8
347,10/19/2022,ひじきとチーズのサラダ,こしょう,0.02
348,10/19/2022,じゃがボールのスープ,粗挽きウインナー（1㎝カット）,10
349,10/19/2022,じゃがボールのスープ,（冷）いももち,30
350,10/19/2022,じゃがボールのスープ,玉葱,25
351,10/19/2022,じゃがボールのスープ,人参,10
352,10/19/2022,じゃがボールのスープ,セロリ,2
353,10/19/2022,じゃがボールのスープ,サラダ油,1
354,10/19/2022,じゃがボールのスープ,（レト）がらスープ,4
355,10/19/2022,じゃがボールのスープ,濃口しょうゆ,0.5
356,10/19/2022,じゃがボールのスープ,食塩,0.4
357,10/19/2022,じゃがボールのスープ,チキンコンソメ,0.3
358,10/19/2022,じゃがボールのスープ,こしょう,0.03
359,10/19/2022,じゃがボールのスープ,湯,110
360,10/19/2022,ココアワッフル,（個）ココアワッフル　鉄強化,28
361,10/20/2022,麦ごはん,精白米（委託）,70
362,10/20/2022,麦ごはん,米粒麦　委託　,7
363,10/20/2022,牛乳,牛乳,206
364,10/20/2022,いわしのしょうが煮,（冷）いわしの生姜煮,50
365,10/20/2022,ほうれん草のごまドレッシングあえ,きくらげ（せん切り）,1
366,10/20/2022,ほうれん草のごまドレッシングあえ,もやし,35
367,10/20/2022,ほうれん草のごまドレッシングあえ,（冷）ほうれん草,30
368,10/20/2022,ほうれん草のごまドレッシングあえ,濃口しょうゆ,2
369,10/20/2022,ほうれん草のごまドレッシングあえ,食酢,2
370,10/20/2022,ほうれん草のごまドレッシングあえ,上白糖,1.5
371,10/20/2022,ほうれん草のごまドレッシングあえ,ごま油,1
372,10/20/2022,ほうれん草のごまドレッシングあえ,炒り白ごま,2
373,10/20/2022,さつま汁,鶏肉　胸・皮なし（1×1㎝）,9
374,10/20/2022,さつま汁,鶏肉　もも・皮なし（1×1㎝）,6
375,10/20/2022,さつま汁,さつまいも（2㎝角）,30
376,10/20/2022,さつま汁,大根,15
377,10/20/2022,さつま汁,人参,8
378,10/20/2022,さつま汁,洗いごぼう,7
379,10/20/2022,さつま汁,つきこんにゃく,7
380,10/20/2022,さつま汁,中ねぎ,5
381,10/20/2022,さつま汁,麦みそ,8.5
382,10/20/2022,さつま汁,煮干し　だし用,4
383,10/20/2022,さつま汁,湯,110
384,10/21/2022,玄米粉あげパン,コッペパン,60
385,10/21/2022,玄米粉あげパン,なたね油,4
386,10/21/2022,玄米粉あげパン,焙煎玄米粉,4
387,10/21/2022,玄米粉あげパン,三温糖,3
388,10/21/2022,玄米粉あげパン,紙ナフキン,1
389,10/21/2022,牛乳,牛乳,206
390,10/21/2022,肉だんごと野菜のスープ,（冷）肉だんご,30
391,10/21/2022,肉だんごと野菜のスープ,玉葱,40
392,10/21/2022,肉だんごと野菜のスープ,白菜,35
393,10/21/2022,肉だんごと野菜のスープ,人参,15
394,10/21/2022,肉だんごと野菜のスープ,チンゲンサイ,15
395,10/21/2022,肉だんごと野菜のスープ,生姜,0.5
396,10/21/2022,肉だんごと野菜のスープ,サラダ油,1
397,10/21/2022,肉だんごと野菜のスープ,（レト）がらスープ,4
398,10/21/2022,肉だんごと野菜のスープ,清酒,1
399,10/21/2022,肉だんごと野菜のスープ,食塩,0.35
400,10/21/2022,肉だんごと野菜のスープ,チキンコンソメ,0.3
401,10/21/2022,肉だんごと野菜のスープ,濃口しょうゆ,0.3
402,10/21/2022,肉だんごと野菜のスープ,こしょう,0.03
403,10/21/2022,肉だんごと野菜のスープ,ごま油,0.2
404,10/21/2022,肉だんごと野菜のスープ,湯,80
405,10/21/2022,根菜サラダ,れんこん（いちょう切り）,20
406,10/21/2022,根菜サラダ,きゅうり,18
407,10/21/2022,根菜サラダ,洗いごぼう,10
408,10/21/2022,根菜サラダ,人参,7
409,10/21/2022,根菜サラダ,（缶）ホールコーン,5
410,10/21/2022,根菜サラダ,焙煎ごまドレッシング,8
411,10/21/2022,根菜サラダ,食酢,0.3
412,10/21/2022,りんごゼリー　,（個）りんごゼリー　,50
413,10/24/2022,オリーブ牛のハヤシライス（麦ごはん）,精白米（委託）,70
414,10/24/2022,オリーブ牛のハヤシライス（麦ごはん）,米粒麦　委託　,7
415,10/24/2022,オリーブ牛のハヤシライス（麦ごはん）,オリーブ牛（3×3㎝スライス）,20
416,10/24/2022,オリーブ牛のハヤシライス（麦ごはん）,牛赤肉（3×3㎝スライス）,5
417,10/24/2022,オリーブ牛のハヤシライス（麦ごはん）,じゃがいも,50
418,10/24/2022,オリーブ牛のハヤシライス（麦ごはん）,玉葱,45
419,10/24/2022,オリーブ牛のハヤシライス（麦ごはん）,人参,10
420,10/24/2022,オリーブ牛のハヤシライス（麦ごはん）,エリンギカット,6
421,10/24/2022,オリーブ牛のハヤシライス（麦ごはん）,（冷）グリンピース,5
422,10/24/2022,オリーブ牛のハヤシライス（麦ごはん）,にんにく　,0.3
423,10/24/2022,オリーブ牛のハヤシライス（麦ごはん）,サラダ油,1
424,10/24/2022,オリーブ牛のハヤシライス（麦ごはん）,小麦粉,5
425,10/24/2022,オリーブ牛のハヤシライス（麦ごはん）,サラダ油,2
426,10/24/2022,オリーブ牛のハヤシライス（麦ごはん）,バター,2
427,10/24/2022,オリーブ牛のハヤシライス（麦ごはん）,トマトピューレ,15
428,10/24/2022,オリーブ牛のハヤシライス（麦ごはん）,トマト水煮,10
429,10/24/2022,オリーブ牛のハヤシライス（麦ごはん）,（レト）がらスープ,3
430,10/24/2022,オリーブ牛のハヤシライス（麦ごはん）,赤ぶどう酒,2
431,10/24/2022,オリーブ牛のハヤシライス（麦ごはん）,ウスターソース,2
432,10/24/2022,オリーブ牛のハヤシライス（麦ごはん）,食塩,0.9
433,10/24/2022,オリーブ牛のハヤシライス（麦ごはん）,上白糖,0.5
434,10/24/2022,オリーブ牛のハヤシライス（麦ごはん）,チキンコンソメ,0.5
435,10/24/2022,オリーブ牛のハヤシライス（麦ごはん）,からし粉,0.15
436,10/24/2022,オリーブ牛のハヤシライス（麦ごはん）,こしょう,0.07
437,10/24/2022,オリーブ牛のハヤシライス（麦ごはん）,ローリエ,0.1
438,10/24/2022,オリーブ牛のハヤシライス（麦ごはん）,ピザ用チーズ,3
439,10/24/2022,オリーブ牛のハヤシライス（麦ごはん）,湯,80
440,10/24/2022,牛乳,牛乳,206
441,10/24/2022,りっちゃんサラダ,ボンレスハム（短冊）卵抜き,5
