#LINK,,,,
#lang,ja,,,
#attribution_name,高松市,,,
#license,http://creativecommons.org/licenses/by/3.0/deed.ja,,,
#file_name,0084,,,
#download_from,https://opendata.smartcity-takamatsu.jp/ckan/dataset/menu_Information,,,
#property,lunchDay,menuName,foodName,quantity
#object_type_xsd,string,string,string,string
#property_context,Assertion,Assertion,Assertion,Assertion
38,11/2/2022,ちくぜん煮,鶏肉　もも・皮なし（2×2㎝）,12
39,11/2/2022,ちくぜん煮,清酒,1
40,11/2/2022,ちくぜん煮,板こんにゃく,35
41,11/2/2022,ちくぜん煮,洗いごぼう,25
42,11/2/2022,ちくぜん煮,れんこん,20
43,11/2/2022,ちくぜん煮,人参,10
44,11/2/2022,ちくぜん煮,（冷）さやいんげん　,8
45,11/2/2022,ちくぜん煮,ごま油,1.5
46,11/2/2022,ちくぜん煮,濃口しょうゆ,4
47,11/2/2022,ちくぜん煮,中双糖,3
48,11/2/2022,ちくぜん煮,でんぷん,0.7
49,11/2/2022,ちくぜん煮,だし汁,6
50,11/2/2022,とうふのみそ汁,豆腐,30
51,11/2/2022,とうふのみそ汁,油揚げ,5
52,11/2/2022,とうふのみそ汁,玉葱,20
53,11/2/2022,とうふのみそ汁,しめじ,7
54,11/2/2022,とうふのみそ汁,人参,5
55,11/2/2022,とうふのみそ汁,中ねぎ,5
56,11/2/2022,とうふのみそ汁,干しわかめ（カット）,0.5
57,11/2/2022,とうふのみそ汁,中みそ,6
58,11/2/2022,とうふのみそ汁,白みそ,5
59,11/2/2022,とうふのみそ汁,煮干し　だし用,4
60,11/2/2022,とうふのみそ汁,水,110
61,11/2/2022,大福,（個）大福もち,30
62,11/4/2022,米粉パン,米粉パン,60
63,11/4/2022,牛乳,牛乳,206
64,11/4/2022,とり肉のトマト煮,鶏肉　胸・皮なし（2×2㎝）,30
65,11/4/2022,とり肉のトマト煮,鶏肉　もも・皮なし（2×2㎝）,20
66,11/4/2022,とり肉のトマト煮,ベーコン（短冊）,5
67,11/4/2022,とり肉のトマト煮,（冷）大豆水煮,20
68,11/4/2022,とり肉のトマト煮,じゃがいも,25
69,11/4/2022,とり肉のトマト煮,玉葱,40
70,11/4/2022,とり肉のトマト煮,トマト水煮,25
71,11/4/2022,とり肉のトマト煮,人参,15
72,11/4/2022,とり肉のトマト煮,にんにく　,1
73,11/4/2022,とり肉のトマト煮,パセリ,0.5
74,11/4/2022,とり肉のトマト煮,オリーブ油,1
75,11/4/2022,とり肉のトマト煮,トマトケチャップ,3
76,11/4/2022,とり肉のトマト煮,赤ぶどう酒,1
77,11/4/2022,とり肉のトマト煮,上白糖,0.8
78,11/4/2022,とり肉のトマト煮,ウスターソース,0.7
79,11/4/2022,とり肉のトマト煮,チキンコンソメ,0.6
80,11/4/2022,とり肉のトマト煮,食塩,0.3
81,11/4/2022,とり肉のトマト煮,こしょう,0.03
82,11/4/2022,とり肉のトマト煮,湯,20
83,11/4/2022,ごぼうサラダ,（レト）まぐろ油漬,10
84,11/4/2022,ごぼうサラダ,洗いごぼう,30
85,11/4/2022,ごぼうサラダ,きゅうり,15
86,11/4/2022,ごぼうサラダ,人参,10
87,11/4/2022,ごぼうサラダ,（缶）ホールコーン,5
88,11/4/2022,ごぼうサラダ,焙煎ごまドレッシング,9
89,11/4/2022,おさつスティック,（個）おさつスティック,5
90,11/7/2022,麦ごはん,精白米（委託）,70
91,11/7/2022,麦ごはん,米粒麦　委託　,7
92,11/7/2022,牛乳,牛乳,206
93,11/7/2022,焼きどうふのみそそぼろ煮,焼き豆腐,85
94,11/7/2022,焼きどうふのみそそぼろ煮,豚肉赤身ミンチ,20
95,11/7/2022,焼きどうふのみそそぼろ煮,玉葱,30
96,11/7/2022,焼きどうふのみそそぼろ煮,人参,10
97,11/7/2022,焼きどうふのみそそぼろ煮,チンゲンサイ,10
98,11/7/2022,焼きどうふのみそそぼろ煮,中ねぎ,3
99,11/7/2022,焼きどうふのみそそぼろ煮,干ししいたけ（スライス）,1
100,11/7/2022,焼きどうふのみそそぼろ煮,生姜,0.5
101,11/7/2022,焼きどうふのみそそぼろ煮,にんにく　,0.1
102,11/7/2022,焼きどうふのみそそぼろ煮,ごま油,1
103,11/7/2022,焼きどうふのみそそぼろ煮,赤みそ,6.5
104,11/7/2022,焼きどうふのみそそぼろ煮,三温糖,3
105,11/7/2022,焼きどうふのみそそぼろ煮,清酒,2
106,11/7/2022,焼きどうふのみそそぼろ煮,濃口しょうゆ,2
107,11/7/2022,焼きどうふのみそそぼろ煮,一味,0.02
108,11/7/2022,焼きどうふのみそそぼろ煮,でんぷん,1
109,11/7/2022,焼きどうふのみそそぼろ煮,水,20
110,11/7/2022,大根の香りあえ,大根,30
111,11/7/2022,大根の香りあえ,きゅうり,15
112,11/7/2022,大根の香りあえ,人参,8
113,11/7/2022,大根の香りあえ,（乾）茎わかめ（カット）,0.4
114,11/7/2022,大根の香りあえ,上白糖,2
115,11/7/2022,大根の香りあえ,食酢,1.5
116,11/7/2022,大根の香りあえ,すだち酢,1.5
117,11/7/2022,大根の香りあえ,濃口しょうゆ,0.3
118,11/7/2022,大根の香りあえ,食塩,0.1
119,11/7/2022,野菜マフィン,（個）野菜マフィン,25
120,11/8/2022,ちゃんぽんめん,（個）中華めん袋入り,200
121,11/8/2022,ちゃんぽんめん,豚肉赤身（3×3㎝スライス）,25
122,11/8/2022,ちゃんぽんめん,濃口しょうゆ,1
123,11/8/2022,ちゃんぽんめん,清酒,0.5
124,11/8/2022,ちゃんぽんめん,（レト）うずら卵,20
125,11/8/2022,ちゃんぽんめん,なると（3㎜）,4
126,11/8/2022,ちゃんぽんめん,キャベツ,25
127,11/8/2022,ちゃんぽんめん,もやし,15
128,11/8/2022,ちゃんぽんめん,人参,10
129,11/8/2022,ちゃんぽんめん,たけのこ水煮（ホール）,7
130,11/8/2022,ちゃんぽんめん,中ねぎ,5
131,11/8/2022,ちゃんぽんめん,生姜,1
132,11/8/2022,ちゃんぽんめん,サラダ油,1
133,11/8/2022,ちゃんぽんめん,（レト）がらスープ,4
134,11/8/2022,ちゃんぽんめん,濃口しょうゆ,3.5
135,11/8/2022,ちゃんぽんめん,チキンコンソメ,0.5
136,11/8/2022,ちゃんぽんめん,食塩,0.5
137,11/8/2022,ちゃんぽんめん,こしょう,0.03
138,11/8/2022,ちゃんぽんめん,ごま油,0.3
139,11/8/2022,ちゃんぽんめん,豆板醤,0.1
140,11/8/2022,ちゃんぽんめん,でんぷん,1
141,11/8/2022,ちゃんぽんめん,湯,120
142,11/8/2022,牛乳,牛乳,206
143,11/8/2022,さといものからあげ,里いも（1.5㎝）,50
144,11/8/2022,さといものからあげ,なたね油,5
145,11/8/2022,さといものからあげ,食塩,0.07
146,11/8/2022,さといものからあげ,青のり粉,0.04
147,11/8/2022,ゆでブロッコリー,ブロッコリー（カット）,30
148,11/8/2022,ゆでブロッコリー,ゆで塩,0.5
149,11/9/2022,麦ごはん,精白米（委託）,70
150,11/9/2022,麦ごはん,米粒麦　委託　,7
151,11/9/2022,牛乳,牛乳,206
152,11/9/2022,すき焼き煮,牛赤肉（3×3㎝スライス）,35
153,11/9/2022,すき焼き煮,焼き豆腐,45
154,11/9/2022,すき焼き煮,白菜,45
155,11/9/2022,すき焼き煮,玉葱,30
156,11/9/2022,すき焼き煮,大根,20
157,11/9/2022,すき焼き煮,糸こんにゃく,20
158,11/9/2022,すき焼き煮,太ねぎ,10
159,11/9/2022,すき焼き煮,人参,10
160,11/9/2022,すき焼き煮,麩,4
161,11/9/2022,すき焼き煮,サラダ油,1
162,11/9/2022,すき焼き煮,濃口しょうゆ,8
163,11/9/2022,すき焼き煮,中双糖,5
164,11/9/2022,すき焼き煮,清酒,1
165,11/9/2022,かみかみあえ,きゅうり,25
166,11/9/2022,かみかみあえ,切干し大根,4
167,11/9/2022,かみかみあえ,人参,5
168,11/9/2022,かみかみあえ,するめ（カット）,2
169,11/9/2022,かみかみあえ,炒り白ごま,1
170,11/9/2022,かみかみあえ,濃口しょうゆ,3
171,11/9/2022,かみかみあえ,三温糖,1.7
172,11/9/2022,かみかみあえ,食酢,1.2
173,11/9/2022,かみかみあえ,ごま油,0.5
174,11/9/2022,みかん,みかん,80
175,11/10/2022,麦ごはん,精白米（自校）,73
176,11/10/2022,麦ごはん,米粒麦　自校,7
177,11/10/2022,麦ごはん,鉄強化米,0.5
178,11/10/2022,牛乳,牛乳,206
179,11/10/2022,あつあげのあま酢煮,豚肉赤身（2×2㎝スライス）,25
180,11/10/2022,あつあげのあま酢煮,（冷）厚揚げ（カット）,50
181,11/10/2022,あつあげのあま酢煮,白菜,25
182,11/10/2022,あつあげのあま酢煮,玉葱,20
183,11/10/2022,あつあげのあま酢煮,たけのこ水煮（短冊切り）,15
184,11/10/2022,あつあげのあま酢煮,人参,10
185,11/10/2022,あつあげのあま酢煮,中ねぎ,8
186,11/10/2022,あつあげのあま酢煮,干ししいたけ（スライス）,1
187,11/10/2022,あつあげのあま酢煮,にんにく　,0.5
188,11/10/2022,あつあげのあま酢煮,サラダ油,1
189,11/10/2022,あつあげのあま酢煮,濃口しょうゆ,4
190,11/10/2022,あつあげのあま酢煮,上白糖,3.5
191,11/10/2022,あつあげのあま酢煮,トマトケチャップ,3.2
192,11/10/2022,あつあげのあま酢煮,食酢,2.5
193,11/10/2022,あつあげのあま酢煮,清酒,1
194,11/10/2022,あつあげのあま酢煮,チキンコンソメ,0.6
195,11/10/2022,あつあげのあま酢煮,食塩,0.1
196,11/10/2022,あつあげのあま酢煮,でんぷん,1
197,11/10/2022,あつあげのあま酢煮,水,10
198,11/10/2022,ひじきのあえもの,キャベツ,30
199,11/10/2022,ひじきのあえもの,きゅうり,15
200,11/10/2022,ひじきのあえもの,人参,10
201,11/10/2022,ひじきのあえもの,（缶）ホールコーン,5
202,11/10/2022,ひじきのあえもの,（乾）ひじき,1.5
203,11/10/2022,ひじきのあえもの,食酢,3
204,11/10/2022,ひじきのあえもの,濃口しょうゆ,2.5
205,11/10/2022,ひじきのあえもの,サラダ油,1.8
206,11/10/2022,ひじきのあえもの,上白糖,1.3
207,11/10/2022,ひじきのあえもの,こしょう,0.02
208,11/10/2022,味つけ小魚,（個）味付小魚,5
209,11/11/2022,コッペパン,コッペパン,60
210,11/11/2022,牛乳,牛乳,206
211,11/11/2022,カレービーンズ,豚肉赤身（2×3㎝スライス）,15
212,11/11/2022,カレービーンズ,粗挽きウインナー（1㎝カット）,10
213,11/11/2022,カレービーンズ,（冷）大豆水煮,20
214,11/11/2022,カレービーンズ,皮むきじゃがいも（2㎝）,45
215,11/11/2022,カレービーンズ,玉葱,45
216,11/11/2022,カレービーンズ,人参,10
217,11/11/2022,カレービーンズ,にんにく　,1
218,11/11/2022,カレービーンズ,パセリ,0.8
219,11/11/2022,カレービーンズ,サラダ油,1
220,11/11/2022,カレービーンズ,ウスターソース,4
221,11/11/2022,カレービーンズ,トマトピューレ,3
222,11/11/2022,カレービーンズ,上白糖,2
223,11/11/2022,カレービーンズ,チキンコンソメ,0.5
224,11/11/2022,カレービーンズ,カレー粉,0.35
225,11/11/2022,カレービーンズ,食塩,0.2
226,11/11/2022,カレービーンズ,こしょう,0.05
227,11/11/2022,カレービーンズ,湯,25
228,11/11/2022,アーモンドサラダ,キャベツ,35
229,11/11/2022,アーモンドサラダ,ほうれん草,15
230,11/11/2022,アーモンドサラダ,人参,7
231,11/11/2022,アーモンドサラダ,濃口しょうゆ,2.7
232,11/11/2022,アーモンドサラダ,食酢,2.2
233,11/11/2022,アーモンドサラダ,上白糖,1
234,11/11/2022,アーモンドサラダ,サラダ油,1
235,11/11/2022,アーモンドサラダ,アーモンド（粉）,1
236,11/11/2022,アーモンドサラダ,アーモンド（刻み）,1
237,11/11/2022,柿,柿,30
238,11/14/2022,麦ごはん,精白米（委託）,70
239,11/14/2022,麦ごはん,米粒麦　委託　,7
240,11/14/2022,牛乳,牛乳,206
241,11/14/2022,さけのきのこあんかけ,（冷）鮭2㎝角切・骨なし,55
242,11/14/2022,さけのきのこあんかけ,清酒,1.5
243,11/14/2022,さけのきのこあんかけ,食塩,0.1
244,11/14/2022,さけのきのこあんかけ,でんぷん,6
245,11/14/2022,さけのきのこあんかけ,なたね油,4
246,11/14/2022,さけのきのこあんかけ,えのきたけ,4
247,11/14/2022,さけのきのこあんかけ,しめじ,4
248,11/14/2022,さけのきのこあんかけ,サラダ油,0.6
249,11/14/2022,さけのきのこあんかけ,濃口しょうゆ,2
250,11/14/2022,さけのきのこあんかけ,上白糖,1.2
251,11/14/2022,さけのきのこあんかけ,みりん,0.7
252,11/14/2022,さけのきのこあんかけ,でんぷん,0.3
253,11/14/2022,さけのきのこあんかけ,湯,6
254,11/14/2022,小松菜のごまあえ,小松菜,25
255,11/14/2022,小松菜のごまあえ,キャベツ,25
256,11/14/2022,小松菜のごまあえ,人参,5
257,11/14/2022,小松菜のごまあえ,食酢,3
258,11/14/2022,小松菜のごまあえ,濃口しょうゆ,1.5
259,11/14/2022,小松菜のごまあえ,上白糖,1.5
260,11/14/2022,小松菜のごまあえ,ごま油,1
261,11/14/2022,小松菜のごまあえ,食塩,0.3
262,11/14/2022,小松菜のごまあえ,炒り白ごま,1
263,11/14/2022,だいこんのみそ汁,油揚げ,5
264,11/14/2022,だいこんのみそ汁,大根,30
265,11/14/2022,だいこんのみそ汁,人参,10
266,11/14/2022,だいこんのみそ汁,中ねぎ,5
267,11/14/2022,だいこんのみそ汁,干しわかめ（カット）,0.5
268,11/14/2022,だいこんのみそ汁,中みそ,6
269,11/14/2022,だいこんのみそ汁,白みそ,5
270,11/14/2022,だいこんのみそ汁,煮干し　だし用,4
271,11/14/2022,だいこんのみそ汁,湯,120
272,11/15/2022,チキンライス（麦入り）,精白米（自校）,59
273,11/15/2022,チキンライス（麦入り）,米粒麦　自校,6
274,11/15/2022,チキンライス（麦入り）,鉄強化米,0.5
275,11/15/2022,チキンライス（麦入り）,(冷)鶏肉胸・皮なし（1×1㎝）,15
276,11/15/2022,チキンライス（麦入り）,(冷)鶏肉もも・皮なし(1×1㎝),10
277,11/15/2022,チキンライス（麦入り）,白ぶどう酒,1
278,11/15/2022,チキンライス（麦入り）,玉葱,15
279,11/15/2022,チキンライス（麦入り）,人参,8
280,11/15/2022,チキンライス（麦入り）,エリンギカット,5
281,11/15/2022,チキンライス（麦入り）,（冷）むき枝豆,5
282,11/15/2022,チキンライス（麦入り）,バター,1
283,11/15/2022,チキンライス（麦入り）,サラダ油,0.5
284,11/15/2022,チキンライス（麦入り）,トマトケチャップ　,13
285,11/15/2022,チキンライス（麦入り）,ウスターソース,0.6
286,11/15/2022,チキンライス（麦入り）,チキンコンソメ,0.6
287,11/15/2022,チキンライス（麦入り）,食塩,0.3
288,11/15/2022,チキンライス（麦入り）,こしょう,0.04
289,11/15/2022,牛乳,牛乳,206
290,11/15/2022,マカロニサラダ,（レト）まぐろ油漬,10
291,11/15/2022,マカロニサラダ,きゅうり,20
292,11/15/2022,マカロニサラダ,ブロッコリー（カット）,20
293,11/15/2022,マカロニサラダ,マカロニ（シエル）,7
294,11/15/2022,マカロニサラダ,（缶）ホールコーン,5
295,11/15/2022,マカロニサラダ,食酢,3.4
296,11/15/2022,マカロニサラダ,サラダ油,2
297,11/15/2022,マカロニサラダ,上白糖,1.5
298,11/15/2022,マカロニサラダ,食塩,0.3
299,11/15/2022,マカロニサラダ,こしょう,0.02
300,11/15/2022,コンソメスープ,ベーコン（短冊）,7
301,11/15/2022,コンソメスープ,じゃがいも,25
302,11/15/2022,コンソメスープ,玉葱,20
303,11/15/2022,コンソメスープ,（冷）白いんげん豆,15
304,11/15/2022,コンソメスープ,人参,7
305,11/15/2022,コンソメスープ,パセリ,0.5
306,11/15/2022,コンソメスープ,ローリエ,0.1
307,11/15/2022,コンソメスープ,（レト）がらスープ,4
308,11/15/2022,コンソメスープ,サラダ油,1
309,11/15/2022,コンソメスープ,チキンコンソメ,0.3
310,11/15/2022,コンソメスープ,濃口しょうゆ,0.3
311,11/15/2022,コンソメスープ,食塩,0.3
312,11/15/2022,コンソメスープ,こしょう,0.03
313,11/15/2022,コンソメスープ,湯,120
314,11/15/2022,ヨーグルト,（個）ヨーグルト　鉄分強化,70
315,11/16/2022,麦ごはん,精白米（委託）,70
316,11/16/2022,麦ごはん,米粒麦　委託　,7
317,11/16/2022,牛乳,牛乳,206
318,11/16/2022,こうやどうふのたまごとじ,鶏肉　胸・皮なし（2×2㎝）,12
319,11/16/2022,こうやどうふのたまごとじ,鶏肉　もも・皮なし（2×2㎝）,8
320,11/16/2022,こうやどうふのたまごとじ,清酒,1
321,11/16/2022,こうやどうふのたまごとじ,鶏卵,20
322,11/16/2022,こうやどうふのたまごとじ,高野豆腐（サイコロ）,18
323,11/16/2022,こうやどうふのたまごとじ,玉葱,30
324,11/16/2022,こうやどうふのたまごとじ,人参,8
325,11/16/2022,こうやどうふのたまごとじ,（冷）さやいんげん,7
326,11/16/2022,こうやどうふのたまごとじ,生しいたけ（スライス）,4
327,11/16/2022,こうやどうふのたまごとじ,濃口しょうゆ,3.5
328,11/16/2022,こうやどうふのたまごとじ,三温糖,3
329,11/16/2022,こうやどうふのたまごとじ,食塩,0.3
330,11/16/2022,こうやどうふのたまごとじ,削り節　だし用,2
331,11/16/2022,こうやどうふのたまごとじ,湯,50
332,11/16/2022,ちりめんあえ,上乾ちりめん,5
333,11/16/2022,ちりめんあえ,もやし,35
334,11/16/2022,ちりめんあえ,小松菜,25
335,11/16/2022,ちりめんあえ,人参,5
336,11/16/2022,ちりめんあえ,炒り白ごま,1
337,11/16/2022,ちりめんあえ,濃口しょうゆ,2.3
338,11/16/2022,ちりめんあえ,ポン酢,0.7
339,11/17/2022,コッペパン,コッペパン,60
340,11/17/2022,牛乳,牛乳,206
341,11/17/2022,ロメインレタスのシチュー,（冷）ほたて（1/4）,20
342,11/17/2022,ロメインレタスのシチュー,ベーコン（短冊）,5
343,11/17/2022,ロメインレタスのシチュー,白ぶどう酒,1
344,11/17/2022,ロメインレタスのシチュー,じゃがいも,45
345,11/17/2022,ロメインレタスのシチュー,玉葱,40
346,11/17/2022,ロメインレタスのシチュー,ロメインレタス,15
347,11/17/2022,ロメインレタスのシチュー,人参,10
348,11/17/2022,ロメインレタスのシチュー,エリンギ　カット,5
349,11/17/2022,ロメインレタスのシチュー,サラダ油,1
350,11/17/2022,ロメインレタスのシチュー,小麦粉,4
351,11/17/2022,ロメインレタスのシチュー,サラダ油,1
352,11/17/2022,ロメインレタスのシチュー,バター,2
353,11/17/2022,ロメインレタスのシチュー,（レト）がらスープ,4
354,11/17/2022,ロメインレタスのシチュー,チキンコンソメ,0.6
355,11/17/2022,ロメインレタスのシチュー,ローリエ,0.1
356,11/17/2022,ロメインレタスのシチュー,食塩,0.5
357,11/17/2022,ロメインレタスのシチュー,こしょう,0.03
358,11/17/2022,ロメインレタスのシチュー,調理用牛乳,30
359,11/17/2022,ロメインレタスのシチュー,粉チーズ,3
360,11/17/2022,ロメインレタスのシチュー,湯,60
361,11/17/2022,くきわかめのサラダ,（乾）茎わかめ（カット）,1
362,11/17/2022,くきわかめのサラダ,キャベツ,30
363,11/17/2022,くきわかめのサラダ,きゅうり,10
364,11/17/2022,くきわかめのサラダ,（缶）ホールコーン,7
365,11/17/2022,くきわかめのサラダ,人参,5
366,11/17/2022,くきわかめのサラダ,食酢,2.5
367,11/17/2022,くきわかめのサラダ,濃口しょうゆ,2.5
368,11/17/2022,くきわかめのサラダ,上白糖,1.2
369,11/17/2022,くきわかめのサラダ,ごま油,0.8
370,11/17/2022,さぬきキウイっこ,さぬきキウイっこ,30
371,11/18/2022,麦ごはん,精白米（委託）,70
372,11/18/2022,麦ごはん,米粒麦　委託　,7
373,11/18/2022,牛乳,牛乳,206
374,11/18/2022,かたくちいわしのなんばんづけ,（冷）かたくちいわし澱粉付き,35
375,11/18/2022,かたくちいわしのなんばんづけ,なたね油,4
376,11/18/2022,かたくちいわしのなんばんづけ,細ねぎ,2
377,11/18/2022,かたくちいわしのなんばんづけ,食酢,3.5
378,11/18/2022,かたくちいわしのなんばんづけ,濃口しょうゆ,2.5
379,11/18/2022,かたくちいわしのなんばんづけ,上白糖,2.5
380,11/18/2022,かたくちいわしのなんばんづけ,みりん,0.9
381,11/18/2022,かたくちいわしのなんばんづけ,一味,0.01
382,11/18/2022,かたくちいわしのなんばんづけ,水,1.3
383,11/18/2022,おひたし,もやし,30
384,11/18/2022,おひたし,小松菜,25
385,11/18/2022,おひたし,人参,7
386,11/18/2022,おひたし,濃口しょうゆ,2.5
387,11/18/2022,おひたし,花かつお,1
388,11/18/2022,きのこのみそ汁,豆腐,25
389,11/18/2022,きのこのみそ汁,油揚げ,5
390,11/18/2022,きのこのみそ汁,しめじ,10
391,11/18/2022,きのこのみそ汁,えのきたけ,10
392,11/18/2022,きのこのみそ汁,人参,5
393,11/18/2022,きのこのみそ汁,中ねぎ,5
394,11/18/2022,きのこのみそ汁,中みそ,6
395,11/18/2022,きのこのみそ汁,白みそ,5
396,11/18/2022,きのこのみそ汁,煮干し　だし用,4
397,11/18/2022,きのこのみそ汁,水,120
398,11/21/2022,ふきよせごはん,精白米（自校）,65
399,11/21/2022,ふきよせごはん,鉄強化米,0.5
400,11/21/2022,ふきよせごはん,(冷)鶏肉胸・皮なし（1×1㎝）,9
401,11/21/2022,ふきよせごはん,(冷)鶏肉もも・皮なし(1×1㎝),6
402,11/21/2022,ふきよせごはん,皮つきさつまいも2㎝角,20
403,11/21/2022,ふきよせごはん,人参,10
404,11/21/2022,ふきよせごはん,しめじ,5
405,11/21/2022,ふきよせごはん,（冷）むき枝豆,5
406,11/21/2022,ふきよせごはん,濃口しょうゆ,4
407,11/21/2022,ふきよせごはん,清酒,1
408,11/21/2022,ふきよせごはん,上白糖,1
409,11/21/2022,ふきよせごはん,食塩,0.4
410,11/21/2022,ふきよせごはん,出し昆布,0.7
411,11/21/2022,牛乳,牛乳,206
412,11/21/2022,れんこんのきんぴら,てんぷら,10
413,11/21/2022,れんこんのきんぴら,れんこん（いちょう5㎜）,20
414,11/21/2022,れんこんのきんぴら,洗いごぼう,15
415,11/21/2022,れんこんのきんぴら,（乾）茎わかめ（カット）,1
416,11/21/2022,れんこんのきんぴら,人参,7
417,11/21/2022,れんこんのきんぴら,（冷）さやいんげん,6
418,11/21/2022,れんこんのきんぴら,ごま油,2
419,11/21/2022,れんこんのきんぴら,濃口しょうゆ,2.5
420,11/21/2022,れんこんのきんぴら,中双糖,0.8
421,11/21/2022,れんこんのきんぴら,みりん,1
422,11/21/2022,れんこんのきんぴら,だし汁,2
423,11/21/2022,れんこんのきんぴら,一味,0.01
424,11/21/2022,れんこんのきんぴら,炒り白ごま,2
425,11/21/2022,のっぺい汁,油揚げ,10
426,11/21/2022,のっぺい汁,里いも（1.5㎝）,20
427,11/21/2022,のっぺい汁,人参,10
428,11/21/2022,のっぺい汁,つきこんにゃく,10
429,11/21/2022,のっぺい汁,中ねぎ,3
430,11/21/2022,のっぺい汁,濃口しょうゆ,1
431,11/21/2022,のっぺい汁,清酒,1
432,11/21/2022,のっぺい汁,食塩,0.4
433,11/21/2022,のっぺい汁,みりん,0.3
434,11/21/2022,のっぺい汁,でんぷん,0.5
435,11/21/2022,のっぺい汁,削り節　だし用,4
436,11/21/2022,のっぺい汁,出し昆布,1
437,11/21/2022,のっぺい汁,水,120
438,11/21/2022,さつまいもとくりのタルト,(個)お米のさつま芋と栗のタルト,30
439,11/22/2022,きのこカレーライス（麦ごはん）,精白米（委託）,70
440,11/22/2022,きのこカレーライス（麦ごはん）,米粒麦　委託　,7
441,11/22/2022,きのこカレーライス（麦ごはん）,牛赤肉（2×2㎝スライス）,25
442,11/22/2022,きのこカレーライス（麦ごはん）,（冷）豚レバーチップ,4
443,11/22/2022,きのこカレーライス（麦ごはん）,じゃがいも,40
444,11/22/2022,きのこカレーライス（麦ごはん）,玉葱,40
445,11/22/2022,きのこカレーライス（麦ごはん）,人参,10
446,11/22/2022,きのこカレーライス（麦ごはん）,エリンギ　カット,13
447,11/22/2022,きのこカレーライス（麦ごはん）,しめじ,13
448,11/22/2022,きのこカレーライス（麦ごはん）,（乾）レンズ豆　,5
449,11/22/2022,きのこカレーライス（麦ごはん）,セロリ,5
450,11/22/2022,きのこカレーライス（麦ごはん）,にんにく　,0.5
451,11/22/2022,きのこカレーライス（麦ごはん）,生姜,0.2
452,11/22/2022,きのこカレーライス（麦ごはん）,サラダ油,1
453,11/22/2022,きのこカレーライス（麦ごはん）,小麦粉,5.5
454,11/22/2022,きのこカレーライス（麦ごはん）,サラダ油,4
455,11/22/2022,きのこカレーライス（麦ごはん）,カレー粉,1.1
456,11/22/2022,きのこカレーライス（麦ごはん）,（レト）がらスープ,3
457,11/22/2022,きのこカレーライス（麦ごはん）,トマトケチャップ,2
458,11/22/2022,きのこカレーライス（麦ごはん）,ウスターソース,1.7
459,11/22/2022,きのこカレーライス（麦ごはん）,とんかつソース,1
460,11/22/2022,きのこカレーライス（麦ごはん）,濃口しょうゆ,1
461,11/22/2022,きのこカレーライス（麦ごはん）,チャツネ　,1
462,11/22/2022,きのこカレーライス（麦ごはん）,赤ぶどう酒,1
463,11/22/2022,きのこカレーライス（麦ごはん）,チキンコンソメ,0.5
