#LINK,,,,
#lang,ja,,,
#attribution_name,高松市,,,
#license,http://creativecommons.org/licenses/by/3.0/deed.ja,,,
#file_name,0084,,,
#download_from,https://opendata.smartcity-takamatsu.jp/ckan/dataset/menu_Information,,,
#property,lunchDay,menuName,foodName,quantity
#object_type_xsd,string,string,string,string
#property_context,Assertion,Assertion,Assertion,Assertion
63,7/5/2022,セルフハンバーガー(ハンバーグ),(冷)ハンバーグ鉄強化・減塩　ボイル用,60
64,7/5/2022,セルフハンバーガー(ゆで野菜),キャベツ,35
65,7/5/2022,セルフハンバーガー(ゆで野菜),人参,10
66,7/5/2022,セルフハンバーガー(ゆで野菜),ゆで塩,0.4
67,7/5/2022,セルフハンバーガー(濃厚ソース),（個）濃厚ソース,10
68,7/5/2022,セルフハンバーガー(チーズ中のみ),（個）スライスチーズ鉄・Ｃａ強化,20
69,7/5/2022,牛乳,牛乳,206
70,7/5/2022,ズッキーニ入りミネストローネ,ベーコン（短冊）,5
71,7/5/2022,ズッキーニ入りミネストローネ,（冷）白いんげん豆,18
72,7/5/2022,ズッキーニ入りミネストローネ,玉葱,30
73,7/5/2022,ズッキーニ入りミネストローネ,じゃがいも,15
74,7/5/2022,ズッキーニ入りミネストローネ,ズッキーニ,10
75,7/5/2022,ズッキーニ入りミネストローネ,人参,10
76,7/5/2022,ズッキーニ入りミネストローネ,トマト水煮,8
77,7/5/2022,ズッキーニ入りミネストローネ,セロリ,2
78,7/5/2022,ズッキーニ入りミネストローネ,サラダ油,0.5
79,7/5/2022,ズッキーニ入りミネストローネ,（レト）がらスープ,4
80,7/5/2022,ズッキーニ入りミネストローネ,赤ぶどう酒,1
81,7/5/2022,ズッキーニ入りミネストローネ,食塩,0.6
82,7/5/2022,ズッキーニ入りミネストローネ,こしょう,0.03
83,7/5/2022,ズッキーニ入りミネストローネ,チキンコンソメ,0.5
84,7/5/2022,ズッキーニ入りミネストローネ,ローリエ,0.1
85,7/5/2022,ズッキーニ入りミネストローネ,湯,120
86,7/5/2022,ヨーグルト,（個）ヨーグルト　鉄強化,70
87,7/6/2022,麦ごはん,精白米（委託）,70
88,7/6/2022,麦ごはん,米粒麦　委託　,7
89,7/6/2022,牛乳,牛乳,206
90,7/6/2022,あじの南蛮漬け,(冷)アジ　一口カット打粉付き,30
91,7/6/2022,あじの南蛮漬け,なたね油,4
92,7/6/2022,あじの南蛮漬け,細ねぎ,2
93,7/6/2022,あじの南蛮漬け,食酢,3
94,7/6/2022,あじの南蛮漬け,濃口しょうゆ,2.2
95,7/6/2022,あじの南蛮漬け,上白糖,2.2
96,7/6/2022,あじの南蛮漬け,みりん,0.8
97,7/6/2022,あじの南蛮漬け,一味,0.01
98,7/6/2022,あじの南蛮漬け,水,1.1
99,7/6/2022,ごまあえ,もやし,30
100,7/6/2022,ごまあえ,小松菜,20
101,7/6/2022,ごまあえ,きゅうり,10
102,7/6/2022,ごまあえ,炒り白ごま,2
103,7/6/2022,ごまあえ,（個）ゆずかつおドレッシング,8
104,7/6/2022,豆腐のみそ汁,豆腐,20
105,7/6/2022,豆腐のみそ汁,玉葱,20
106,7/6/2022,豆腐のみそ汁,しめじ,10
107,7/6/2022,豆腐のみそ汁,人参,10
108,7/6/2022,豆腐のみそ汁,中ねぎ,5
109,7/6/2022,豆腐のみそ汁,中みそ,6
110,7/6/2022,豆腐のみそ汁,白みそ,5
111,7/6/2022,豆腐のみそ汁,煮干し　だし用,4
112,7/6/2022,豆腐のみそ汁,水,120
113,7/7/2022,とうもろこしごはん,精白米（自校）,68
114,7/7/2022,とうもろこしごはん,精白米（自校）,75
115,7/7/2022,とうもろこしごはん,（缶）ホールコーン,16
116,7/7/2022,とうもろこしごはん,清酒,1.5
117,7/7/2022,とうもろこしごはん,食塩,0.8
118,7/7/2022,とうもろこしごはん,出し昆布,1
119,7/7/2022,牛乳,牛乳,206
120,7/7/2022,厚揚げとひじきのうま煮,牛肉（2×2㎝スライス）,20
121,7/7/2022,厚揚げとひじきのうま煮,（冷）厚揚げ（カット）,50
122,7/7/2022,厚揚げとひじきのうま煮,つきこんにゃく,20
123,7/7/2022,厚揚げとひじきのうま煮,人参,10
124,7/7/2022,厚揚げとひじきのうま煮,（冷）さやいんげん,5
125,7/7/2022,厚揚げとひじきのうま煮,（乾）ひじき,3
126,7/7/2022,厚揚げとひじきのうま煮,サラダ油,1
127,7/7/2022,厚揚げとひじきのうま煮,濃口しょうゆ,4
128,7/7/2022,厚揚げとひじきのうま煮,三温糖,3
129,7/7/2022,厚揚げとひじきのうま煮,清酒,1
130,7/7/2022,厚揚げとひじきのうま煮,みりん,0.5
131,7/7/2022,厚揚げとひじきのうま煮,湯,20
132,7/7/2022,しそこんぶあえ,きゅうり,30
133,7/7/2022,しそこんぶあえ,キャベツ,30
134,7/7/2022,しそこんぶあえ,炒り白ごま,1
135,7/7/2022,しそこんぶあえ,塩ふき昆布,1
136,7/7/2022,しそこんぶあえ,赤じそ粉,0.2
137,7/8/2022,夏野菜カレーライス（麦ごはん）,精白米（委託）,70
138,7/8/2022,夏野菜カレーライス（麦ごはん）,米粒麦　委託　,7
139,7/8/2022,夏野菜カレーライス（麦ごはん）,豚肉並（2×3㎝スライス）,20
140,7/8/2022,夏野菜カレーライス（麦ごはん）,玉葱,40
141,7/8/2022,夏野菜カレーライス（麦ごはん）,じゃがいも,20
142,7/8/2022,夏野菜カレーライス（麦ごはん）,かぼちゃカット（2×2㎝）,20
143,7/8/2022,夏野菜カレーライス（麦ごはん）,なす,15
144,7/8/2022,夏野菜カレーライス（麦ごはん）,サラダ油,2
145,7/8/2022,夏野菜カレーライス（麦ごはん）,ミニ冬瓜,15
146,7/8/2022,夏野菜カレーライス（麦ごはん）,トマト水煮,10
147,7/8/2022,夏野菜カレーライス（麦ごはん）,人参,8
148,7/8/2022,夏野菜カレーライス（麦ごはん）,（冷）むき枝豆,5
149,7/8/2022,夏野菜カレーライス（麦ごはん）,にんにく　,0.5
150,7/8/2022,夏野菜カレーライス（麦ごはん）,生姜,0.2
151,7/8/2022,夏野菜カレーライス（麦ごはん）,サラダ油,2
152,7/8/2022,夏野菜カレーライス（麦ごはん）,小麦粉,5
153,7/8/2022,夏野菜カレーライス（麦ごはん）,サラダ油,5
154,7/8/2022,夏野菜カレーライス（麦ごはん）,カレー粉,1.1
155,7/8/2022,夏野菜カレーライス（麦ごはん）,（レト）がらスープ,3
156,7/8/2022,夏野菜カレーライス（麦ごはん）,トマトケチャップ,2
157,7/8/2022,夏野菜カレーライス（麦ごはん）,ウスターソース,1.7
158,7/8/2022,夏野菜カレーライス（麦ごはん）,とんかつソース,1
159,7/8/2022,夏野菜カレーライス（麦ごはん）,濃口しょうゆ,1
160,7/8/2022,夏野菜カレーライス（麦ごはん）,チャツネ,1
161,7/8/2022,夏野菜カレーライス（麦ごはん）,赤ぶどう酒,1
162,7/8/2022,夏野菜カレーライス（麦ごはん）,食塩,0.7
163,7/8/2022,夏野菜カレーライス（麦ごはん）,こしょう,0.04
164,7/8/2022,夏野菜カレーライス（麦ごはん）,チキンコンソメ,0.5
165,7/8/2022,夏野菜カレーライス（麦ごはん）,湯,75
166,7/8/2022,牛乳,牛乳,206
167,7/8/2022,海藻サラダ,（乾）海藻ミックス,1.2
168,7/8/2022,海藻サラダ,キャベツ,30
169,7/8/2022,海藻サラダ,きゅうり,15
170,7/8/2022,海藻サラダ,（缶）ホールコーン,5
171,7/8/2022,海藻サラダ,(個）青じそドレッシング,8
172,7/8/2022,小煮干し,小煮干し,4
173,7/11/2022,コッペパン　,コッペパン,50
174,7/11/2022,牛乳,牛乳,206
175,7/11/2022,鶏肉のラタトゥイユかけ,鶏肉胸・皮なし（唐揚げ用）,30
176,7/11/2022,鶏肉のラタトゥイユかけ,鶏肉もも・皮なし（唐揚げ用）,20
177,7/11/2022,鶏肉のラタトゥイユかけ,清酒,2
178,7/11/2022,鶏肉のラタトゥイユかけ,食塩,0.15
179,7/11/2022,鶏肉のラタトゥイユかけ,でんぷん,8
180,7/11/2022,鶏肉のラタトゥイユかけ,なたね油,6
181,7/11/2022,鶏肉のラタトゥイユかけ,玉葱,15
182,7/11/2022,鶏肉のラタトゥイユかけ,ズッキーニ,10
183,7/11/2022,鶏肉のラタトゥイユかけ,なす,10
184,7/11/2022,鶏肉のラタトゥイユかけ,にんにく　,0.7
185,7/11/2022,鶏肉のラタトゥイユかけ,オリーブ油,0.5
186,7/11/2022,鶏肉のラタトゥイユかけ,トマトケチャップ,3
187,7/11/2022,鶏肉のラタトゥイユかけ,トマトピューレ,1.5
188,7/11/2022,鶏肉のラタトゥイユかけ,チキンコンソメ,0.5
189,7/11/2022,鶏肉のラタトゥイユかけ,ウスターソース,0.3
190,7/11/2022,鶏肉のラタトゥイユかけ,赤ぶどう酒,0.3
191,7/11/2022,鶏肉のラタトゥイユかけ,三温糖,0.3
192,7/11/2022,鶏肉のラタトゥイユかけ,食塩,0.1
193,7/11/2022,鶏肉のラタトゥイユかけ,こしょう,0.02
194,7/11/2022,鶏肉のラタトゥイユかけ,でんぷん,0.1
195,7/11/2022,鶏肉のラタトゥイユかけ,水,7
196,7/11/2022,ゆで枝豆,（冷）さやつき枝豆,20
197,7/11/2022,ゆで枝豆,食塩,0.2
198,7/11/2022,コンソメスープ,ベーコン（短冊）,8
199,7/11/2022,コンソメスープ,玉葱,30
200,7/11/2022,コンソメスープ,じゃがいも,30
201,7/11/2022,コンソメスープ,人参,15
202,7/11/2022,コンソメスープ,セロリ,3
203,7/11/2022,コンソメスープ,ローリエ,0.1
204,7/11/2022,コンソメスープ,（レト）がらスープ,4
205,7/11/2022,コンソメスープ,チキンコンソメ,0.6
206,7/11/2022,コンソメスープ,食塩,0.3
207,7/11/2022,コンソメスープ,こしょう,0.03
208,7/11/2022,コンソメスープ,濃口しょうゆ,0.3
209,7/11/2022,コンソメスープ,湯,110
210,7/12/2022,ビビンバ（麦ごはん）,精白米（委託）,70
211,7/12/2022,ビビンバ（麦ごはん）,米粒麦　委託　,7
212,7/12/2022,ビビンバ（麦ごはん）,牛肉（3×2㎝スライス）,30
213,7/12/2022,ビビンバ（麦ごはん）,濃口しょうゆ,3.5
214,7/12/2022,ビビンバ（麦ごはん）,三温糖,1.5
215,7/12/2022,ビビンバ（麦ごはん）,清酒,1
216,7/12/2022,ビビンバ（麦ごはん）,にんにく　,1.5
217,7/12/2022,ビビンバ（麦ごはん）,中ねぎ,1
218,7/12/2022,ビビンバ（麦ごはん）,ごま油,1
219,7/12/2022,ビビンバ（麦ごはん）,炒り白ごま,2
220,7/12/2022,ビビンバ（麦ごはん）,一味,0.01
221,7/12/2022,ビビンバ（麦ごはん）,もやし,40
222,7/12/2022,ビビンバ（麦ごはん）,（冷）ほうれん草,25
223,7/12/2022,ビビンバ（麦ごはん）,人参,10
224,7/12/2022,ビビンバ（麦ごはん）,（個）棒々鶏ドレッシング,8
225,7/12/2022,牛乳,牛乳,206
226,7/12/2022,トック入りわかめスープ,ボンレスハム（短冊）卵抜き,5
227,7/12/2022,トック入りわかめスープ,トック　国産米使用,20
228,7/12/2022,トック入りわかめスープ,玉葱,20
229,7/12/2022,トック入りわかめスープ,中ねぎ,3
230,7/12/2022,トック入りわかめスープ,干しわかめ（カット）,0.8
231,7/12/2022,トック入りわかめスープ,サラダ油,0.5
232,7/12/2022,トック入りわかめスープ,（レト）がらスープ,4
233,7/12/2022,トック入りわかめスープ,濃口しょうゆ,0.8
234,7/12/2022,トック入りわかめスープ,食塩,0.5
235,7/12/2022,トック入りわかめスープ,こしょう,0.03
236,7/12/2022,トック入りわかめスープ,チキンコンソメ,0.5
237,7/12/2022,トック入りわかめスープ,ごま油,0.2
238,7/12/2022,トック入りわかめスープ,湯,140
239,7/12/2022,冷凍みかん,（個）冷凍みかん,80
240,7/13/2022,中華風炊き込みごはん（麦入り）,精白米（自校）,55
241,7/13/2022,中華風炊き込みごはん（麦入り）,米粒麦　自校,5
242,7/13/2022,中華風炊き込みごはん（麦入り）,鉄強化米,0.3
243,7/13/2022,中華風炊き込みごはん（麦入り）,焼き豚（1㎝角切り）,15
244,7/13/2022,中華風炊き込みごはん（麦入り）,たけのこ水煮（ホール）,10
245,7/13/2022,中華風炊き込みごはん（麦入り）,人参,5
246,7/13/2022,中華風炊き込みごはん（麦入り）,（冷）むき枝豆,5
247,7/13/2022,中華風炊き込みごはん（麦入り）,中ねぎ,5
248,7/13/2022,中華風炊き込みごはん（麦入り）,干ししいたけ（スライス）,0.5
249,7/13/2022,中華風炊き込みごはん（麦入り）,ごま油,1
250,7/13/2022,中華風炊き込みごはん（麦入り）,清酒,4
251,7/13/2022,中華風炊き込みごはん（麦入り）,濃口しょうゆ,4
252,7/13/2022,中華風炊き込みごはん（麦入り）,上白糖,0.8
253,7/13/2022,中華風炊き込みごはん（麦入り）,食塩,0.4
254,7/13/2022,牛乳,牛乳,206
255,7/13/2022,中華あえ,もやし,40
256,7/13/2022,中華あえ,きゅうり,15
257,7/13/2022,中華あえ,人参,10
258,7/13/2022,中華あえ,（個）中華ドレッシング,8
259,7/13/2022,うずら卵とチンゲンサイのスープ,ベーコン（短冊）,5
260,7/13/2022,うずら卵とチンゲンサイのスープ,（レト）うずら卵,25
261,7/13/2022,うずら卵とチンゲンサイのスープ,玉葱,25
262,7/13/2022,うずら卵とチンゲンサイのスープ,チンゲンサイ,15
263,7/13/2022,うずら卵とチンゲンサイのスープ,人参,5
264,7/13/2022,うずら卵とチンゲンサイのスープ,春雨（8～10㎝）,5
265,7/13/2022,うずら卵とチンゲンサイのスープ,サラダ油,0.5
266,7/13/2022,うずら卵とチンゲンサイのスープ,（レト）がらスープ,4
267,7/13/2022,うずら卵とチンゲンサイのスープ,濃口しょうゆ,0.5
268,7/13/2022,うずら卵とチンゲンサイのスープ,食塩,0.4
269,7/13/2022,うずら卵とチンゲンサイのスープ,こしょう,0.03
270,7/13/2022,うずら卵とチンゲンサイのスープ,チキンコンソメ,0.3
271,7/13/2022,うずら卵とチンゲンサイのスープ,ごま油,0.5
272,7/13/2022,うずら卵とチンゲンサイのスープ,湯,120
273,7/13/2022,桃の杏仁豆腐,（個）桃の杏仁豆腐,40
274,7/14/2022,麦ごはん,精白米（委託）,70
275,7/14/2022,麦ごはん,米粒麦　委託,7
276,7/14/2022,牛乳,牛乳,206
277,7/14/2022,さばのかぼす煮,（冷）さば　かぼす煮,50
278,7/14/2022,ごまあえ,キャベツ,35
279,7/14/2022,ごまあえ,小松菜,20
280,7/14/2022,ごまあえ,人参,10
281,7/14/2022,ごまあえ,炒り白ごま,1
282,7/14/2022,ごまあえ,（個）和風ドレッシング,8
283,7/14/2022,豚汁,豚肉並（3×3㎝スライス）,15
284,7/14/2022,豚汁,もやし,20
285,7/14/2022,豚汁,人参,13
286,7/14/2022,豚汁,洗いごぼう,10
287,7/14/2022,豚汁,つきこんにゃく,10
288,7/14/2022,豚汁,中ねぎ,5
289,7/14/2022,豚汁,麦みそ,9
290,7/14/2022,豚汁,煮干し　だし用,4
291,7/14/2022,豚汁,水,110
292,7/15/2022,コッペパン,コッペパン,50
293,7/15/2022,牛乳,牛乳,206
294,7/15/2022,カレービーンズ,豚肉並（3×3㎝スライス）,15
295,7/15/2022,カレービーンズ,粗挽きウインナー（1㎝カット）,10
296,7/15/2022,カレービーンズ,（冷）大豆水煮,20
297,7/15/2022,カレービーンズ,じゃがいも,45
298,7/15/2022,カレービーンズ,玉葱,45
299,7/15/2022,カレービーンズ,人参,10
300,7/15/2022,カレービーンズ,にんにく　,1
301,7/15/2022,カレービーンズ,パセリ,0.8
302,7/15/2022,カレービーンズ,サラダ油,1
303,7/15/2022,カレービーンズ,ウスターソース,4
304,7/15/2022,カレービーンズ,トマトピューレ,3
305,7/15/2022,カレービーンズ,上白糖,2
306,7/15/2022,カレービーンズ,チキンコンソメ,0.5
307,7/15/2022,カレービーンズ,カレー粉,0.35
308,7/15/2022,カレービーンズ,食塩,0.2
309,7/15/2022,カレービーンズ,こしょう,0.05
310,7/15/2022,カレービーンズ,湯,30
311,7/15/2022,カラフルサラダ,キャベツ,20
312,7/15/2022,カラフルサラダ,きゅうり,20
313,7/15/2022,カラフルサラダ,アスパラガス,15
314,7/15/2022,カラフルサラダ,赤パプリカ,3
315,7/15/2022,カラフルサラダ,（缶）ホールコーン,5
316,7/15/2022,カラフルサラダ,（個）イタリアンドレッシング,8
317,7/19/2022,豚キムチどんぶり（麦ごはん）,精白米（委託）,70
318,7/19/2022,豚キムチどんぶり（麦ごはん）,米粒麦　委託　,7
319,7/19/2022,豚キムチどんぶり（麦ごはん）,豚肉並（3×3㎝スライス）,35
320,7/19/2022,豚キムチどんぶり（麦ごはん）,清酒,1
321,7/19/2022,豚キムチどんぶり（麦ごはん）,生姜,1
322,7/19/2022,豚キムチどんぶり（麦ごはん）,濃口しょうゆ,0.3
323,7/19/2022,豚キムチどんぶり（麦ごはん）,玉葱,30
324,7/19/2022,豚キムチどんぶり（麦ごはん）,キャベツ,30
325,7/19/2022,豚キムチどんぶり（麦ごはん）,白菜キムチ　１kg,20
326,7/19/2022,豚キムチどんぶり（麦ごはん）,中ねぎ,7
327,7/19/2022,豚キムチどんぶり（麦ごはん）,にんにく　,0.5
328,7/19/2022,豚キムチどんぶり（麦ごはん）,ごま油,1
329,7/19/2022,豚キムチどんぶり（麦ごはん）,濃口しょうゆ,2.4
330,7/19/2022,豚キムチどんぶり（麦ごはん）,上白糖,0.8
331,7/19/2022,牛乳,牛乳,206
332,7/19/2022,切干大根のサラダ,きゅうり,10
333,7/19/2022,切干大根のサラダ,（缶）ホールコーン,7
334,7/19/2022,切干大根のサラダ,人参,7
335,7/19/2022,切干大根のサラダ,オクラ,7
336,7/19/2022,切干大根のサラダ,切干し大根,5
337,7/19/2022,切干大根のサラダ,（個）棒々鶏ドレッシング,8
338,7/19/2022,ミニトマト,ミニトマト,30
339,7/19/2022,小魚入りアーモンド,（個）小魚入りアーモンド,8
340,7/20/2022,わかめごはん(麦入り）,精白米（自校）,68
341,7/20/2022,わかめごはん(麦入り）,米粒麦　自校,7
342,7/20/2022,わかめごはん(麦入り）,鉄強化米,0.3
343,7/20/2022,わかめごはん(麦入り）,炊き込みわかめ,1.9
344,7/20/2022,牛乳,牛乳,206
345,7/20/2022,高野豆腐のうま煮,豚肉並（2×2㎝スライス）,25
346,7/20/2022,高野豆腐のうま煮,清酒,1
347,7/20/2022,高野豆腐のうま煮,高野豆腐（サイコロ）,15
348,7/20/2022,高野豆腐のうま煮,玉葱,40
349,7/20/2022,高野豆腐のうま煮,人参,10
350,7/20/2022,高野豆腐のうま煮,（冷）さやいんげん,7
351,7/20/2022,高野豆腐のうま煮,干ししいたけ（スライス）,1
352,7/20/2022,高野豆腐のうま煮,濃口しょうゆ,3
353,7/20/2022,高野豆腐のうま煮,三温糖,2.5
354,7/20/2022,高野豆腐のうま煮,食塩,0.2
355,7/20/2022,高野豆腐のうま煮,削り節　だし用,2
356,7/20/2022,高野豆腐のうま煮,湯,50
357,7/20/2022,おひたし,キャベツ,35
358,7/20/2022,おひたし,小松菜,20
359,7/20/2022,おひたし,人参,5
360,7/20/2022,おひたし,炒り白ごま,1
361,7/20/2022,おひたし,（乾）刻み昆布,0.5
362,7/20/2022,おひたし,（個）和風ドレッシング,8
