#property,lunchDay,menuName,foodName,quantity
55,7/4/2023,そうめん汁,乾）そうめん,5
56,7/4/2023,そうめん汁,食塩,0.4
57,7/4/2023,そうめん汁,しょうゆ,0.4
58,7/4/2023,そうめん汁,削り節　だし用,4
59,7/4/2023,そうめん汁,出し昆布,1
60,7/4/2023,そうめん汁,水,125
61,7/4/2023,七夕ゼリー,（個）七夕ゼリー,50
62,7/5/2023,セルフスラッピージョー（全粒粉パン）,全粒粉パン,50
63,7/5/2023,セルフスラッピージョー（全粒粉パン）,豚肉並ミンチ,20
64,7/5/2023,セルフスラッピージョー（全粒粉パン）,牛肉ミンチ,10
65,7/5/2023,セルフスラッピージョー（全粒粉パン）,（レト）ひきわり大豆　１kg,15
66,7/5/2023,セルフスラッピージョー（全粒粉パン）,玉葱,20
67,7/5/2023,セルフスラッピージョー（全粒粉パン）,人参,10
68,7/5/2023,セルフスラッピージョー（全粒粉パン）,ピーマン,4
69,7/5/2023,セルフスラッピージョー（全粒粉パン）,にんにく　,0.3
70,7/5/2023,セルフスラッピージョー（全粒粉パン）,（袋）トマト水煮,5
71,7/5/2023,セルフスラッピージョー（全粒粉パン）,（袋）トマトケチャップ　１kg,8
72,7/5/2023,セルフスラッピージョー（全粒粉パン）,ウスターソース,2
73,7/5/2023,セルフスラッピージョー（全粒粉パン）,赤ぶどう酒,0.5
74,7/5/2023,セルフスラッピージョー（全粒粉パン）,食塩,0.2
75,7/5/2023,セルフスラッピージョー（全粒粉パン）,小麦粉,1
76,7/5/2023,セルフスラッピージョー（全粒粉パン）,サラダ油,0.5
77,7/5/2023,牛乳,牛乳,206
78,7/5/2023,じゃがいものコンソメスープ,ベーコン（短冊）,5
79,7/5/2023,じゃがいものコンソメスープ,玉葱,35
80,7/5/2023,じゃがいものコンソメスープ,じゃがいも,25
81,7/5/2023,じゃがいものコンソメスープ,人参,7
82,7/5/2023,じゃがいものコンソメスープ,ブナピー,7
83,7/5/2023,じゃがいものコンソメスープ,キャベツ,20
84,7/5/2023,じゃがいものコンソメスープ,セロリ,1
85,7/5/2023,じゃがいものコンソメスープ,サラダ油,1
86,7/5/2023,じゃがいものコンソメスープ,（袋）がらスープ,4
87,7/5/2023,じゃがいものコンソメスープ,チキンコンソメ,0.5
88,7/5/2023,じゃがいものコンソメスープ,食塩,0.3
89,7/5/2023,じゃがいものコンソメスープ,こしょう,0.03
90,7/5/2023,じゃがいものコンソメスープ,ローリエ,0.1
91,7/5/2023,じゃがいものコンソメスープ,湯,110
92,7/5/2023,チーズ,（個）スライスチーズ（鉄・Ｃａ）,20
93,7/6/2023,麦ごはん,精白米（委託）,70
94,7/6/2023,麦ごはん,米粒麦　委託　,7
95,7/6/2023,牛乳,牛乳,206
96,7/6/2023,ぶた肉のしょうが焼き,豚肉並（３×３㎝スライス）,45
97,7/6/2023,ぶた肉のしょうが焼き,生姜,1.5
98,7/6/2023,ぶた肉のしょうが焼き,玉葱,45
99,7/6/2023,ぶた肉のしょうが焼き,人参,7
100,7/6/2023,ぶた肉のしょうが焼き,しょうゆ,4
101,7/6/2023,ぶた肉のしょうが焼き,清酒,1
102,7/6/2023,ぶた肉のしょうが焼き,みりん,0.5
103,7/6/2023,ぶた肉のしょうが焼き,上白糖,1
104,7/6/2023,ぶた肉のしょうが焼き,サラダ油,2
105,7/6/2023,ゆで野菜,キャベツ,25
106,7/6/2023,ゆで野菜,きゅうり,20
107,7/6/2023,ゆで野菜,アスパラガス,15
108,7/6/2023,ゆで野菜,ゆで塩,0.5
109,7/6/2023,ミニトマト,ミニトマト,30
110,7/6/2023,とうふのみそ汁,豆腐,20
111,7/6/2023,とうふのみそ汁,油揚げ,5
112,7/6/2023,とうふのみそ汁,人参,10
113,7/6/2023,とうふのみそ汁,しめじ,10
114,7/6/2023,とうふのみそ汁,中ねぎ,5
115,7/6/2023,とうふのみそ汁,中みそ,6
116,7/6/2023,とうふのみそ汁,甘みそ,5
117,7/6/2023,とうふのみそ汁,煮干し　だし用,4
118,7/6/2023,とうふのみそ汁,水,130
119,7/7/2023,カレーピラフ,精白米（自校）,60
120,7/7/2023,カレーピラフ,鉄強化米,0.5
121,7/7/2023,カレーピラフ,（冷）鶏肉　胸・皮なし（１×１㎝）,10
122,7/7/2023,カレーピラフ,（冷）鶏肉　もも・皮なし（１×１㎝）,5
123,7/7/2023,カレーピラフ,白ぶどう酒,1
124,7/7/2023,カレーピラフ,玉葱,20
125,7/7/2023,カレーピラフ,人参,20
126,7/7/2023,カレーピラフ,エリンギ（１×２×０．３㎝）県産,8
127,7/7/2023,カレーピラフ,（冷）グリンピース,5
128,7/7/2023,カレーピラフ,サラダ油,1.5
129,7/7/2023,カレーピラフ,食塩,0.8
130,7/7/2023,カレーピラフ,こしょう,0.03
131,7/7/2023,カレーピラフ,カレー粉,0.7
132,7/7/2023,カレーピラフ,チキンコンソメ,0.5
133,7/7/2023,カレーピラフ,ウスターソース,1
134,7/7/2023,牛乳,牛乳,206
135,7/7/2023,かぼちゃのサラダ,（生）かぼちゃ（２×２㎝）,50
136,7/7/2023,かぼちゃのサラダ,人参,5
137,7/7/2023,かぼちゃのサラダ,（缶）ホールコーン,5
138,7/7/2023,かぼちゃのサラダ,（個）マヨネーズ,8
139,7/7/2023,かぼちゃのサラダ,ゆで塩,0.5
140,7/7/2023,うずらたまごとチンゲンサイのスープ,ベーコン（短冊）,5
141,7/7/2023,うずらたまごとチンゲンサイのスープ,（レト）うずら卵１㎏,25
142,7/7/2023,うずらたまごとチンゲンサイのスープ,玉葱,25
143,7/7/2023,うずらたまごとチンゲンサイのスープ,チンゲンサイ,15
144,7/7/2023,うずらたまごとチンゲンサイのスープ,人参,5
145,7/7/2023,うずらたまごとチンゲンサイのスープ,春雨（８～１０㎝）,5
146,7/7/2023,うずらたまごとチンゲンサイのスープ,サラダ油,0.5
147,7/7/2023,うずらたまごとチンゲンサイのスープ,（袋）がらスープ,4
148,7/7/2023,うずらたまごとチンゲンサイのスープ,食塩,0.4
149,7/7/2023,うずらたまごとチンゲンサイのスープ,こしょう,0.03
150,7/7/2023,うずらたまごとチンゲンサイのスープ,しょうゆ,0.5
151,7/7/2023,うずらたまごとチンゲンサイのスープ,チキンコンソメ,0.3
152,7/7/2023,うずらたまごとチンゲンサイのスープ,ごま油,0.5
153,7/7/2023,うずらたまごとチンゲンサイのスープ,湯,120
154,7/10/2023,ビビンバ（麦ごはん）,精白米（委託）,70
155,7/10/2023,ビビンバ（麦ごはん）,米粒麦　委託　,7
156,7/10/2023,ビビンバ（麦ごはん）,牛肉（３×２㎝スライス）,40
157,7/10/2023,ビビンバ（麦ごはん）,しょうゆ,3.5
158,7/10/2023,ビビンバ（麦ごはん）,三温糖,1.5
159,7/10/2023,ビビンバ（麦ごはん）,清酒,1
160,7/10/2023,ビビンバ（麦ごはん）,にんにく　,1.5
161,7/10/2023,ビビンバ（麦ごはん）,中ねぎ,1
162,7/10/2023,ビビンバ（麦ごはん）,ごま油,1
163,7/10/2023,ビビンバ（麦ごはん）,炒り白ごま,2
164,7/10/2023,ビビンバ（麦ごはん）,一味,0.01
165,7/10/2023,ビビンバ（麦ごはん）,もやし,40
166,7/10/2023,ビビンバ（麦ごはん）,（冷）ほうれん草,25
167,7/10/2023,ビビンバ（麦ごはん）,人参,10
168,7/10/2023,ビビンバ（麦ごはん）,（個）韓国ナムルドレッシング,10
169,7/10/2023,牛乳,牛乳,206
170,7/10/2023,もち麦のサムゲタンスープ,鶏肉　胸・皮なし（１×１㎝）,8
171,7/10/2023,もち麦のサムゲタンスープ,鶏肉　もも・皮なし（１×１㎝）,4
172,7/10/2023,もち麦のサムゲタンスープ,もち麦,7
173,7/10/2023,もち麦のサムゲタンスープ,玉葱,30
174,7/10/2023,もち麦のサムゲタンスープ,人参,7
175,7/10/2023,もち麦のサムゲタンスープ,中ねぎ,5
176,7/10/2023,もち麦のサムゲタンスープ,干ししいたけ（スライス）,0.8
177,7/10/2023,もち麦のサムゲタンスープ,生姜,0.5
178,7/10/2023,もち麦のサムゲタンスープ,にんにく　,0.5
179,7/10/2023,もち麦のサムゲタンスープ,サラダ油,0.5
180,7/10/2023,もち麦のサムゲタンスープ,（袋）がらスープ,4
181,7/10/2023,もち麦のサムゲタンスープ,食塩,0.6
182,7/10/2023,もち麦のサムゲタンスープ,しょうゆ,0.5
183,7/10/2023,もち麦のサムゲタンスープ,チキンコンソメ,0.6
184,7/10/2023,もち麦のサムゲタンスープ,ごま油,0.2
185,7/10/2023,もち麦のサムゲタンスープ,湯,120
186,7/10/2023,ヨーグルト,（個）ヨーグルト　鉄分強化,70
187,7/11/2023,コッペパン,コッペパン,50
188,7/11/2023,牛乳,牛乳,206
189,7/11/2023,とり肉のコーンフレークフライ,冷）鶏むね肉コーンフレークフライ,60
190,7/11/2023,とり肉のコーンフレークフライ,なたね油,4
191,7/11/2023,ゆでえだ豆,（冷）さやつき枝豆,20
192,7/11/2023,ゆでえだ豆,ゆで塩,0.5
193,7/11/2023,　トマトのスープ,ベーコン（短冊）,5
194,7/11/2023,　トマトのスープ,玉葱,35
195,7/11/2023,　トマトのスープ,人参,10
196,7/11/2023,　トマトのスープ,キャベツ,20
197,7/11/2023,　トマトのスープ,セロリ,1
198,7/11/2023,　トマトのスープ,サラダ油,0.5
199,7/11/2023,　トマトのスープ,（袋）トマト水煮,20
200,7/11/2023,　トマトのスープ,（袋）がらスープ,4
201,7/11/2023,　トマトのスープ,チキンコンソメ,0.4
202,7/11/2023,　トマトのスープ,食塩,0.4
203,7/11/2023,　トマトのスープ,こしょう,0.03
204,7/11/2023,　トマトのスープ,ローリエ,0.1
205,7/11/2023,　トマトのスープ,湯,110
206,7/11/2023,チーズ,（個）チーズ　鉄強化,13.5
207,7/12/2023,夏野菜カレーライス（麦ごはん）,精白米（委託）,70
208,7/12/2023,夏野菜カレーライス（麦ごはん）,米粒麦　委託　,7
209,7/12/2023,夏野菜カレーライス（麦ごはん）,豚肉並（２×３㎝スライス）,20
210,7/12/2023,夏野菜カレーライス（麦ごはん）,玉葱,40
211,7/12/2023,夏野菜カレーライス（麦ごはん）,じゃがいも,20
212,7/12/2023,夏野菜カレーライス（麦ごはん）,（生）かぼちゃ（２×２㎝）,20
213,7/12/2023,夏野菜カレーライス（麦ごはん）,なす,15
214,7/12/2023,夏野菜カレーライス（麦ごはん）,サラダ油,2
215,7/12/2023,夏野菜カレーライス（麦ごはん）,ミニ冬瓜,15
216,7/12/2023,夏野菜カレーライス（麦ごはん）,（袋）トマト水煮,10
217,7/12/2023,夏野菜カレーライス（麦ごはん）,人参,8
218,7/12/2023,夏野菜カレーライス（麦ごはん）,（冷）むき枝豆　１㎏,5
219,7/12/2023,夏野菜カレーライス（麦ごはん）,にんにく　,0.5
220,7/12/2023,夏野菜カレーライス（麦ごはん）,生姜,0.2
221,7/12/2023,夏野菜カレーライス（麦ごはん）,サラダ油,2
222,7/12/2023,夏野菜カレーライス（麦ごはん）,小麦粉,5
223,7/12/2023,夏野菜カレーライス（麦ごはん）,サラダ油,5
224,7/12/2023,夏野菜カレーライス（麦ごはん）,カレー粉,1.1
225,7/12/2023,夏野菜カレーライス（麦ごはん）,（袋）がらスープ,4
226,7/12/2023,夏野菜カレーライス（麦ごはん）,（袋）トマトケチャップ　１kg,2
227,7/12/2023,夏野菜カレーライス（麦ごはん）,ウスターソース,1.7
228,7/12/2023,夏野菜カレーライス（麦ごはん）,とんかつソース,1
229,7/12/2023,夏野菜カレーライス（麦ごはん）,しょうゆ,1
230,7/12/2023,夏野菜カレーライス（麦ごはん）,チャツネ　450g,1
231,7/12/2023,夏野菜カレーライス（麦ごはん）,赤ぶどう酒,1
232,7/12/2023,夏野菜カレーライス（麦ごはん）,食塩,0.6
233,7/12/2023,夏野菜カレーライス（麦ごはん）,こしょう,0.04
234,7/12/2023,夏野菜カレーライス（麦ごはん）,チキンコンソメ,0.5
235,7/12/2023,夏野菜カレーライス（麦ごはん）,湯,75
236,7/12/2023,牛乳,牛乳,206
237,7/12/2023,海そうサラダ,（乾）海藻ミックス,1.2
238,7/12/2023,海そうサラダ,キャベツ,30
239,7/12/2023,海そうサラダ,きゅうり,15
240,7/12/2023,海そうサラダ,（缶）ホールコーン,5
241,7/12/2023,海そうサラダ,（個）棒々鶏ドレッシング,10
242,7/12/2023,小にぼし,小煮干し,4
243,7/13/2023,とうもろこしごはん,精白米（自校）,75
244,7/13/2023,とうもろこしごはん,鉄強化米,0.5
245,7/13/2023,とうもろこしごはん,（缶）ホールコーン,16
246,7/13/2023,とうもろこしごはん,清酒,1.5
247,7/13/2023,とうもろこしごはん,食塩,0.8
248,7/13/2023,とうもろこしごはん,出し昆布,1
249,7/13/2023,牛乳,牛乳,206
250,7/13/2023,あつあげとひじきのうま煮,豚肉並（２×２㎝スライス）,20
251,7/13/2023,あつあげとひじきのうま煮,（冷）厚揚げ（カット）１㎏,50
252,7/13/2023,あつあげとひじきのうま煮,つきこんにゃく,20
253,7/13/2023,あつあげとひじきのうま煮,人参,10
254,7/13/2023,あつあげとひじきのうま煮,（冷）さやいんげん　５００ｇ,5
255,7/13/2023,あつあげとひじきのうま煮,（乾）ひじき,3
256,7/13/2023,あつあげとひじきのうま煮,サラダ油,1
257,7/13/2023,あつあげとひじきのうま煮,しょうゆ,4
258,7/13/2023,あつあげとひじきのうま煮,三温糖,3
259,7/13/2023,あつあげとひじきのうま煮,清酒,1
260,7/13/2023,あつあげとひじきのうま煮,みりん,0.5
261,7/13/2023,あつあげとひじきのうま煮,削り節　だし用,2
262,7/13/2023,あつあげとひじきのうま煮,湯,20
263,7/13/2023,しそこんぶあえ,きゅうり,30
264,7/13/2023,しそこんぶあえ,キャベツ,30
265,7/13/2023,しそこんぶあえ,炒り白ごま,1
266,7/13/2023,しそこんぶあえ,塩ふき昆布,1
267,7/13/2023,しそこんぶあえ,赤じそ粉,0.2
268,7/13/2023,パイナップル,（個）冷凍生パイン,40
269,7/14/2023,麦ごはん,精白米（委託）,70
270,7/14/2023,麦ごはん,米粒麦　委託　,7
271,7/14/2023,しじみのつくだ煮（中のみ,しじみ佃煮,12.5
272,7/14/2023,牛乳,牛乳,206
273,7/14/2023,さばのみそ煮,（冷）さばのみそ煮,70
274,7/14/2023,切ぼし大根のあえもの,きゅうり,15
275,7/14/2023,切ぼし大根のあえもの,切干し大根,5
276,7/14/2023,切ぼし大根のあえもの,人参,7
277,7/14/2023,切ぼし大根のあえもの,オクラ,10
278,7/14/2023,切ぼし大根のあえもの,（乾）刻み昆布,0.5
279,7/14/2023,切ぼし大根のあえもの,炒り白ごま,1
280,7/14/2023,切ぼし大根のあえもの,（個）和風ドレッシング,8
281,7/14/2023,とうがん入りふしめん汁,ふしめん　,6
282,7/14/2023,とうがん入りふしめん汁,玉葱,20
283,7/14/2023,とうがん入りふしめん汁,ミニ冬瓜,15
284,7/14/2023,とうがん入りふしめん汁,人参,5
285,7/14/2023,とうがん入りふしめん汁,中ねぎ,5
286,7/14/2023,とうがん入りふしめん汁,しょうゆ,0.5
287,7/14/2023,とうがん入りふしめん汁,食塩,0.4
288,7/14/2023,とうがん入りふしめん汁,削り節　だし用,4
289,7/14/2023,とうがん入りふしめん汁,出し昆布,1
290,7/14/2023,とうがん入りふしめん汁,水,140
291,7/18/2023,コッペパン,コッペパン,50
292,7/18/2023,牛乳,牛乳,206
293,7/18/2023,ラタトゥイユ,粗挽きウインナー（１㎝）,25
294,7/18/2023,ラタトゥイユ,玉葱,30
295,7/18/2023,ラタトゥイユ,なす,30
296,7/18/2023,ラタトゥイユ,ズッキーニ,10
297,7/18/2023,ラタトゥイユ,（生）かぼちゃ（２×２㎝）,25
298,7/18/2023,ラタトゥイユ,にんにく　,0.5
299,7/18/2023,ラタトゥイユ,サラダ油,1
300,7/18/2023,ラタトゥイユ,（袋）トマト水煮,15
301,7/18/2023,ラタトゥイユ,（袋）トマトケチャップ　１kg,8
302,7/18/2023,ラタトゥイユ,上白糖,0.5
303,7/18/2023,ラタトゥイユ,赤ぶどう酒,1
304,7/18/2023,ラタトゥイユ,ウスターソース,0.3
305,7/18/2023,ラタトゥイユ,チキンコンソメ,0.4
306,7/18/2023,ラタトゥイユ,食塩,0.2
307,7/18/2023,ラタトゥイユ,こしょう,0.02
308,7/18/2023,ラタトゥイユ,湯,20
309,7/18/2023,ビーンズサラダ,（冷）大豆水煮,10
310,7/18/2023,ビーンズサラダ,キャベツ,30
311,7/18/2023,ビーンズサラダ,きゅうり,15
312,7/18/2023,ビーンズサラダ,人参,5
313,7/18/2023,ビーンズサラダ,（個）焙煎ごまドレッシング,8
314,7/18/2023,ももゼリー,（個）ももゼリー　国産,40
315,7/19/2023,麦ごはん,精白米（委託）,70
316,7/19/2023,麦ごはん,米粒麦　委託　,7
317,7/19/2023,牛乳,牛乳,206
318,7/19/2023,チンジャオロース,牛肉（１×３×０．５㎝）,30
319,7/19/2023,チンジャオロース,清酒,1
320,7/19/2023,チンジャオロース,たけのこ水煮（ホール）,20
321,7/19/2023,チンジャオロース,ピーマン,20
322,7/19/2023,チンジャオロース,玉葱,15
323,7/19/2023,チンジャオロース,人参,10
324,7/19/2023,チンジャオロース,生姜,0.5
325,7/19/2023,チンジャオロース,サラダ油,1
326,7/19/2023,チンジャオロース,しょうゆ,4
327,7/19/2023,チンジャオロース,上白糖,1.5
328,7/19/2023,チンジャオロース,オイスターソース,0.7
329,7/19/2023,チンジャオロース,でんぷん,0.5
330,7/19/2023,チンジャオロース,ごま油,0.5
331,7/19/2023,ビーフン担々スープ,豚肉並ミンチ,10
332,7/19/2023,ビーフン担々スープ,豆板醤,0.1
333,7/19/2023,ビーフン担々スープ,清酒,1
334,7/19/2023,ビーフン担々スープ,にんにく　,0.3
335,7/19/2023,ビーフン担々スープ,生姜,0.3
336,7/19/2023,ビーフン担々スープ,ビーフン,5
337,7/19/2023,ビーフン担々スープ,玉葱,10
338,7/19/2023,ビーフン担々スープ,人参,7
339,7/19/2023,ビーフン担々スープ,チンゲンサイ,7
340,7/19/2023,ビーフン担々スープ,サラダ油,1
341,7/19/2023,ビーフン担々スープ,（袋）がらスープ,4
342,7/19/2023,ビーフン担々スープ,中みそ,4
343,7/19/2023,ビーフン担々スープ,白ごまペースト,7
344,7/19/2023,ビーフン担々スープ,しょうゆ,1
345,7/19/2023,ビーフン担々スープ,チキンコンソメ,0.5
346,7/19/2023,ビーフン担々スープ,食塩,0.2
347,7/19/2023,ビーフン担々スープ,こしょう,0.03
348,7/19/2023,ビーフン担々スープ,湯,130
349,7/20/2023,わかめごはん（麦入り）,精白米（自校）,68
350,7/20/2023,わかめごはん（麦入り）,米粒麦　自校,7
351,7/20/2023,わかめごはん（麦入り）,鉄強化米,0.5
352,7/20/2023,わかめごはん（麦入り）,炊き込みわかめ　200g,1.9
353,7/20/2023,牛乳,牛乳,206
354,7/20/2023,こうやどうふのうま煮,豚肉並（２×２㎝スライス）,25
355,7/20/2023,こうやどうふのうま煮,清酒,1
356,7/20/2023,こうやどうふのうま煮,高野豆腐（サイコロ）,15
357,7/20/2023,こうやどうふのうま煮,玉葱,40
358,7/20/2023,こうやどうふのうま煮,人参,10
359,7/20/2023,こうやどうふのうま煮,（冷）さやいんげん　５００ｇ,7
360,7/20/2023,こうやどうふのうま煮,干ししいたけ（スライス）,1
361,7/20/2023,こうやどうふのうま煮,しょうゆ,3
362,7/20/2023,こうやどうふのうま煮,三温糖,2.5
363,7/20/2023,こうやどうふのうま煮,食塩,0.2
364,7/20/2023,こうやどうふのうま煮,削り節　だし用,2
365,7/20/2023,こうやどうふのうま煮,湯,50
366,7/20/2023,きゅうりのあえ,きゅうり,30
367,7/20/2023,きゅうりのあえ,もやし,20
368,7/20/2023,きゅうりのあえ,人参,10
369,7/20/2023,きゅうりのあえ,（個）青じそドレッシング,8
