#property,lunchDay,menuName,foodName,quantity
69,3/3/2023,ばらずし,上白糖,2.5
70,3/3/2023,ばらずし,清酒,2
71,3/3/2023,ばらずし,薄口しょうゆ,2
72,3/3/2023,手まきのり,（個）手巻きのり（6枚）,2.4
73,3/3/2023,牛乳,牛乳,206
74,3/3/2023,ブロッコリーのあえもの,（レト）ささみ油漬（フレーク）,15
75,3/3/2023,ブロッコリーのあえもの,ブロッコリー（カット）,20
76,3/3/2023,ブロッコリーのあえもの,キャベツ,20
77,3/3/2023,ブロッコリーのあえもの,（缶）ホールコーン,5
78,3/3/2023,ブロッコリーのあえもの,濃口しょうゆ,1.8
79,3/3/2023,ブロッコリーのあえもの,上白糖,1
80,3/3/2023,ブロッコリーのあえもの,サラダ油,0.5
81,3/3/2023,すまし汁,型抜きかまぼこ（梅）,8
82,3/3/2023,すまし汁,（冷）豆腐（カット）,30
83,3/3/2023,すまし汁,玉葱,20
84,3/3/2023,すまし汁,えのきたけ,7
85,3/3/2023,すまし汁,中ねぎ,5
86,3/3/2023,すまし汁,食塩,0.7
87,3/3/2023,すまし汁,薄口しょうゆ,0.5
88,3/3/2023,すまし汁,削り節　だし用,4
89,3/3/2023,すまし汁,出し昆布,1
90,3/3/2023,すまし汁,水,120
91,3/3/2023,ひなまつりゼリー,（個）ひな祭りゼリー,55
92,3/6/2023,コッペパン,コッペパン,60
93,3/6/2023,牛乳,牛乳,206
94,3/6/2023,とり肉のレモンソースかけ,鶏肉胸・皮なし（唐揚げ用）,33
95,3/6/2023,とり肉のレモンソースかけ,鶏肉もも・皮なし（唐揚げ用）,22
96,3/6/2023,とり肉のレモンソースかけ,清酒,2
97,3/6/2023,とり肉のレモンソースかけ,食塩,0.15
98,3/6/2023,とり肉のレモンソースかけ,でんぷん,8
99,3/6/2023,とり肉のレモンソースかけ,なたね油,6
100,3/6/2023,とり肉のレモンソースかけ,上白糖,3
101,3/6/2023,とり肉のレモンソースかけ,（冷）レモン果汁,5
102,3/6/2023,とり肉のレモンソースかけ,濃口しょうゆ,2.2
103,3/6/2023,とり肉のレモンソースかけ,水,1.5
104,3/6/2023,大豆サラダ,（冷）大豆水煮,15
105,3/6/2023,大豆サラダ,（冷）むき枝豆,5
106,3/6/2023,大豆サラダ,きゅうり,25
107,3/6/2023,大豆サラダ,人参,10
108,3/6/2023,大豆サラダ,焙煎ごまドレッシング,7
109,3/6/2023,野菜スープ,ベーコン（短冊）,7
110,3/6/2023,野菜スープ,玉葱,30
111,3/6/2023,野菜スープ,白菜,30
112,3/6/2023,野菜スープ,人参,5
113,3/6/2023,野菜スープ,セロリ,5
114,3/6/2023,野菜スープ,パセリ,0.5
115,3/6/2023,野菜スープ,サラダ油,0.5
116,3/6/2023,野菜スープ,（レト）がらスープ,4
117,3/6/2023,野菜スープ,食塩,0.4
118,3/6/2023,野菜スープ,こしょう,0.03
119,3/6/2023,野菜スープ,チキンコンソメ,0.5
120,3/6/2023,野菜スープ,ローリエ,0.1
121,3/6/2023,野菜スープ,湯,120
122,3/6/2023,ヨーグルト,（個）ヨーグルト,70
123,3/7/2023,カレーうどん,（個）ゆでうどん袋入り,300
124,3/7/2023,カレーうどん,牛赤肉（2×2㎝スライス）,30
125,3/7/2023,カレーうどん,油揚げ,10
126,3/7/2023,カレーうどん,玉葱,40
127,3/7/2023,カレーうどん,人参,10
128,3/7/2023,カレーうどん,中ねぎ,5
129,3/7/2023,カレーうどん,にんにく　,0.5
130,3/7/2023,カレーうどん,生姜,0.2
131,3/7/2023,カレーうどん,サラダ油,2
132,3/7/2023,カレーうどん,カレー粉,1.1
133,3/7/2023,カレーうどん,（レト）がらスープ,4
134,3/7/2023,カレーうどん,チキンコンソメ,0.5
135,3/7/2023,カレーうどん,トマトケチャップ,2
136,3/7/2023,カレーうどん,ウスターソース,1.7
137,3/7/2023,カレーうどん,とんかつソース,1
138,3/7/2023,カレーうどん,濃口しょうゆ,1
139,3/7/2023,カレーうどん,チャツネ,1
140,3/7/2023,カレーうどん,赤ぶどう酒,1
141,3/7/2023,カレーうどん,食塩,0.8
142,3/7/2023,カレーうどん,こしょう,0.03
143,3/7/2023,カレーうどん,でんぷん,2
144,3/7/2023,カレーうどん,削り節　だし用,4
145,3/7/2023,カレーうどん,湯,120
146,3/7/2023,牛乳,牛乳,206
147,3/7/2023,アーモンドあえ,ほうれん草,20
148,3/7/2023,アーモンドあえ,キャベツ,30
149,3/7/2023,アーモンドあえ,もやし,20
150,3/7/2023,アーモンドあえ,濃口しょうゆ,2.5
151,3/7/2023,アーモンドあえ,食酢,2
152,3/7/2023,アーモンドあえ,上白糖,1
153,3/7/2023,アーモンドあえ,サラダ油,1
154,3/7/2023,アーモンドあえ,アーモンド（粉）,1.5
155,3/7/2023,はるみ,はるみ,50
156,3/8/2023,ごはん,精白米（自校）,80
157,3/8/2023,ごはん,鉄強化米,0.5
158,3/8/2023,ふりかけ,(個)おかかふりかけ(28品目フリー),2
159,3/8/2023,牛乳,牛乳,206
160,3/8/2023,あつあげとピーマンのみそいため,豚肉赤身（2×2㎝スライス）,30
161,3/8/2023,あつあげとピーマンのみそいため,清酒,2
162,3/8/2023,あつあげとピーマンのみそいため,（冷）厚揚げ（カット）,45
163,3/8/2023,あつあげとピーマンのみそいため,玉葱,25
164,3/8/2023,あつあげとピーマンのみそいため,ピーマン,12
165,3/8/2023,あつあげとピーマンのみそいため,人参,10
166,3/8/2023,あつあげとピーマンのみそいため,たけのこ水煮（ホール）,8
167,3/8/2023,あつあげとピーマンのみそいため,生しいたけ（スライス）,2
168,3/8/2023,あつあげとピーマンのみそいため,生姜,0.6
169,3/8/2023,あつあげとピーマンのみそいため,にんにく　,0.2
170,3/8/2023,あつあげとピーマンのみそいため,ごま油,0.8
171,3/8/2023,あつあげとピーマンのみそいため,赤みそ,3
172,3/8/2023,あつあげとピーマンのみそいため,中双糖,2
173,3/8/2023,あつあげとピーマンのみそいため,濃口しょうゆ,2
174,3/8/2023,あつあげとピーマンのみそいため,チキンコンソメ,0.6
175,3/8/2023,あつあげとピーマンのみそいため,豆板醤,0.03
176,3/8/2023,あつあげとピーマンのみそいため,でんぷん,1
177,3/8/2023,あつあげとピーマンのみそいため,湯,20
178,3/8/2023,ふしめん汁,型抜きかまぼこ（星）,7
179,3/8/2023,ふしめん汁,油揚げ,7
180,3/8/2023,ふしめん汁,玉葱,25
181,3/8/2023,ふしめん汁,人参,10
182,3/8/2023,ふしめん汁,中ねぎ,5
183,3/8/2023,ふしめん汁,ふしめん　,7
184,3/8/2023,ふしめん汁,濃口しょうゆ,0.4
185,3/8/2023,ふしめん汁,食塩,0.4
186,3/8/2023,ふしめん汁,削り節　だし用,4
187,3/8/2023,ふしめん汁,出し昆布,1
188,3/8/2023,ふしめん汁,湯,125
189,3/9/2023,ビビンバ（麦ごはん）,精白米（委託）,70
190,3/9/2023,ビビンバ（麦ごはん）,米粒麦　委託　,7
191,3/9/2023,ビビンバ（麦ごはん）,牛赤肉（3×2㎝スライス）,40
192,3/9/2023,ビビンバ（麦ごはん）,濃口しょうゆ,2.5
193,3/9/2023,ビビンバ（麦ごはん）,三温糖,1.5
194,3/9/2023,ビビンバ（麦ごはん）,清酒,1
195,3/9/2023,ビビンバ（麦ごはん）,にんにく　,1.5
196,3/9/2023,ビビンバ（麦ごはん）,中ねぎ,1
197,3/9/2023,ビビンバ（麦ごはん）,ごま油,1
198,3/9/2023,ビビンバ（麦ごはん）,炒り白ごま,1.5
199,3/9/2023,ビビンバ（麦ごはん）,一味,0.01
200,3/9/2023,ビビンバ（麦ごはん）,ほうれん草,25
201,3/9/2023,ビビンバ（麦ごはん）,もやし,35
202,3/9/2023,ビビンバ（麦ごはん）,人参,10
203,3/9/2023,ビビンバ（麦ごはん）,食酢,2
204,3/9/2023,ビビンバ（麦ごはん）,濃口しょうゆ,2.5
205,3/9/2023,ビビンバ（麦ごはん）,上白糖,1.5
206,3/9/2023,ビビンバ（麦ごはん）,ごま油,1
207,3/9/2023,牛乳,牛乳,206
208,3/9/2023,わかめスープ,ボンレスハム（短冊）卵抜き,5
209,3/9/2023,わかめスープ,（レト）うずら卵,20
210,3/9/2023,わかめスープ,玉葱,30
211,3/9/2023,わかめスープ,人参,10
212,3/9/2023,わかめスープ,中ねぎ,5
213,3/9/2023,わかめスープ,干しわかめ（カット）,0.8
214,3/9/2023,わかめスープ,サラダ油,0.5
215,3/9/2023,わかめスープ,（レト）がらスープ,4
216,3/9/2023,わかめスープ,濃口しょうゆ,0.8
217,3/9/2023,わかめスープ,食塩,0.4
218,3/9/2023,わかめスープ,こしょう,0.03
219,3/9/2023,わかめスープ,チキンコンソメ,0.5
220,3/9/2023,わかめスープ,ごま油,0.2
221,3/9/2023,わかめスープ,湯,130
222,3/9/2023,野菜マフィン,（個）野菜マフィン,25
223,3/10/2023,コッペパン,コッペパン,60
224,3/10/2023,牛乳,牛乳,206
225,3/10/2023,白身魚のフライ,（冷）白身魚フライ,70
226,3/10/2023,白身魚のフライ,なたね油,5
227,3/10/2023,ゆで野菜,キャベツ,25
228,3/10/2023,ゆで野菜,ブロッコリー（カット）,20
229,3/10/2023,ゆで野菜,人参,5
230,3/10/2023,ゆで野菜,（個）中濃ソース,8
231,3/10/2023,ミネストローネ,ベーコン（短冊）,5
232,3/10/2023,ミネストローネ,（冷）白いんげん豆,18
233,3/10/2023,ミネストローネ,玉葱,40
234,3/10/2023,ミネストローネ,人参,10
235,3/10/2023,ミネストローネ,マカロニ（シエル）,7
236,3/10/2023,ミネストローネ,セロリ,2
237,3/10/2023,ミネストローネ,パセリ,0.5
238,3/10/2023,ミネストローネ,サラダ油,0.5
239,3/10/2023,ミネストローネ,トマト水煮,8
240,3/10/2023,ミネストローネ,（レト）がらスープ,4
241,3/10/2023,ミネストローネ,赤ぶどう酒,1
242,3/10/2023,ミネストローネ,食塩,0.6
243,3/10/2023,ミネストローネ,こしょう,0.03
244,3/10/2023,ミネストローネ,チキンコンソメ,0.5
245,3/10/2023,ミネストローネ,ローリエ,0.1
246,3/10/2023,ミネストローネ,湯,120
247,3/10/2023,チーズ,（個）チーズ　鉄強化,13.5
248,3/13/2023,カレーピラフ（麦入り）,精白米（自校）,59
249,3/13/2023,カレーピラフ（麦入り）,米粒麦　自校,6
250,3/13/2023,カレーピラフ（麦入り）,鉄強化米,0.5
251,3/13/2023,カレーピラフ（麦入り）,(冷)鶏肉胸・皮なし(1×1㎝),15
252,3/13/2023,カレーピラフ（麦入り）,(冷)鶏肉もも・皮なし(1×2㎝),10
253,3/13/2023,カレーピラフ（麦入り）,白ぶどう酒,1
254,3/13/2023,カレーピラフ（麦入り）,ベーコン（短冊）,5
255,3/13/2023,カレーピラフ（麦入り）,玉葱,15
256,3/13/2023,カレーピラフ（麦入り）,エリンギ（カット）,8
257,3/13/2023,カレーピラフ（麦入り）,（冷）むき枝豆,5
258,3/13/2023,カレーピラフ（麦入り）,サラダ油,1.5
259,3/13/2023,カレーピラフ（麦入り）,食塩,0.65
260,3/13/2023,カレーピラフ（麦入り）,こしょう,0.03
261,3/13/2023,カレーピラフ（麦入り）,カレー粉,0.7
262,3/13/2023,カレーピラフ（麦入り）,チキンコンソメ,0.4
263,3/13/2023,カレーピラフ（麦入り）,ウスターソース,0.7
264,3/13/2023,牛乳,牛乳,206
265,3/13/2023,ひじきとチーズのサラダ,（レト）まぐろ油漬,15
266,3/13/2023,ひじきとチーズのサラダ,ダイスチーズ角生食用,13
267,3/13/2023,ひじきとチーズのサラダ,キャベツ,30
268,3/13/2023,ひじきとチーズのサラダ,人参,5
269,3/13/2023,ひじきとチーズのサラダ,（乾）ひじき,1.2
270,3/13/2023,ひじきとチーズのサラダ,食酢,3
271,3/13/2023,ひじきとチーズのサラダ,サラダ油,1
272,3/13/2023,ひじきとチーズのサラダ,濃口しょうゆ,2
273,3/13/2023,ひじきとチーズのサラダ,上白糖,0.5
274,3/13/2023,ひじきとチーズのサラダ,こしょう,0.02
275,3/13/2023,ロメインレタスのスープ,ボンレスハム（短冊）卵抜き,7
276,3/13/2023,ロメインレタスのスープ,ロメインレタス,25
277,3/13/2023,ロメインレタスのスープ,玉葱,30
278,3/13/2023,ロメインレタスのスープ,人参,10
279,3/13/2023,ロメインレタスのスープ,サラダ油,0.5
280,3/13/2023,ロメインレタスのスープ,（レト）がらスープ,4
281,3/13/2023,ロメインレタスのスープ,食塩,0.5
282,3/13/2023,ロメインレタスのスープ,こしょう,0.03
283,3/13/2023,ロメインレタスのスープ,濃口しょうゆ,0.5
284,3/13/2023,ロメインレタスのスープ,チキンコンソメ,0.5
285,3/13/2023,ロメインレタスのスープ,湯,120
286,3/13/2023,ぶどうゼリー,（個）ぶどうゼリー,40
287,3/14/2023,麦ごはん,精白米（委託）,70
288,3/14/2023,麦ごはん,米粒麦　委託　,7
289,3/14/2023,牛乳,牛乳,206
290,3/14/2023,かたくちいわしのなんばんづけ,（冷）かたくちいわし澱粉付き,35
291,3/14/2023,かたくちいわしのなんばんづけ,なたね油,4
292,3/14/2023,かたくちいわしのなんばんづけ,細ねぎ,2
293,3/14/2023,かたくちいわしのなんばんづけ,食酢,3.5
294,3/14/2023,かたくちいわしのなんばんづけ,濃口しょうゆ,2.5
295,3/14/2023,かたくちいわしのなんばんづけ,上白糖,2.5
296,3/14/2023,かたくちいわしのなんばんづけ,みりん,0.9
297,3/14/2023,かたくちいわしのなんばんづけ,一味,0.01
298,3/14/2023,かたくちいわしのなんばんづけ,水,1.3
299,3/14/2023,いそ香あえ,白菜,20
300,3/14/2023,いそ香あえ,もやし,25
301,3/14/2023,いそ香あえ,小松菜,20
302,3/14/2023,いそ香あえ,人参,5
303,3/14/2023,いそ香あえ,もみのり,1
304,3/14/2023,いそ香あえ,濃口しょうゆ,1.5
305,3/14/2023,いそ香あえ,ポン酢,1
306,3/14/2023,うちこみ汁,油揚げ,5
307,3/14/2023,うちこみ汁,生うどん　さぬきの夢2009,20
308,3/14/2023,うちこみ汁,大根,15
309,3/14/2023,うちこみ汁,人参,8
310,3/14/2023,うちこみ汁,中ねぎ,5
311,3/14/2023,うちこみ汁,生しいたけ（スライス）,5
312,3/14/2023,うちこみ汁,中みそ,6
313,3/14/2023,うちこみ汁,白みそ,5
314,3/14/2023,うちこみ汁,煮干し　だし用,4
315,3/14/2023,うちこみ汁,水,150
316,3/15/2023,コッペパン（袋入り）,（個）常温コッペパン,70
317,3/15/2023,牛乳,牛乳,206
318,3/15/2023,ごぼうのクリームシチュー,鶏肉　胸・皮なし（2×2㎝）,12
319,3/15/2023,ごぼうのクリームシチュー,鶏肉　もも・皮なし（2×2㎝）,8
320,3/15/2023,ごぼうのクリームシチュー,白ぶどう酒,1
321,3/15/2023,ごぼうのクリームシチュー,ベーコン（短冊）,5
322,3/15/2023,ごぼうのクリームシチュー,洗いごぼう,20
323,3/15/2023,ごぼうのクリームシチュー,じゃがいも,40
324,3/15/2023,ごぼうのクリームシチュー,玉葱,40
325,3/15/2023,ごぼうのクリームシチュー,（レト）大豆ペースト,20
326,3/15/2023,ごぼうのクリームシチュー,人参,10
327,3/15/2023,ごぼうのクリームシチュー,エリンギ（カット）,8
328,3/15/2023,ごぼうのクリームシチュー,パセリ,0.5
329,3/15/2023,ごぼうのクリームシチュー,サラダ油,3
330,3/15/2023,ごぼうのクリームシチュー,食塩,0.5
331,3/15/2023,ごぼうのクリームシチュー,こしょう,0.05
332,3/15/2023,ごぼうのクリームシチュー,小麦粉,4
333,3/15/2023,ごぼうのクリームシチュー,サラダ油,3.5
334,3/15/2023,ごぼうのクリームシチュー,バター,1
335,3/15/2023,ごぼうのクリームシチュー,ローリエ,0.1
336,3/15/2023,ごぼうのクリームシチュー,（レト）がらスープ,4
337,3/15/2023,ごぼうのクリームシチュー,チキンコンソメ,0.5
338,3/15/2023,ごぼうのクリームシチュー,調理用牛乳,30
339,3/15/2023,ごぼうのクリームシチュー,生クリーム,2
340,3/15/2023,ごぼうのクリームシチュー,湯,60
341,3/15/2023,くきわかめのサラダ,（乾）茎わかめ（カット）,1
342,3/15/2023,くきわかめのサラダ,キャベツ,30
343,3/15/2023,くきわかめのサラダ,きゅうり,10
344,3/15/2023,くきわかめのサラダ,（缶）ホールコーン,7
345,3/15/2023,くきわかめのサラダ,人参,5
346,3/15/2023,くきわかめのサラダ,食酢,1.5
347,3/15/2023,くきわかめのサラダ,上白糖,1.2
348,3/15/2023,くきわかめのサラダ,（冷）レモン果汁,1
349,3/15/2023,くきわかめのサラダ,サラダ油,1
350,3/15/2023,くきわかめのサラダ,食塩,0.3
351,3/15/2023,くきわかめのサラダ,こしょう,0.03
352,3/15/2023,清見オレンジ,清見オレンジ,50
353,3/16/2023,中華風たきこみごはん（麦入り）,精白米（自校）,59
354,3/16/2023,中華風たきこみごはん（麦入り）,米粒麦　自校,6
355,3/16/2023,中華風たきこみごはん（麦入り）,鉄強化米,0.5
356,3/16/2023,中華風たきこみごはん（麦入り）,焼き豚（1㎝角切り）,15
357,3/16/2023,中華風たきこみごはん（麦入り）,たけのこ水煮（ホール）,10
358,3/16/2023,中華風たきこみごはん（麦入り）,（冷）むき枝豆,5
359,3/16/2023,中華風たきこみごはん（麦入り）,中ねぎ,5
360,3/16/2023,中華風たきこみごはん（麦入り）,干ししいたけ（スライス）,0.5
361,3/16/2023,中華風たきこみごはん（麦入り）,ごま油,1
362,3/16/2023,中華風たきこみごはん（麦入り）,清酒,4
363,3/16/2023,中華風たきこみごはん（麦入り）,濃口しょうゆ,4
364,3/16/2023,中華風たきこみごはん（麦入り）,上白糖,0.8
365,3/16/2023,中華風たきこみごはん（麦入り）,食塩,0.4
366,3/16/2023,牛乳,牛乳,206
367,3/16/2023,ビーフンサラダ,ロースハム（短冊）卵抜き,7
368,3/16/2023,ビーフンサラダ,ビーフン,5
369,3/16/2023,ビーフンサラダ,もやし,25
370,3/16/2023,ビーフンサラダ,きゅうり,15
371,3/16/2023,ビーフンサラダ,人参,8
372,3/16/2023,ビーフンサラダ,濃口しょうゆ,2.5
373,3/16/2023,ビーフンサラダ,食酢,2.5
374,3/16/2023,ビーフンサラダ,上白糖,1.3
375,3/16/2023,ビーフンサラダ,ごま油,1
376,3/16/2023,ビーフンサラダ,からし粉,0.06
377,3/16/2023,中華スープ,（レト）うずら卵,20
378,3/16/2023,中華スープ,玉葱,30
379,3/16/2023,中華スープ,人参,10
380,3/16/2023,中華スープ,えのきたけ,5
381,3/16/2023,中華スープ,チンゲンサイ,10
382,3/16/2023,中華スープ,サラダ油,0.5
383,3/16/2023,中華スープ,（レト）がらスープ,4
384,3/16/2023,中華スープ,濃口しょうゆ,0.5
385,3/16/2023,中華スープ,チキンコンソメ,0.3
386,3/16/2023,中華スープ,食塩,0.4
387,3/16/2023,中華スープ,こしょう,0.03
388,3/16/2023,中華スープ,湯,120
389,3/16/2023,ミックスナッツ,（個）ミックスナッツ,15
390,3/17/2023,麦ごはん,精白米（委託）,70
391,3/17/2023,麦ごはん,米粒麦　委託　,7
392,3/17/2023,牛乳,牛乳,206
393,3/17/2023,焼きどうふのみそそぼろ煮,豚肉赤身ミンチ,20
394,3/17/2023,焼きどうふのみそそぼろ煮,焼き豆腐,85
395,3/17/2023,焼きどうふのみそそぼろ煮,玉葱,30
396,3/17/2023,焼きどうふのみそそぼろ煮,人参,10
397,3/17/2023,焼きどうふのみそそぼろ煮,チンゲンサイ,10
398,3/17/2023,焼きどうふのみそそぼろ煮,中ねぎ,3
399,3/17/2023,焼きどうふのみそそぼろ煮,干ししいたけ（スライス）,1
400,3/17/2023,焼きどうふのみそそぼろ煮,生姜,0.5
401,3/17/2023,焼きどうふのみそそぼろ煮,にんにく　,0.1
402,3/17/2023,焼きどうふのみそそぼろ煮,ごま油,1
403,3/17/2023,焼きどうふのみそそぼろ煮,赤みそ,6.5
404,3/17/2023,焼きどうふのみそそぼろ煮,三温糖,2.5
405,3/17/2023,焼きどうふのみそそぼろ煮,清酒,2
406,3/17/2023,焼きどうふのみそそぼろ煮,濃口しょうゆ,2
407,3/17/2023,焼きどうふのみそそぼろ煮,一味,0.02
408,3/17/2023,焼きどうふのみそそぼろ煮,でんぷん,1
409,3/17/2023,焼きどうふのみそそぼろ煮,水,20
410,3/17/2023,ちりめんあえ,上乾ちりめん,5
411,3/17/2023,ちりめんあえ,もやし,30
412,3/17/2023,ちりめんあえ,小松菜,25
413,3/17/2023,ちりめんあえ,人参,5
414,3/17/2023,ちりめんあえ,濃口しょうゆ,2.7
415,3/17/2023,ちりめんあえ,ポン酢,0.7
416,3/17/2023,ちりめんあえ,上白糖,0.5
417,3/17/2023,四国ゼリー,（個）四国ゼリー,40
418,3/20/2023,コッペパン,コッペパン,60
419,3/20/2023,牛乳,牛乳,206
420,3/20/2023,とり肉のトマト煮,鶏肉　胸・皮なし（2×2㎝）,30
421,3/20/2023,とり肉のトマト煮,鶏肉　もも・皮なし（2×2㎝）,20
422,3/20/2023,とり肉のトマト煮,ベーコン（短冊）,5
423,3/20/2023,とり肉のトマト煮,（冷）大豆水煮,20
424,3/20/2023,とり肉のトマト煮,じゃがいも,25
425,3/20/2023,とり肉のトマト煮,玉葱,40
426,3/20/2023,とり肉のトマト煮,トマト水煮,25
427,3/20/2023,とり肉のトマト煮,人参,15
428,3/20/2023,とり肉のトマト煮,にんにく　,1
429,3/20/2023,とり肉のトマト煮,パセリ,0.5
430,3/20/2023,とり肉のトマト煮,オリーブ油,1
431,3/20/2023,とり肉のトマト煮,トマトケチャップ,3
432,3/20/2023,とり肉のトマト煮,赤ぶどう酒,1
433,3/20/2023,とり肉のトマト煮,上白糖,0.8
434,3/20/2023,とり肉のトマト煮,ウスターソース,0.7
435,3/20/2023,とり肉のトマト煮,チキンコンソメ,0.6
436,3/20/2023,とり肉のトマト煮,食塩,0.3
437,3/20/2023,とり肉のトマト煮,こしょう,0.03
438,3/20/2023,とり肉のトマト煮,湯,20
439,3/20/2023,カラフルサラダ,ブロッコリー（カット）,20
440,3/20/2023,カラフルサラダ,きゅうり,20
441,3/20/2023,カラフルサラダ,キャベツ,15
442,3/20/2023,カラフルサラダ,赤パプリカ,5
443,3/20/2023,カラフルサラダ,黄パプリカ,5
444,3/20/2023,カラフルサラダ,食酢,3
445,3/20/2023,カラフルサラダ,サラダ油,1.2
446,3/20/2023,カラフルサラダ,上白糖,0.8
447,3/20/2023,カラフルサラダ,食塩,0.3
448,3/20/2023,カラフルサラダ,こしょう,0.02
449,3/20/2023,クリームチーズ,（個）クリームチーズ,18
450,3/22/2023,菜めし（麦入り）,精白米（自校）,73
451,3/22/2023,菜めし（麦入り）,米粒麦　自校,7
452,3/22/2023,菜めし（麦入り）,鉄強化米,0.5
453,3/22/2023,菜めし（麦入り）,菜めしの素,2
454,3/22/2023,牛乳,牛乳,206
455,3/22/2023,ぶた肉とごぼうの煮もの,豚肉赤身（2×2㎝スライス）,30
456,3/22/2023,ぶた肉とごぼうの煮もの,つきこんにゃく,20
457,3/22/2023,ぶた肉とごぼうの煮もの,洗いごぼう,35
458,3/22/2023,ぶた肉とごぼうの煮もの,人参,15
459,3/22/2023,ぶた肉とごぼうの煮もの,（冷）さやいんげん,7
460,3/22/2023,ぶた肉とごぼうの煮もの,サラダ油,1
461,3/22/2023,ぶた肉とごぼうの煮もの,濃口しょうゆ,4
462,3/22/2023,ぶた肉とごぼうの煮もの,みりん,2
463,3/22/2023,ぶた肉とごぼうの煮もの,中双糖,1.5
464,3/22/2023,ぶた肉とごぼうの煮もの,清酒,1.5
465,3/22/2023,ぶた肉とごぼうの煮もの,でんぷん,0.5
466,3/22/2023,ぶた肉とごぼうの煮もの,だし汁,8
467,3/22/2023,白玉汁,（冷）白玉,25
468,3/22/2023,白玉汁,大根,25
469,3/22/2023,白玉汁,人参,10
470,3/22/2023,白玉汁,中葱,5
471,3/22/2023,白玉汁,中みそ,6
472,3/22/2023,白玉汁,白みそ,5
473,3/22/2023,白玉汁,煮干し　だし用,4
474,3/22/2023,白玉汁,水,120
475,3/22/2023,ココアワッフル,（個）ココアワッフル鉄強化,28
